id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c
0062x00000Bq1S3AAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523496,0,0,81.2,105,273.125,0,,3,0,,0,,0,,16,0,0,631.6666,0,16,19,0,0,0,124.4318,0,0,0,0.69,18078,0,0,0,0,9.13,0,0,0,0,,10833.33,400,1240,9193.33,1500,1920,0,0,0.0989,0,2750.0333
0062x00000Bq1jnAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3523708,49.8,0.24,94.43,565,651.5465,4,19-08-2022,0,0,19-08-2022,5,,4,,0,0,13,2444.6665,13,0,35,0,36.52,0,442.67,287.5,380,14,8.21,5243,0,0,108,1,9.35,0,14,1,0,,1148.33,400,800,-51.67,1500,1920,0,0,0.033,0,3562.38
0062x00000Bq00NAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522330,48.73,2.62,44.59,1039,4101.2131,1,17-08-2022,0,0,17-08-2022,3,24-08-2022,1,,0,0,0,11839.1856,467,2,0,0,0,0,555.1911,2605.7307,2320.9,13,3.12,17802,1,12,0,0,0,0,4,0,0,,11247.33,899,1600,8748.33,1500,1920,0,0,0,0,4155.3333
0062x00000Bq2CBAAZ,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3524035,0,0,89.49,0,0,0,,0,0,,0,,0,,0,0,0,423.3333,0,0,0,0,0,0,0,0,0,0,0,794,0,0,0,0,0,0,0,0,0,,4983.33,1500,100,3383.33,1500,1920,0,0,0,0,5143.54
0062x00000Bq1KEAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523395,2.54,76.38,61.41,0,46.6666,0,,0,1,19-08-2022,5,26-08-2022,1,19-08-2022,0,6164.0551,0,6164.0551,4419,0,0,0,0,0,0,1418.5771,968.45,0,0,5785,0,0,0,0,0,0,0,0,1,,2123.33,400,480,1243.33,1500,1920,0,0,0,0,3986.9166
0062x00000Bq2JHAAZ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524116,12.41,50.61,70.02,35,0,2,16-08-2022,0,0,16-08-2022,2,30-08-2022,2,,0,0,0,285.6777,824,0,0,0,59.51,0,160,131.49,68.18,3,13.07,1628,0,0,0,0,10.44,0,3,1,0,,1213.33,400,200,613.33,1500,1920,4,0,0.989,0,6951.1266
0062x00000Bq2l1AAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524465,0,0,10.09,484,1638.7132,0,,0,0,,0,,0,,0,0,0,6608.11,0,0,3,0,0,0,0,0,0,0,6.37,6608,0,0,0,0,0,0,0,0,0,,0,0,0,0,1500,1920,0,0,0.1868,0,3268.5566
0062x00000Bq2tFAAR,Closed Lost,QuickCash,,,New Client-New Loan,3524582,70.36,0,98.04,0,0,2,16-08-2022,0,0,16-08-2022,2,30-08-2022,2,,0,0,0,4379.4616,0,0,0,0,350.03,0,0,1777.945,1947.16,4,0,16095,0,0,0,0,84.01,0,4,0,0,,1900,2000,600,-700,1500,1920,10,0,0.2747,2,2687.5266
0062x00000Bq3jZAAR,Closed Lost,MoneySpot,,,New Client-New Loan,3525187,6.28,97.42,89.86,132,0,0,,2,2,28-07-2022,4,11-08-2022,2,28-07-2022,2,2481.1909,0,4804.4828,4425,0,0,0,0.85,0,401.5,1060.455,511.16,0,8.84,4542,0,0,0,0,0.46,0,0,0,1,,3393,400,200,2793,1500,1920,1,0,0.4725,0,5464.8366
0062x00000Bq5jDAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3527201,8.38,99.71,70.76,0,20.98,0,,0,2,16-08-2022,2,30-08-2022,2,16-08-2022,0,1005.94,0,1005.94,1033,0,0,0,0,0,0,463.0083,736.35,0,0,1036,0,0,0,0,0,0,0,0,1,,1083.33,400,400,283.33,1500,1920,0,0,0.3736,0,5101.7033
0062x00000Bq3DZAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3524860,11.62,6.84,38.8,192,461.0315,1,19-08-2022,0,0,19-08-2022,5,26-08-2022,1,,1,0,0,5115.0402,750,1,0,0,0,0,0,803.4615,100,2,0,10960,0,0,0,0,0,0,2,1,0,,7800,400,140,7260,1500,1920,0,0,0,0,7491.9266
0062x00000Bq3OTAAZ,Closed Lost,Financier-2,,,New Client-New Loan,3524968,10.54,68.48,70.01,102,95.2832,4,18-07-2022,0,4,05-08-2022,5,,4,05-08-2022,3,1609.7666,0,2312.8832,2842,1,5,0,0,0,95.2848,689.9,709.9,4,2.3,4150,0,0,0,0,0,0,1,0,1,,3683.33,400,0,3283.33,1500,1920,16,0,0.1538,4,5606.6366
0062x00000Bq7hZAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3529086,0,56.81,80.44,0,43.3333,0,,0,0,,0,,0,,0,0,0,0.01,821,0,0,0,0,0,0,0,0,0,0,1445,0,0,0,0,0,0,0,0,0,,0,2000,400,-2400,1500,1920,3,1,0.7912,0,4365.92
0062x00000Bq8AuAAJ,Closed Lost,MoneySpot,,,New Client-New Loan,3529476,85.17,0,74.47,949,4866.6013,1,17-08-2022,1,0,17-08-2022,3,24-08-2022,1,,3,0,11,5342.2373,0,3,71,0,2.86,0,1534.0583,1229.4469,1170.88,13,29.9,5632,1,12,147,1,2.72,1,0,0,0,,0,0,0,0,1500,1920,7,0,0.1758,2,2532.3933
0062x000009SYd5AAG,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2126691,552.53,2.93,77.87,0,743.1395,3,13-08-2021,2,0,13-08-2021,5,,3,,5,0,0,729.3331,39,1,2,0,34.43,0,0,252.6666,240,3,0,1330,1,5,0,0,6.54,0,2,1,0,,4200,899,792,2509,1500,1920,0,0,0,0,3938.1333
0062x000009SYgTAAW,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126722,1.6,52.97,98.57,0,0,2,19-08-2021,0,2,18-08-2021,3,01-09-2021,2,18-08-2021,0,1723.3505,0,3663.9369,3512,1,9,0,0.29,0,0,793.2142,828.4,3,0,6630,0,0,0,0,0.08,0,3,0,1,,1081.17,0,200,881.17,1500,1920,3,0,0.022,1,7762.9033
0062x000009SYcbAAG,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126686,0,43.36,92.81,0,0,0,,0,0,,0,,0,,0,0,0,0,778,0,0,0,0,0,0,0,0,0,0,1794,0,0,0,0,76.87,0,0,0,0,,0,2000,50,-2050,1500,1920,0,0,0,0,0
0062x000009SYWnAAO,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126636,0,99.17,70.51,0,0,0,,0,4,27-07-2021,2,,4,27-07-2021,0,1962.3166,0,1962.3166,2409,0,0,0,0,0,0,981.1583,904.45,0,0,2429,0,0,0,0,0,0,0,0,1,,2138.5,400,0,1738.5,1500,1920,4,0,0.033,0,6756.7933
0062x000009SYjIAAW,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126750,20.12,99.9,59.83,0,234.6633,0,,0,2,17-08-2021,2,31-08-2021,2,17-08-2021,0,1886.9161,0,3052.5326,3192,0,0,0,0,0,0,868.4985,848.4,0,0,3195,0,0,0,0,0,0,0,0,1,,1148.33,400,50,698.33,1500,1920,0,0,0.9011,0,3190.44
0062x000009SZBqAAO,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2126973,65.23,0.38,86.12,957,751.3801,2,11-08-2021,1,0,11-08-2021,3,25-08-2021,2,,5,0,0,6020.0175,26,5,39,0,1.55,0,762.7389,1964.235,2123.36,0,10.67,6837,0,0,0,0,0.97,0,0,1,0,,4030,400,585,3045,1500,1920,2,0,0.8352,0,7846.6
0062x000009SZCoAAO,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2126981,0,0,96.61,0,0,4,17-08-2021,0,0,17-08-2021,2,,4,,0,0,0,1199.26,0,0,0,0,0,0,0,599.63,742.84,6,0,4265,0,0,0,0,0,0,6,0,0,,4766.67,400,150,4216.67,1500,1920,0,0,0,0,3944.44
0062x000009SZJ1AAO,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127039,52.36,0,74.28,768,1723.6706,1,11-08-2021,0,0,11-08-2021,3,18-08-2021,1,,0,0,0,3873.38,0,0,57,0,36.66,0,0,891.4083,743.62,12,0,4188,0,0,0,0,33.91,0,12,0,0,,3111.33,400,1200,1511.33,1500,1920,0,0,0,0,5363.4
0062x000009SYwWAAW,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126850,2.96,0,90.91,28,0,1,17-08-2021,0,0,17-08-2021,2,24-08-2021,1,,0,0,0,3098.0202,0,0,1,0,0,0,0,398.4154,560.15,11,0,6464,0,0,0,0,0,0,11,0,0,,1098.5,400,600,98.5,1500,1920,18,0,0.8242,7,0
0062x000009SZveAAG,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127375,10.64,3.24,58.11,178,108.63,2,11-08-2021,0,0,11-08-2021,3,25-08-2021,2,,0,0,0,3108.4542,113,0,12,0,0,0,262.231,769.6566,756.02,6,7.52,3486,0,0,0,0,0,0,6,0,0,,2427.73,899,1280,248.73,1500,1920,0,0,0,0,6857.9033
0062x000009SaJlAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127557,14.41,76.9,66.45,0,58.41,4,16-08-2021,0,2,19-08-2021,4,02-09-2021,2,19-08-2021,0,590.4087,0,858.7386,796,0,0,0,108.91,0,0,271.75,301.75,3,0,1035,0,0,0,0,62.13,0,3,0,1,,6500,400,150,5950,1500,1920,0,0,0,0,4004
0062x000009SbwNAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127933,41.2,92.18,91.83,369,173.0268,1,03-08-2021,0,4,18-08-2021,3,,4,18-08-2021,1,2276.7333,0,2426.8866,2277,2,14,0,7.47,0,422.0794,853.775,918.5,5,17.9,2470,0,0,0,0,6.88,0,5,0,1,,0,0,880,-880,1500,1920,18,0,0.044,6,8205.3333
0062x000009Sdo1AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128875,0,0,100,110,0,0,,12,0,,0,,0,,12,0,0,0,0,26,26,0,0,0,119.494,0,0,0,702.91,17,0,0,0,0,0,0,0,0,0,,112666.67,400,1200,111066.67,1500,1920,3,0,0.2198,0,4198.5966
0062x000009Scd2AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128200,0,0,95.48,0,0,1,16-08-2021,0,0,16-08-2021,1,23-08-2021,1,,0,0,0,5023.7484,0,0,0,0,0.62,0,0,1004.644,1027.76,10,0,6554,0,0,0,0,0.41,0,10,1,0,,1000,2000,400,-1400,1500,1920,9,0,0.5714,8,2002
0062x000009SdUVAA0,Closed Lost,MoneySpot,,,New Client-New Loan,2128624,39.34,26.59,58.66,70,571.2478,2,20-07-2021,1,4,18-08-2021,3,,4,18-08-2021,12,2580.8166,0,2805.3205,2581,2,7,0,0,0,65.1786,967.8062,920.35,2,0.67,9705,0,0,0,0,0,0,2,0,1,,0,0,12000,-12000,1500,1920,0,0,0,0,4971.42
0062x000009See7AAC,Closed Lost,QuickCash,,,New Client-New Loan,2129463,3.64,0,78.67,0,0,1,18-08-2021,0,0,18-08-2021,3,25-08-2021,1,,0,0,0,2749.7518,0,0,0,0,0,0,0,632.82,820.66,6,0,2160,0,0,0,0,0,0,6,0,0,,820,2000,2080,-3260,1500,1920,0,1,0.2747,0,3508.73
0062x000009ScpmAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128317,14.23,1.24,79.35,0,1205.1485,1,19-08-2021,1,0,19-08-2021,4,26-08-2021,1,,8,0,1,12575.3905,167,9,0,0,17.25,0,0,2507.5,2280,12,0,13444,2,15,47,1,12.24,0,5,1,0,,11423.86,599,250,10574.86,1500,1920,0,0,0,0,6074.0366
0062x000009ScarAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128183,150.8,33.28,84.29,1814,1976.3493,1,17-08-2021,0,1,17-08-2021,2,24-08-2021,1,14-08-2021,0,1223.6066,0,3652.6186,1468,0,100,0,0,0,990.5896,505.3069,498.6,13,21.18,4411,1,14,0,0,0,0,13,0,0,,2015,599,400,1016,1500,1920,0,0,0.0659,0,5595.4266
0062x000009Se2DAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129058,147.4,44.79,81.54,1648,1311.3671,4,18-08-2021,9,4,12-08-2021,4,,4,12-08-2021,20,2046.59,0,6967.3632,3616,23,75,0,0,0,0,767.4712,829.9,3,0,8072,1,4,0,0,0,0,1,0,1,,4826.47,899,1000,2927.47,1500,1920,0,0,0.6484,0,2812.8466
0062x000009SfKiAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129825,78.29,0.59,50.55,294,2972.4132,4,18-08-2021,0,0,18-08-2021,3,,4,,0,0,0,6741.1399,49,0,0,0,0.27,0,275.6836,1515.9925,1771.2,8,3.35,8226,0,0,0,0,0.13,0,8,0,0,,3895.67,400,480,3015.67,1500,1920,0,0,0.022,0,5147.59
0062x000009SfQ1AAK,Closed Lost,QuickCash,,,New Client-New Loan,2129845,6.44,0,82.46,624,40,4,16-08-2021,0,0,16-08-2021,1,,4,,0,0,0,17385.4998,0,0,27,0,0.16,0,0,1188.4615,1300,26,0,17903,0,0,0,0,0.09,0,26,1,0,,6500,1500,1100,3900,1500,1920,0,0,0.044,0,3992.93
0062x000009SejDAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129538,1.55,0,88.18,26,127.5462,1,18-08-2021,0,0,18-08-2021,3,25-08-2021,1,,0,0,6,3959.2089,0,0,7,0,0.18,0,334.565,878.6346,372,13,14.71,5234,1,4,85,1,0.13,0,13,0,0,,1950,400,100,1450,1500,1920,0,0,0,0,5605.71
0062x000009Sf16AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129667,0,0,30.77,0,0,0,,0,0,,0,,0,,0,0,0,1024.3366,0,0,0,0,0,0,0,0,0,0,0,1495,0,0,0,0,0,0,0,0,0,,4407.61,899,160,3348.61,1500,1920,4,0,0.011,0,5557.0766
0062x000009Sg8SAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130186,51.38,0,58.79,1519,2554.7116,1,05-08-2021,6,0,05-08-2021,4,12-08-2021,1,,11,0,4,9731.0649,0,11,42,0,23.79,0,864.198,1558.58,1452.6,0,4.65,12958,1,2,33,1,12.43,0,0,0,0,,7132.67,899,2080,4153.67,1500,1920,2,0,0.011,2,7481.61
0062x000009SfWYAA0,Closed Lost,QuickCash,,,New Client-New Loan,2129895,70.31,56.99,96.21,0,1297.9192,0,,0,1,10-08-2021,2,17-08-2021,1,10-08-2021,0,2181.5424,0,2944.4562,3072,11,18,0,0,0,0,502.0536,695.59,0,0,5390,1,4,0,0,0,0,0,0,1,,1800,2000,1738,-1938,1500,1920,0,0,0,0,4216.42
0062x000009SgvZAAS,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2130567,5.64,25.66,96.38,65,0,2,13-08-2021,0,2,13-08-2021,5,27-08-2021,2,19-08-2021,2,568.0008,0,2159.1019,610,2,2,0,0,0,0,527.675,864.95,6,0,2377,0,0,0,0,0,0,6,0,0,,2.17,400,400,-797.83,1500,1920,4,0,0.011,3,5309.86
0062x000009SgzqAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130606,3.03,80.06,99.8,0,43.4502,4,19-08-2021,0,4,29-07-2021,4,,4,29-07-2021,5,1431.95,0,2574.0451,2796,13,14,0,0,0,0,715.975,838.4,6,0,3492,0,0,0,0,0,0,1,0,1,,2600,400,450,1750,1500,1920,2,0,0.3846,2,11600.16
0062x00000DGrrJAAT,Bad Debt Pending,QuickCash,,1400,Existing Client-Granted Loan Before,4747235,81.86,0,78.78,1223,5016.8866,3,14-02-2023,1,0,14-02-2023,2,,3,,11,0,0,8125.0066,0,2,25,0,6.92,0,1133.005,6796.6733,6796.67,3,15.27,9322,0,0,0,0,5.04,0,1,0,0,,6750,599,1320,4831,1500,1920,0,0,0.8901,0,2712
0062x00000DWGNvAAP,Bad Debt Pending,MoneySpot,,2300,Existing Client-Granted Loan Before,4906125,6.7,0,76.3,192,331.6666,3,14-03-2023,2,0,14-03-2023,2,,3,,4,0,1,7962.6699,0,7,13,0,0.66,0,194.3286,7849.3366,8598.67,0,1.96,9890,1,1,346,1,0.53,0,0,0,0,,8000,599,2700,4701,1500,1920,0,0,0,0,0
0062x00000EcrEIAAZ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6382951,56.48,48.75,89.62,71,0,4,28-08-2023,0,2,14-08-2023,1,28-08-2023,2,14-08-2023,0,951.3512,0,4381.7676,2454,0,0,0,0,0,65.8304,437.8833,465.65,15,1.31,5033,0,0,0,0,0,0,15,0,1,1,3406,1500,956,950,1500,1920,0,0,0.011,0,5086.1133
0062x00000ClPATAA3,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,4202715,3.23,36.56,85.55,140,152.0833,4,05-12-2022,0,4,05-12-2022,1,,4,23-11-2022,1,1930.6066,0,8141.7426,3096,2,24,0,0.15,0,152.0833,266.8627,250,49,1.8,8467,0,0,0,0,0.08,0,47,0,0,,0,0,100,-100,1500,1920,7,0,0.1868,0,2863.8966
0062x00000DsNtbAAF,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5237067,0,0,0,0,1334.1807,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6675,0,0,0,0,0,0,0,0,0,0,0,400,400,-800,1500,1920,1,0,0.967,0,6539
0062x00000CjY8TAAV,Closed Lost,Financier-2,,,New Client-New Loan,4109487,18.53,0,78.19,8,0,4,23-11-2022,0,0,23-11-2022,3,,4,,0,0,0,300,0,0,0,0,0,0,0,300,500,3,0,3262,0,0,0,0,0,0,3,1,0,,6500,400,200,5900,1500,1920,7,0,0,3,4242.3333
0062x00000DXV5mAAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,4977052,4.76,0,97.95,138,0,1,27-03-2023,0,0,27-03-2023,1,03-04-2023,1,,0,0,3,4429.9305,0,0,8,0,0,0,1483.4375,918.2307,924.7,13,26.98,6288,0,0,58,1,0,0,13,0,0,0,2569.33,899,1720,-49.67,1500,1920,6,0,0.1209,4,4317.7633
0062x000009TnlzAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2163930,29.52,36.72,43.6,547,97.7679,3,30-08-2021,0,1,30-08-2021,1,,3,30-08-2021,3,1422.3107,0,4489.5847,3193,3,0,0,0,0,0,2156.71,2156.71,2,8.31,8695,1,12,0,0,0,0,2,1,0,,1408.33,400,600,408.33,1500,1920,8,0,0.2418,2,5762.7
0062x000009TpBFAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2164436,4.88,70.12,87.48,0,0,4,31-08-2021,0,2,31-08-2021,2,14-09-2021,2,31-08-2021,0,1307.9622,7,3296.4253,2634,0,11,0,0,0,0,602.0214,683.15,34,0,3756,0,0,23,1,0,0,34,0,1,,3250,599,472,2179,1500,1920,1,0,0,1,4357.1066
0062x000009TonXAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2164294,15.45,40.94,55.52,64,0,1,31-08-2021,0,2,27-08-2021,5,10-09-2021,2,27-08-2021,0,1413.9187,0,2602.242,1519,0,2,0,0.5,0,446.77,650.79,650.79,9,19.43,3710,0,0,0,0,0.19,0,9,0,1,,0,2000,180,-2180,1500,1920,0,0,1,0,7534.47
0062x000009TpYiAAK,Closed Lost,QuickCash,,,New Client-New Loan,2164628,18.22,17.31,70.34,0,193.07,1,24-08-2021,0,4,24-08-2021,2,31-08-2021,1,23-08-2021,0,598.6666,1,2737.9711,1083,2,0,0,0,0,0,562.6666,577.19,6,0,6253,0,0,37,1,0,0,6,0,0,,3033.33,400,800,1833.33,1500,1920,2,0,0.011,0,6572.3333
0062x000009TpCsAAK,Closed Lost,QuickCash,,,New Client-New Loan,2164506,8.88,0,48.64,0,0,4,27-08-2021,0,0,27-08-2021,5,,4,,0,0,7,4094.6666,0,1,13,0,0,0,0,614.2,940,20,0,4141,0,0,109,1,0,0,4,0,0,,4094.67,899,400,2795.67,1500,1920,0,0,1,0,3522.16
0062x000009TsTJAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165416,15.72,64.78,82.11,0,100,4,27-08-2021,4,2,20-08-2021,5,03-09-2021,2,20-08-2021,5,1669.4404,0,3405.9036,2544,8,16,0,0,0,160,768.4,768.4,3,7.89,3927,0,0,0,0,0,0,1,0,1,,1863.33,2000,210,-346.67,1500,1920,0,0,0.7582,0,10396.0233
0062x000009TsaGAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165452,15.72,64.78,82.11,0,100,4,27-08-2021,4,2,20-08-2021,5,03-09-2021,2,20-08-2021,5,1669.4404,0,3405.9036,2544,8,16,0,0,0,160,768.4,768.4,3,7.89,3927,0,0,0,0,0,0,1,0,1,,1863.33,0,210,1653.33,1500,1920,2,0,0.4505,0,1988.1866
0062x000009TtcRAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165780,10.4,100,99.98,114,0,0,,3,2,31-08-2021,2,14-09-2021,2,31-08-2021,3,1096.1162,0,1096.1162,1177,4,0,0,0,0,0,504.5142,501.38,0,0,1177,0,0,0,0,0,0,0,0,1,,0,899,100,-999,1500,1920,0,0,0.2308,0,2898.2
0062x000009TuiPAAS,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2166505,0,20.46,86.12,0,0,4,01-09-2021,0,2,01-09-2021,3,,4,19-08-2021,0,1045.1866,0,3663.1466,962,0,10,0,117.79,0,0,339.5,650,10,0,4700,0,0,0,0,28.36,0,10,1,0,,975,400,1,574,1500,1920,2,0,0.0879,1,7427.8133
0062x000009TtNqAAK,Closed Lost,QuickCash,,,New Client-New Loan,2165623,1.39,0,48.88,0,0,1,31-08-2021,0,0,31-08-2021,2,07-09-2021,1,,0,0,5,4190.8158,0,0,0,0,0.3,0,0,798.8866,766.4,12,0,5323,0,0,86,1,0.17,0,12,0,0,,3605.33,400,800,2405.33,1500,1920,10,0,0,1,5232.3466
0062x000009TtbnAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2165772,0,0,75.6,0,0,4,31-08-2021,0,0,31-08-2021,2,,4,,0,0,0,2268.7171,0,0,0,0,0,0,0,97.0454,54,22,0,14704,0,0,0,0,0,0,22,1,0,,4333.33,400,800,3133.33,1500,1920,0,0,0,0,2152.8066
0062x000009TtjsAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165849,0,80.43,94.66,0,0,1,01-09-2021,0,4,25-08-2021,3,,4,25-08-2021,0,1448.4933,0,3318.6598,3243,1,0,0,0.21,0,0,543.185,372.18,13,0,4032,0,0,0,0,0.07,0,0,0,1,,3163.33,400,1200,1563.33,1500,1920,0,0,0,0,5945.8466
0062x000009TuemAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2166454,0,100,97.28,0,0,0,,0,4,24-08-2021,2,,4,24-08-2021,0,2409.02,0,4654.8866,4722,0,0,0,0.33,0,0,803.0066,420.64,0,0,4722,0,0,0,0,0.17,0,0,0,1,,25.74,899,270,-1143.26,1500,1920,1,0,0.011,0,3118.96
0062x000009Tu6BAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165975,13.09,99.39,93.18,204,182.5,0,,1,4,11-08-2021,3,,4,11-08-2021,1,1559.2166,0,1559.2166,1987,1,10,0,0,0,694.5,779.6083,848.7,0,58.75,1999,0,0,0,0,0,1,0,0,1,,1711.67,400,100,1211.67,1500,1920,0,0,0.7802,0,5678.8033
0062x000009TvYpAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167083,3.01,94.95,93.09,0,65.1759,4,18-08-2021,0,1,31-08-2021,2,07-09-2021,1,31-08-2021,0,2327.376,0,2560.5793,3067,0,21,0,0,0,0,535.6153,632.68,6,0,3230,2,21,0,0,0,0,6,0,1,,0,2000,200,-2200,1500,1920,5,0,0.011,1,0
0062x000009TwsbAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167475,0,0,87.6,0,0,4,30-08-2021,0,0,30-08-2021,1,,4,,0,0,0,1785.333,0,4,6,0,22.31,0,0,80.6818,135,22,0,3926,0,0,0,0,3.36,0,22,1,0,,0,2000,600,-2600,1500,1920,4,0,0.0989,3,10059.9
0062x000009TvBMAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2166861,0,0,46.35,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,982,0,0,0,0,0,0,2,0,0,,3544.67,400,1800,1344.67,1500,1920,4,0,0.033,0,3832.3166
0062x000009TwXxAAK,Closed Lost,QuickCash,,,New Client-New Loan,2167431,27.03,0,97.55,0,100,2,19-08-2021,2,0,19-08-2021,4,02-09-2021,2,,2,0,6,1196.2753,0,3,10,0,0,0,0,550.615,386.17,6,0,2180,0,0,100,1,0,0,2,0,0,,2166.67,400,100,1666.67,1500,1920,0,0,0.044,0,5653.2933
0062x000009TyGAAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2167877,53.94,36.65,93.31,417,716.9634,2,31-08-2021,14,4,31-08-2021,2,14-09-2021,2,14-08-2021,16,3174.1366,0,8112.0734,3892,25,35,0,0,0,441.6655,1734.6557,1797.12,1,2.65,10617,1,6,0,0,0,0,0,0,0,,3534.16,400,800,2334.16,1500,1920,3,0,0.033,0,7771.01
