Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000E3z1aAAB,0012x00000SIONiAAP,Nightcliff,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.37,3357.2468,1.0,0.0,0.0,3.0,1.0,12426.1999,0.0,53.0,3403.8291,2859.7283,2834.75,0.0,0.0,0.0,1.0,7800.0,1499.0,170.0,3000,3668.0,16.0,16.143,Weekly,34.0,12426.2,3000.0,Full-Time Employment,0.0,0.0,0.0659,0.0,0.0,3522.0,4301.3366,229.26,MoneySpot,-0.05,5531045,0.0,07-06-2023,False,Life Event Expenses,2023-06-07,Green,0.0,13029.0,12426.2
0062x00000EECY0AAP,0012x00000G2rW6AAJ,REDBANK PLAINS,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,65.84,0.0,1.0,0.0,0.0,1.0,1.0,1013.4553,0.0,0.0,0.0,177.7777,100.0,0.0,0.62,0.0,1.0,4632.33,400.0,800.0,3000,3567.33,10.0,10.0,Weekly,36.0,868.33,3000.0,Full-Time Employment,1.0,0.0,0.0,0.0,0.0,0.0,5.6633,356.74,MoneySpot,,5995999,0.0,25-07-2023,False,Vehicle Expenses,2023-07-24,Orange,0.0,2422.0,868.33
0062x00000Dr0bnAAB,0012x00000FGeQWAA1,Merrylands,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,76.75,4298.1256,1.0,1.0,0.0,2.0,1.0,6934.2593,4.0,60.0,715.0489,983.6658,988.77,0.0,34.81,0.0,0.0,9765.64,599.0,250.0,3000,3793.72,24.0,24.0,Weekly,31.0,12116.79,3000.0,Full-Time Employment,4.0,0.0,0.1319,1.0,3934.6633,860.0,4911.1666,158.08,QuickCash,0.0,5141280,3.0,26-04-2023,False,Home Maintenance & Repairs,2023-04-26,Orange,0.0,28828.0,12116.79
0062x00000EMYIsAAP,0012x00000TrQBKAA3,Whiteside,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.41,44.81,5870.7128,2.0,2.0,0.0,3.0,2.0,15752.768,3.0,48.0,834.9882,4753.9283,3650.03,1.0,0.07,0.0,0.0,6181.5,1499.0,2300.0,3000,3805.87,12.0,23.857,Fortnightly,51.0,17859.39,5000.0,Full-Time Employment,33.0,0.0,0.0,19.0,11724.14,2430.0,8707.2333,317.16,MoneySpot,0.0,6109340,17.0,05-08-2023,False,Life Event Expenses,2023-08-04,Green,70.0,16761.0,17859.39
0062x00000D25VzAAJ,0012x000003G1CjAAK,Newport,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,67.27,6461.2917,2.0,0.0,0.0,3.0,2.0,14627.6338,2.0,160.0,1177.9456,4914.9483,5996.29,1.0,0.39,0.0,0.0,6476.21,1499.0,900.0,3000,3707.72,9.0,17.857,Fortnightly,43.0,15174.05,3000.0,Full-Time Employment,2.0,0.0,0.022,1.0,9829.8966,3020.0,11409.8666,411.97,QuickCash,0.0,4426666,0.0,06-01-2023,False,Living Expenses,2023-01-06,Orange,0.0,18251.0,15174.05
0062x00000D9tsuAAB,0012x00000g8sQUAAY,Newstead,TAS,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,70.12,2894.1363,2.0,0.0,0.0,3.0,2.0,7495.6339,0.0,32.0,0.0,2156.0914,2071.38,1.0,21.06,0.0,0.0,0.0,599.0,600.0,3000,3647.65,7.0,14.0,Fortnightly,38.0,5926.03,3000.0,,0.0,0.0,0.0,0.0,5030.88,213.0,2673.6966,521.1,MoneySpot,0.0,4603535,0.0,02-02-2023,False,Child Expenses,2023-02-02,Green,0.0,8191.0,5926.03
0062x00000E53MYAAZ,0012x00000iIt3bAAC,Rockingham,WA,Australia,Closed Lost,New Client-New Loan,12.88,42.24,656.3817,1.0,0.0,4.0,4.0,1.0,3194.7672,0.0,8.0,280.7893,474.7942,336.4,0.0,0.0,0.0,0.0,500.0,2000.0,100.0,3000,3572.28,10.0,10.143,Weekly,56.0,6337.29,3000.0,Casual Employment,0.0,0.0,0.0659,0.0,1569.3466,302.0,677.1533,357.23,MoneySpot,,5618353,0.0,15-06-2023,False,Relocation Expenses,2023-06-15,Orange,461.0,3577.0,6337.29
0062x00000FU5UZAA1,0010K00001cysjXQAQ,Mount Gravatt East,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,63.11,4572.3865,3.0,0.0,0.0,1.0,3.0,4818.3633,0.0,5.0,0.0,4421.19,4421.19,0.0,2.55,0.0,1.0,3763.0,899.0,1800.0,3000,3744.42,4.0,17.429,Monthly,40.0,12158.89,3000.0,Full-Time Employment,1.0,0.0,0.0,1.0,8524.5266,903.0,6275.4033,936.11,MoneySpot,0.0,7479988,0.0,12-12-2023,False,Veterinary Expenses,2023-12-12,Orange,0.0,6444.0,12158.89
0062x00000DZpimAAD,0012x00000Ge3GdAAJ,Flinders View,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,58.23,3302.7001,1.0,1.0,0.0,4.0,1.0,7409.1511,9.0,62.0,519.8589,1242.6215,1061.47,0.0,12.57,0.0,0.0,0.0,899.0,200.0,3000,3823.42,24.0,24.857,Weekly,33.0,5929.15,3000.0,,11.0,0.0,0.0549,9.0,5384.6933,547.0,3648.8466,159.31,MoneySpot,0.0,5117138,9.0,22-04-2023,False,Furniture or Appliances,2023-04-22,Green,0.0,7831.0,5929.15
0062x00000FJFtZAAX,0012x00000g7jTNAAY,Mandurah,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,62.84,1312.9732,2.0,0.0,0.0,4.0,2.0,5304.7305,7.0,46.0,0.0,2441.63,2438.38,0.0,39.6,0.0,0.0,4333.33,1499.0,1000.0,3000,3642.87,7.0,13.857,Fortnightly,23.0,9055.45,3000.0,Home Duties,18.0,0.0,0.0,2.0,3522.1733,380.0,2236.0266,520.42,MoneySpot,,7310759,5.0,25-11-2023,False,Relocation Expenses,2023-11-24,Orange,0.0,9751.0,9055.45
0062x00000DX01WAAT,0012x00000fmCooAAE,Sandgate,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,2.06,67.77,1109.2399,1.0,0.0,4.0,2.0,1.0,3829.583,1.0,25.0,320.0,842.8807,209.28,0.0,0.65,0.0,0.0,3845.99,899.0,400.0,3000,3635.64,14.0,14.143,Weekly,20.0,4021.58,3000.0,Full-Time Employment,1.0,0.0,0.0,0.0,4054.8433,627.0,2985.6033,259.69,MoneySpot,,4948911,1.0,28-03-2023,False,Living Expenses,2023-03-28,Green,121.0,5855.0,4021.58
0062x00000EdfLhAAJ,0010K000021VzIzQAK,Mill Park,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.7,76.7,2638.6837,1.0,0.0,4.0,4.0,1.0,9314.7901,20.0,79.0,490.019,1849.0,1714.0,1.0,0.38,0.0,1.0,0.0,599.0,500.0,3000,3886.85,30.0,30.286,Weekly,32.0,9323.79,3000.0,,20.0,0.0,0.2637,8.0,57.4666,1422.0,2858.9366,130.13,Financier-2,0.0,6436790,7.0,06-09-2023,False,Other Expenses,2023-09-06,Orange,71.0,10029.0,9323.79
0062x00000D9n8MAAR,0010K000027zYwTQAU,Ashfield,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,99.47,2013.5144,2.0,0.0,0.0,3.0,2.0,5894.8972,2.0,44.0,2020.844,2422.2214,2344.79,0.0,0.0,0.0,0.0,3315.0,400.0,600.0,3000,3745.14,10.0,20.0,Fortnightly,33.0,5894.9,5000.0,Full-Time Employment,2.0,0.0,0.022,0.0,5651.85,2099.0,2359.4433,374.52,MoneySpot,0.0,4598412,2.0,02-02-2023,False,Life Event Expenses,2023-02-01,Green,0.0,7718.0,5894.9
0062x00000EcfGFAAZ,0010K00001rnA66QAE,Albany Creek,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,43.4,57.73,118.3333,4.0,0.0,4.0,3.0,4.0,8585.3241,1.0,9.0,0.0,220.7458,77.0,0.0,0.14,0.0,1.0,2210.0,599.0,700.0,3000,3564.77,5.0,9.429,Fortnightly,28.0,9511.93,3000.0,Unemployed,1.0,0.0,0.0,0.0,4500.1133,80.0,211.6666,712.96,MoneySpot,,6371317,0.0,30-08-2023,False,Relocation Expenses,2023-08-30,Orange,4500.0,10368.0,9511.93
0062x00000EMpdtAAD,0012x00000OKST6AAP,CRANLEY,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,89.56,2308.7287,4.0,0.0,0.0,5.0,4.0,117.33,4.0,103.0,2248.8674,117.33,117.33,1.0,0.58,0.0,1.0,3670.33,1499.0,400.0,3000,3846.62,26.0,26.571,Weekly,36.0,8888.36,3000.0,Full-Time Employment,4.0,0.0,0.4725,1.0,0.0,3042.0,6367.7266,147.95,MoneySpot,0.0,6132622,0.0,07-08-2023,False,Vehicle Expenses,2023-08-07,Orange,0.0,10419.0,8888.36
0062x00000EzeoYAAR,0012x00000LOfkgAAD,St Kilda,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,84.02,5967.7981,2.0,0.0,0.0,3.0,2.0,6028.3491,0.0,33.0,0.0,2774.6933,2747.13,1.0,0.6,0.0,0.0,3090.98,899.0,1760.0,3000,3675.31,8.0,15.857,Fortnightly,50.0,6028.35,3000.0,Full-Time Employment,0.0,0.0,0.022,0.0,5549.3866,1404.0,7161.0833,459.42,MoneySpot,0.0,6823943,0.0,13-10-2023,False,Travel Expenses,2023-10-13,Green,0.0,7950.0,6028.35
0062x00000FHj4QAAT,0012x00000gnE62AAE,Inala,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,31.14,1610.8394,2.0,0.0,0.0,2.0,2.0,4442.4882,0.0,37.0,268.7808,987.0,1553.0,1.0,0.0,0.0,1.0,0.0,400.0,260.0,2750,3723.26,18.0,36.143,Fortnightly,49.0,3285.11,2750.0,Full-Time Employment,0.0,0.0,0.0,0.0,1891.4466,1350.0,1614.8233,206.85,MoneySpot,0.0,7194780,0.0,14-11-2023,False,Life Event Expenses,2023-11-14,Orange,0.0,7990.0,3285.11
0062x00000ENGurAAH,0012x00000dwr0VAAQ,Morphett Vale,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,75.94,2738.0543,2.0,0.0,0.0,3.0,2.0,2996.0055,1.0,33.0,182.5,1084.1014,1266.52,0.0,0.0,0.0,0.0,0.0,400.0,0.0,3000,3911.4,15.0,30.0,Fortnightly,20.0,2996.01,5000.0,,1.0,0.0,0.2637,1.0,2529.57,854.0,2794.56,260.77,MoneySpot,0.0,6162848,1.0,10-08-2023,False,Life Event Expenses,2023-08-10,Orange,0.0,3789.0,2996.01
0062x00000FXmDWAA1,0012x00000SGCGmAAP,Gregory Hills,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,82.33,776.1016,1.0,0.0,0.0,4.0,1.0,3944.117,0.0,41.0,0.0,907.6875,280.0,0.0,9.11,0.0,1.0,5109.68,899.0,820.0,3000,3677.56,16.0,16.429,Weekly,28.0,8036.86,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,0.0,1033.9166,229.85,MoneySpot,0.0,7784744,0.0,2024-01-09,False,Living Expenses,2024-01-09,Green,0.0,8204.0,8036.86
0062x00000FT9VFAA1,0012x00000qA7I8AAK,Marshall,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,30.78,2038.7743,4.0,0.0,0.0,3.0,4.0,5993.3333,6.0,48.0,0.0,1390.5,1473.0,1.0,0.0,0.0,0.0,1350.0,599.0,1920.0,3000,3653.79,16.0,15.714,Weekly,40.0,11409.6,3500.0,Full-Time Employment,6.0,0.0,0.2527,2.0,9715.8133,0.0,2137.8033,228.37,MoneySpot,,9011721,1.0,2024-04-27,False,Veterinary Expenses,2024-04-27,Orange,0.0,6410.0,11409.6
0062x00000ECqNaAAL,0010K00001oBjavQAC,Warwick Farm,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.45,54.52,716.8752,1.0,1.0,0.0,5.0,1.0,8406.5276,0.0,30.0,0.0,1603.8461,1620.0,0.0,0.0,0.0,1.0,1516.67,599.0,1000.0,3000,3836.96,26.0,26.286,Weekly,35.0,8411.53,5000.0,Full-Time Employment,7.0,0.0,0.033,1.0,0.0,823.0,823.2633,147.58,MoneySpot,-0.23,5902595,7.0,13-07-2023,False,Vehicle Expenses,2023-07-13,Orange,40.0,8762.0,8411.53
0062x00000FsuqnAAB,0012x00000Rq4ItAAJ,Wangaratta,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,31.57,90.13,1275.4251,2.0,1.0,2.0,3.0,2.0,4453.1612,13.0,29.0,152.0833,1430.23,1376.93,0.0,8.96,0.0,0.0,0.0,400.0,840.0,3000,3647.06,8.0,15.0,Fortnightly,28.0,4520.93,3000.0,Part-Time Employment,13.0,0.0,0.0549,4.0,4214.58,680.0,1215.4733,455.89,MoneySpot,,8138898,6.0,2024-02-08,False,Vehicle Expenses,2024-02-08,Orange,1354.0,4288.0,4520.93
0062x00000D8O9ZAAV,0012x00000WtV8IAAV,Belmore,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,86.65,2528.398,4.0,0.0,0.0,4.0,4.0,15275.3632,2.0,28.0,1112.0767,820.7444,200.0,0.0,0.0,0.0,1.0,4095.33,400.0,400.0,3000,3666.1,8.0,15.571,Fortnightly,31.0,16806.01,5000.0,Full-Time Employment,2.0,0.0,0.022,0.0,3819.8133,996.0,2481.7566,458.27,MoneySpot,0.0,4530643,1.0,23-01-2023,False,Travel Expenses,2023-01-22,Orange,0.0,19804.0,16806.01
0062x00000ELqlTAAT,0010K00001vJdSBQA0,Roxburgh Park,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,3.04,99.72,1515.8082,2.0,0.0,4.0,3.0,2.0,3050.578,5.0,49.0,1116.3162,1018.8257,1156.22,0.0,0.0,1.0,0.0,2015.0,400.0,800.0,3000,3692.89,9.0,17.429,Fortnightly,43.0,3050.58,3000.0,Part-Time Employment,5.0,0.0,0.2527,1.0,2497.6533,1052.0,1627.9433,410.33,MoneySpot,,6063121,5.0,05-08-2023,False,Medical Expenses,2023-07-31,Green,146.0,4801.0,3050.58
0062x00000FUQ1RAAX,0012x000002cpVOAAY,Coolbellup,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,6.78,1638.2352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1407.6906,0.0,0.0,1.0,0.0,0.0,0.0,8093.0,1500.0,2200.0,3000,3749.26,4.0,17.571,Monthly,46.0,0.0,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,1154.0,3131.95,937.32,MoneySpot,0.0,7507501,0.0,14-12-2023,False,Other Expenses,2023-12-14,Orange,0.0,11772.0,0.0
0062x00000EDG6dAAH,0012x00000civK4AAI,Leda,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,7.66,38.54,1176.2262,1.0,0.0,2.0,2.0,1.0,10863.7907,1.0,62.0,746.6085,733.7746,791.16,1.0,0.06,0.0,0.0,346666.67,400.0,200.0,3000,3737.99,20.0,20.286,Weekly,28.0,14094.84,3000.0,Full-Time Employment,1.0,0.0,0.1209,0.0,6389.4733,1700.0,1964.8,186.91,MoneySpot,0.0,5932132,1.0,17-07-2023,False,Home Maintenance & Repairs,2023-07-17,Green,1088.0,14195.0,14094.84
0062x00000DVogSAAT,0012x00000Ovf6VAAR,Bundaberg Central,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,5.53,77.11,3184.7391,1.0,0.0,2.0,1.0,1.0,7429.8093,7.0,83.0,2248.1591,1086.6946,861.25,1.0,0.15,1.0,1.0,4933.23,599.0,800.0,3000,3681.91,16.0,16.571,Weekly,60.0,7416.87,3000.0,Full-Time Employment,7.0,0.0,0.1429,2.0,771.0466,2187.0,3669.4566,230.12,QuickCash,0.0,5477666,6.0,02-06-2023,False,Other Expenses,2023-06-02,Orange,900.0,16261.0,7416.87
0062x00000Fglx9AAB,0012x00000lIRvlAAG,Salisbury North,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,55.79,434.5233,1.0,0.0,0.0,2.0,1.0,6463.4103,0.0,25.0,0.0,790.6153,601.0,0.0,0.0,1.0,0.0,890.0,599.0,1200.0,2600,3262.83,19.0,19.571,Weekly,59.0,6680.67,2750.0,Part-Time Employment,0.0,0.0,0.011,0.0,3426.0,4050.0,4809.16,171.73,MoneySpot,,7839774,0.0,2024-01-13,False,Veterinary Expenses,2024-01-12,Green,0.0,7128.0,6680.67
0062x00000FWKlDAAX,0012x00000KLK0eAAH,Belconnen,ACT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,14.92,270.2566,2.0,0.0,0.0,2.0,2.0,6021.1125,0.0,7.0,0.0,1585.5185,1762.12,0.0,0.89,0.0,0.0,5357.59,599.0,550.0,3000,3651.52,8.0,15.143,Fortnightly,43.0,6021.11,3000.0,Full-Time Employment,0.0,0.0,0.0,0.0,5154.6233,0.0,1451.3166,456.45,MoneySpot,0.0,7662155,0.0,28-12-2023,False,Travel Expenses,2023-12-28,Green,0.0,6619.0,6021.11
0062x00000FHvlkAAD,0012x00000hYNYsAAO,Toongabbie,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,89.43,612.105,4.0,0.0,0.0,2.0,4.0,4630.5166,2.0,11.0,0.0,3352.8875,3958.32,0.0,0.0,0.0,0.0,0.0,400.0,2320.0,3000,3672.99,16.0,16.286,Weekly,28.0,6149.14,3000.0,,2.0,0.0,0.011,0.0,4470.5166,561.0,614.7066,229.57,MoneySpot,,7210838,1.0,20-11-2023,False,Living Expenses,2023-11-15,Green,0.0,6739.0,6149.14
0062x00000DsVT2AAN,0012x00000KMrisAAD,Londonderry,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.12,42.12,4351.9223,2.0,0.0,2.0,4.0,2.0,8133.4957,0.0,60.0,1589.0668,3737.038,5135.67,1.0,0.0,0.0,0.0,0.0,899.0,0.0,3000,3711.61,10.0,19.0,Fortnightly,41.0,8133.5,3000.0,,0.0,0.0,0.4505,0.0,6241.5966,1622.0,5130.82,371.17,MoneySpot,0.0,5244773,0.0,11-05-2023,False,Furniture or Appliances,2023-05-11,Green,13.0,10522.0,8133.5
0062x00000ECdesAAD,0012x00000gobC7AAI,Redfern,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,63.95,1370.8465,2.0,2.0,0.0,3.0,2.0,7682.0368,12.0,33.0,0.0,2999.4466,2993.57,1.0,0.07,0.0,0.0,6066.67,400.0,1000.0,3000,3816.12,12.0,24.143,Fortnightly,41.0,9459.72,3000.0,Full-Time Employment,12.0,0.0,0.0879,0.0,5998.8933,716.0,2613.6633,318.01,MoneySpot,-0.38,5890956,8.0,12-07-2023,False,Vehicle Expenses,2023-07-12,Orange,0.0,10753.0,9459.72
0062x00000FJpxcAAD,0010K000020GgkJQAS,Ruse,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,45.37,1632.8991,1.0,0.0,0.0,3.0,1.0,5231.6114,0.0,46.0,632.6232,1111.933,1109.48,1.0,0.25,0.0,0.0,2383.33,400.0,175.0,3000,3667.8,16.0,16.143,Weekly,30.0,5404.94,3000.0,Full-Time Employment,0.0,0.0,0.022,0.0,4818.3766,1089.0,2374.0633,229.24,QuickCash,0.0,7350130,0.0,29-11-2023,False,Travel Expenses,2023-11-29,Green,0.0,8343.0,5404.94
0062x00000EeqHCAAZ,0012x00000hY4SCAA0,Blacktown,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,75.87,0.0,1.0,0.0,0.0,3.0,1.0,6643.9967,0.0,19.0,0.0,1178.416,1173.2,0.0,0.0,0.0,0.0,4983.33,599.0,500.0,3000,3728.37,20.0,20.0,Weekly,28.0,11573.42,5000.0,Casual Employment,0.0,0.0,0.0,0.0,1964.0266,330.0,330.0,186.42,MoneySpot,,6522436,0.0,14-09-2023,False,Vehicle Expenses,2023-09-13,Green,0.0,7483.0,11573.42
0062x00000E5yshAAB,0012x00000OwzqpAAB,Maribyrnong,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,77.98,2865.8769,2.0,0.0,0.0,3.0,2.0,5247.678,0.0,42.0,127.7897,2415.37,2880.56,0.0,0.0,0.0,0.0,3163.33,1499.0,1408.0,3000,3771.96,12.0,22.857,Fortnightly,56.0,5247.68,3000.0,Full-Time Employment,0.0,0.0,0.033,0.0,4025.6166,1367.0,3524.5766,314.34,MoneySpot,-0.39,5696507,0.0,23-06-2023,False,Vehicle Expenses,2023-06-22,Orange,0.0,5340.0,5247.68
0062x00000D1zXGAAZ,0012x00000IMrsHAAT,Paddington,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,20.67,5517.2323,2.0,1.0,0.0,2.0,2.0,41500.0099,5.0,15.0,759.3304,29500.0,18000.0,1.0,0.0,0.0,1.0,8569.35,1500.0,1906.0,3000,3641.92,4.0,14.286,Monthly,42.0,44436.34,5000.0,Full-Time Employment,10.0,0.0,0.044,1.0,2926.33,877.0,12044.91,910.48,MoneySpot,0.0,4421668,3.0,06-01-2023,False,Living Expenses,2023-01-05,Orange,0.0,86691.0,44436.34
0062x00000EOUYDAA5,0012x00000LOmAxAAL,Swan Hill,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,73.6,2935.701,1.0,0.0,0.0,2.0,1.0,5150.8345,0.0,48.0,370.9964,989.7815,988.79,0.0,1.84,0.0,0.0,4039.98,899.0,420.0,3000,3682.5,16.0,16.571,Weekly,43.0,8263.43,3000.0,Full-Time Employment,0.0,0.0,0.2418,0.0,4289.0533,2130.0,3232.8266,230.16,MoneySpot,0.0,6264569,0.0,19-08-2023,False,Travel Expenses,2023-08-19,Green,0.0,9421.0,8263.43
0062x00000E6l0tAAB,0012x00000G0qgfAAB,West Moonah,TAS,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,71.7,49.3666,1.0,0.0,0.0,2.0,1.0,2317.3756,0.0,9.0,0.0,488.8207,465.43,0.0,0.0,0.0,0.0,0.0,400.0,300.0,3000,3989.6,36.0,35.857,Weekly,30.0,2311.56,3000.0,Full-Time Employment,0.0,0.0,0.0549,0.0,2118.2233,331.0,380.21,110.83,MoneySpot,-0.14,5767416,0.0,29-06-2023,False,Medical Expenses,2023-06-29,Green,0.0,2328.0,2311.56
0062x00000DIrtQAAT,0012x00000cwnVqAAI,Rockdale,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.5,64.02,6176.1901,4.0,0.0,0.0,2.0,4.0,3356.1633,0.0,39.0,191.1905,1118.7211,1748.64,0.0,0.0,0.0,0.0,5416.67,1499.0,2400.0,3000,3684.85,8.0,16.143,Fortnightly,31.0,5019.5,5000.0,Full-Time Employment,0.0,0.0,0.011,0.0,3356.1633,2014.0,11140.8,460.61,QuickCash,0.0,4859874,0.0,14-03-2023,False,Furniture or Appliances,2023-03-14,Green,44.0,8678.0,5019.5
0062x00000Fht7DAAR,0010K000020J9J7QAK,Hillcrest,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,72.07,6536.1891,4.0,0.0,0.0,5.0,4.0,8785.6399,0.0,111.0,259.7952,2966.4171,104.8,1.0,0.0,3.0,0.0,7388.33,899.0,400.0,2600,3238.92,8.0,15.714,Fortnightly,55.0,8785.64,2600.0,Casual Employment,2.0,0.0,0.2747,1.0,6921.64,5117.0,9095.67,404.87,MoneySpot,0.0,7938122,2.0,2024-01-20,False,Life Event Expenses,2024-01-20,Green,0.0,11713.0,8785.64
0062x00000DUmuxAAD,0012x00000LPmgmAAD,KAREN PLACE,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,88.81,4102.897,2.0,0.0,0.0,3.0,2.0,3488.2219,0.0,56.0,733.3133,1571.0471,1774.19,1.0,0.0,0.0,0.0,0.0,599.0,500.0,2850,3611.36,11.0,22.0,Fortnightly,56.0,3972.06,3000.0,Full-Time Employment,0.0,0.0,0.8791,0.0,3721.0466,806.0,5655.8233,328.31,MoneySpot,0.0,5389721,0.0,25-05-2023,False,Travel Expenses,2023-05-25,Green,0.0,7358.0,3972.06
0062x00000E5b9XAAR,0012x00000iJcD5AAK,drive,WA,Australia,Closed Lost,New Client-New Loan,0.0,90.5,530.4666,4.0,3.0,0.0,1.0,4.0,1743.4266,21.0,21.0,530.4667,102.5545,100.0,0.0,0.41,0.0,1.0,6500.0,1500.0,0.0,3000,3561.02,9.0,9.286,Weekly,22.0,4197.43,3000.0,Contract Employment,21.0,0.0,0.0,4.0,0.0,1464.0,1793.3533,395.67,MoneySpot,,5665120,21.0,20-06-2023,False,Living Expenses,2023-06-20,Orange,0.0,7536.0,4197.43
0062x00000DHu5sAAD,0010K00001staY4QAI,Wallaroo,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,33.55,4328.1149,3.0,0.0,0.0,2.0,3.0,21500.6231,0.0,34.0,963.8715,10883.0,10883.0,1.0,4.01,0.0,0.0,5850.0,400.0,150.0,3000,3711.51,5.0,18.714,Monthly,51.0,31030.08,5000.0,Full-Time Employment,0.0,0.0,0.1319,0.0,28023.07,1933.0,7338.0833,742.31,MoneySpot,0.0,4806961,0.0,06-03-2023,False,Medical Expenses,2023-03-06,Orange,0.0,27910.0,31030.08
0062x00000DYfAaAAL,0012800001IzGBQAA3,East Brisbane,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,53.01,6911.9947,1.0,0.0,0.0,2.0,1.0,6490.3993,12.0,95.0,985.6014,1240.81,1253.61,1.0,1.52,0.0,0.0,0.0,400.0,920.0,3000,3663.44,16.0,16.0,Weekly,36.0,6490.4,3000.0,,12.0,0.0,0.0,2.0,5376.8433,972.0,7535.2966,228.97,MoneySpot,,5045795,6.0,12-04-2023,False,Travel Expenses,2023-04-12,Green,0.0,6780.0,6490.4
