Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000DHZEeAAP,0012x00000XLYyNAAX,New Mapoon,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,66.94,836.8218,2.0,0.0,0.0,3.0,2.0,3568.5818,5.0,44.0,1363.5738,1434.412,1818.22,0.0,0.0,0.0,0.0,0.0,400.0,150.0,800,1056.0,7.0,13.0,Fortnightly,43.0,3878.77,800.0,,5.0,0.0,0.6593,0.0,2390.6866,1475.0,2125.38,150.86,MoneySpot,0.0,4784908,5.0,02-03-2023,False,Travel Expenses,2023-03-02,Green,0.0,5157.0,3878.77
0062x00000DGdjNAAT,0010K000022POhDQAW,Coolbellup,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,89.68,2609.904,3.0,0.0,0.0,2.0,3.0,8506.1266,2.0,30.0,488.4944,7871.46,7597.67,2.0,0.0,0.0,0.0,250000.0,1499.0,1280.0,1000,1320.0,3.0,11.714,Monthly,44.0,8618.13,1000.0,Full-Time Employment,2.0,0.0,0.0989,0.0,7871.46,806.0,3512.6833,440.0,QuickCash,0.0,4732949,2.0,22-02-2023,False,Living Expenses,2023-02-22,Orange,0.0,8686.0,8618.13
0062x00000D6v3BAAR,0010K00001mfpxCQAQ,Blacksmiths,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,81.92,1448.9895,1.0,1.0,0.0,4.0,1.0,10302.9012,10.0,74.0,101.3889,1636.405,1418.95,2.0,46.14,0.0,0.0,4320.0,899.0,840.0,800,1088.0,14.0,14.286,Weekly,34.0,11198.72,800.0,Full-Time Employment,10.0,0.0,0.1319,4.0,7152.2866,688.0,4200.8466,77.71,MoneySpot,0.0,4458946,10.0,11-01-2023,False,Vehicle Expenses,2023-01-11,Orange,0.0,13296.0,11198.72
0062x00000ELaVHAA1,0010K00001swKNIQA2,Marsden,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,99.73,1726.4072,1.0,2.0,0.0,2.0,1.0,3538.5685,31.0,79.0,0.0,814.3561,1025.39,1.0,0.0,0.0,0.0,2860.0,599.0,200.0,750,1020.0,16.0,15.571,Weekly,38.0,3756.24,750.0,Full-Time Employment,31.0,0.0,0.5714,13.0,3528.8766,198.0,1905.3666,63.75,QuickCash,0.0,6045174,24.0,29-07-2023,False,Home Maintenance & Repairs,2023-07-28,Green,0.0,3747.0,3756.24
0062x00000ExOGRAA3,0012x00000lerMSAAY,Claymore,NSW,Australia,Closed Lost,New Client-New Loan,0.0,88.3,228.125,1.0,0.0,0.0,2.0,1.0,3678.3209,3.0,6.0,0.0,846.5181,1587.81,0.0,9.12,0.0,0.0,0.0,0.0,350.0,1000,1360.0,14.0,14.0,Weekly,30.0,5804.15,1000.0,full_time,3.0,0.0,0.0879,2.0,3103.9,0.0,307.8266,97.14,QuickCash,,6659910,3.0,27-09-2023,False,appliance_purchase,2023-09-27,Orange,0.0,6349.0,5804.15
0062x00000DtSZ2AAN,0012x00000ha8OFAAY,Rivervale,WA,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,45.07,1420.96,3.0,0.0,0.0,4.0,3.0,3648.5132,0.0,15.0,576.0,3252.0,3252.0,0.0,12.89,0.0,0.0,3252.0,1500.0,200.0,1000,1400.0,5.0,21.143,Monthly,21.0,3752.98,2000.0,Full-Time Employment,0.0,0.0,0.3736,0.0,3252.0,102.0,2227.3733,280.0,MoneySpot,,5314543,0.0,19-05-2023,False,Living Expenses,2023-05-18,Orange,0.0,4622.0,3752.98
0062x00000DYQ8gAAH,0012x00000TsZ6qAAF,The Gap,NT,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.89,52.5,844.8957,1.0,0.0,3.0,1.0,1.0,4676.5626,0.0,24.0,0.0,871.023,671.5,1.0,5.99,0.0,0.0,2713.44,899.0,1100.0,800,1024.0,6.0,6.143,Weekly,62.0,4676.56,2600.0,Full-Time Employment,0.0,0.0,0.0,0.0,3812.2166,258.0,881.2966,170.67,MoneySpot,,5032605,0.0,10-04-2023,False,Living Expenses,2023-04-10,Orange,38.0,4240.0,4676.56
0062x00000DVbARAA1,0012x00000G15b5AAB,Upper Kedron,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,4.11,69.96,2208.8065,2.0,1.0,2.0,2.0,2.0,5379.0561,6.0,43.0,544.0,2244.8571,1698.32,1.0,0.55,0.0,1.0,3466.67,899.0,740.0,1000,1360.0,7.0,13.857,Fortnightly,33.0,5379.06,2050.0,Full-Time Employment,6.0,0.0,0.0879,3.0,292.98,799.0,2470.9766,194.29,MoneySpot,0.0,5463176,5.0,01-06-2023,False,Living Expenses,2023-06-01,Orange,293.0,7119.0,5379.06
0062x00000D1qaaAAB,0012x00000g8TnNAAU,Wollert,VIC,Australia,Loan Paid,Existing Client-No Loan Granted Ever,23.21,51.1,930.8106,2.0,0.0,4.0,3.0,2.0,6173.0599,11.0,79.0,0.0,2096.6528,1785.05,0.0,0.62,0.0,0.0,0.0,1499.0,1776.0,950,1216.0,3.0,6.0,Fortnightly,34.0,6186.39,950.0,,11.0,0.0,0.2308,8.0,6528.06,643.0,2295.8033,405.33,MoneySpot,0.0,4414479,1.0,05-01-2023,False,Child Expenses,2023-01-04,Orange,2085.0,8981.0,6186.39
0062x00000DHImTAAX,0012x00000g9PHfAAM,Whittington,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,16.27,55.65,1369.2177,1.0,0.0,2.0,2.0,1.0,4362.0718,4.0,61.0,129.3577,789.1933,771.35,1.0,0.0,0.0,0.0,0.0,599.0,1500.0,1000,1360.0,14.0,14.143,Weekly,42.0,4362.07,1000.0,,4.0,0.0,0.011,0.0,3826.48,359.0,1567.8966,97.14,QuickCash,0.0,4771163,4.0,28-02-2023,False,Vehicle Expenses,2023-02-28,Green,670.0,4118.0,4362.07
0062x00000D8GpbAAF,0012x000002bjmfAAA,Traralgon,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,51.2,12069.7567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1700.375,0.0,0.0,0.0,0.0,2.0,0.0,22631.48,599.0,1680.0,1000,1360.0,14.0,13.714,Weekly,46.0,65671.02,2050.0,Full-Time Employment,3.0,0.0,0.0,2.0,6434.0,100.0,12123.76,97.14,MoneySpot,0.0,4523864,1.0,21-01-2023,False,Home Maintenance & Repairs,2023-01-21,Orange,0.0,65451.0,65671.02
0062x00000D1VSpAAN,0012x00000g95IqAAI,Queanbeyan,NSW,Australia,Loan Paid,New Client-New Loan,0.0,14.29,414.2293,1.0,0.0,0.0,1.0,1.0,3816.5363,0.0,0.0,362.4526,870.425,924.0,0.0,1.81,0.0,0.0,830.0,2000.0,1320.0,800,1024.0,6.0,6.143,Weekly,21.0,3816.54,1500.0,Full-Time Employment,0.0,0.0,0.0,0.0,3481.7,127.0,127.1066,170.67,QuickCash,0.0,4393413,0.0,02-01-2023,False,Living Expenses,2023-01-02,Orange,0.0,3532.0,3816.54
0062x00000DscMSAAZ,0012x00000g990KAAQ,CARSELDINE,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,14.99,3911.757,1.0,1.0,0.0,4.0,1.0,8528.0241,7.0,38.0,0.0,1962.6138,1766.62,1.0,0.0,0.0,0.0,7800.0,899.0,2500.0,1000,1360.0,14.0,13.857,Weekly,39.0,8504.66,1000.0,Full-Time Employment,7.0,0.0,0.1758,2.0,8504.66,199.0,3622.8166,97.14,MoneySpot,,5252325,4.0,12-05-2023,False,Vehicle Expenses,2023-05-11,Green,0.0,9211.0,8504.66
0062x00000FXUf2AAH,0012x00000SG3RVAA1,Blacktown,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,87.38,561.8138,2.0,1.0,0.0,3.0,2.0,3259.3901,4.0,20.0,0.0,1101.616,1210.21,1.0,0.0,0.0,0.0,2816.67,1499.0,600.0,550,792.0,12.0,22.714,Fortnightly,23.0,3259.39,750.0,Casual Employment,4.0,0.0,0.011,1.0,1836.0266,144.0,665.2433,66.0,MoneySpot,,7758649,1.0,2024-01-11,False,Medical Expenses,2024-01-06,Green,0.0,3332.0,3259.39
0062x00000EMol3AAD,0012x00000THMYeAAP,Ngunnawal,ACT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,43.89,3498.5408,1.0,0.0,0.0,4.0,1.0,6764.0035,8.0,26.0,0.0,1556.6476,1527.66,0.0,0.07,0.0,0.0,5806.67,1500.0,0.0,1000,1360.0,16.0,16.571,Weekly,49.0,6764.0,4000.0,Full-Time Employment,15.0,0.0,0.0,5.0,6745.4733,597.0,5630.8633,85.0,MoneySpot,0.0,6131969,12.0,07-08-2023,False,Veterinary Expenses,2023-08-07,Orange,0.0,11923.0,6764.0
0062x00000DWicUAAT,0012x00000fmhhwAAA,Batchelor,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,63.55,1173.9372,2.0,0.0,0.0,4.0,2.0,5312.0518,0.0,28.0,0.0,2445.0,2445.0,0.0,0.0,0.0,0.0,5297.5,599.0,1400.0,1000,1280.0,3.0,4.857,Fortnightly,48.0,5312.05,1000.0,Full-Time Employment,0.0,0.0,0.033,0.0,4890.0,1081.0,1080.6666,426.67,QuickCash,0.0,4932514,0.0,25-03-2023,False,Medical Expenses,2023-03-25,Green,0.0,5107.0,5312.05
0062x00000DWEfEAAX,0012x00000LQx7LAAT,Port Macquarie,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.09,94.24,6385.4242,2.0,1.0,2.0,3.0,2.0,11482.7136,3.0,62.0,0.0,3944.8266,3539.76,1.0,0.04,0.0,0.0,8513.85,899.0,2800.0,1000,1320.0,6.0,11.286,Fortnightly,53.0,11482.71,5000.0,Full-Time Employment,3.0,0.0,0.033,1.0,7891.32,1485.0,7145.7633,220.0,QuickCash,0.0,4904259,3.0,21-03-2023,False,Other Expenses,2023-03-21,Orange,13.0,13437.0,11482.71
0062x00000EdobnAAB,0012x00000gqQnaAAE,North Ryde,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,55.03,413.3433,1.0,0.0,0.0,2.0,1.0,3679.7368,0.0,4.0,0.0,350.5,360.0,0.0,0.04,0.0,0.0,0.0,599.0,785.0,800,1056.0,10.0,10.286,Weekly,46.0,10252.93,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,1177.8333,104.0,550.7966,105.6,MoneySpot,0.0,6446377,0.0,10-09-2023,False,Medical Expenses,2023-09-10,Orange,0.0,11941.0,10252.93
0062x00000DXeXlAAL,0012x00000gndmOAAQ,Boronia,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,82.49,944.5699,3.0,0.0,0.0,4.0,3.0,4156.4766,5.0,42.0,928.16,3379.81,3173.65,0.0,0.0,0.0,0.0,3600.0,599.0,920.0,1000,1280.0,2.0,5.571,Monthly,33.0,4156.48,1000.0,Full-Time Employment,5.0,0.0,0.7912,2.0,3379.81,1018.0,2629.7266,640.0,MoneySpot,0.0,4988352,4.0,03-04-2023,False,Medical Expenses,2023-04-03,Green,0.0,5447.0,4156.48
0062x00000DGZuHAAX,0012x00000g9lFNAAY,Manunda,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,39.63,2750.7083,2.0,0.0,0.0,4.0,2.0,5528.4875,4.0,45.0,1201.5899,2360.5083,2515.14,1.0,24.2,1.0,0.0,0.0,0.0,700.0,750,990.0,6.0,11.286,Fortnightly,26.0,5528.49,750.0,,4.0,0.0,0.9121,1.0,4721.0166,1499.0,1975.9766,165.0,MoneySpot,,4729198,0.0,22-02-2023,False,travelling,2023-02-21,Orange,0.0,7108.0,5528.49
0062x00000ECELWAA5,0012x00000INPRiAAP,Officer,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,84.91,2282.735,1.0,1.0,0.0,3.0,1.0,7269.1301,16.0,56.0,0.0,1672.8961,1542.99,3.0,2.43,0.0,0.0,3770.0,599.0,1803.0,1000,1360.0,14.0,13.714,Weekly,32.0,7269.13,1750.0,Full-Time Employment,44.0,0.0,0.2967,19.0,7249.2166,437.0,2890.1333,97.14,QuickCash,0.0,5863426,12.0,08-07-2023,False,Medical Expenses,2023-07-08,Orange,0.0,7249.0,7269.13
0062x00000DsQ8nAAF,0012x00000g7y1wAAA,Werrington County,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,24.33,45.32,2799.3743,2.0,0.0,2.0,3.0,2.0,3250.4618,3.0,8.0,1075.7707,903.2866,880.54,0.0,0.0,0.0,1.0,1899.46,1499.0,1120.0,1000,1320.0,7.0,13.143,Fortnightly,40.0,3250.46,2050.0,Part-Time Employment,4.0,0.0,0.0,1.0,1185.6366,1167.0,4599.4166,188.57,QuickCash,0.0,5238521,3.0,10-05-2023,False,Furniture or Appliances,2023-05-10,Orange,1226.0,5039.0,3250.46
0062x00000DWapaAAD,0012x00000TrhkTAAR,Maningrida,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,35.1,54.29,176.7056,4.0,0.0,2.0,3.0,4.0,3580.1178,3.0,9.0,176.7063,81.8,30.0,0.0,5.6,0.0,1.0,60666.67,599.0,0.0,1000,1320.0,10.0,10.857,Weekly,29.0,3845.74,2000.0,Full-Time Employment,3.0,0.0,0.0989,0.0,1785.6,245.0,245.3333,132.0,MoneySpot,0.0,4924809,3.0,24-03-2023,False,Living Expenses,2023-03-24,Orange,1849.0,5267.0,3845.74
0062x00000DtcXHAAZ,0010K00001mE8nAQAS,Hamlyn Heights,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,85.15,1767.0075,2.0,0.0,0.0,4.0,2.0,10481.1582,0.0,11.0,675.3804,4014.1514,4018.42,0.0,0.97,0.0,0.0,4333.33,599.0,1500.0,1000,1360.0,7.0,14.0,Fortnightly,45.0,16859.16,2050.0,Full-Time Employment,0.0,0.0,0.1868,0.0,9366.3533,1509.0,1508.8433,194.29,MoneySpot,0.0,5327103,0.0,19-05-2023,False,Travel Expenses,2023-05-19,Orange,0.0,18075.0,16859.16
0062x00000FUM7mAAH,0012x00000cmqZhAAI,Newstead,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,65.1,710.9115,2.0,0.0,0.0,4.0,2.0,5760.6755,1.0,6.0,0.0,1665.6216,1765.9,0.0,0.0,0.0,1.0,2883.19,899.0,1400.0,700,924.0,5.0,9.143,Fortnightly,26.0,5760.68,5000.0,Full-Time Employment,1.0,0.0,0.0769,0.0,0.0,0.0,705.6766,184.8,MoneySpot,0.0,7503675,1.0,14-12-2023,False,rental_bond_cleaning,2023-12-14,Orange,0.0,6018.0,5760.68
0062x00000EOCsPAAX,0012x00000kh5x5AAA,Saint Kilda East,VIC,Australia,Closed Lost,New Client-New Loan,0.0,23.97,258.06,2.0,0.0,0.0,3.0,2.0,3275.7751,0.0,15.0,0.0,926.84,1099.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850,1292.0,17.0,34.0,Fortnightly,24.0,3710.11,5000.0,part-time,0.0,0.0,0.0,0.0,2162.6266,0.0,338.06,76.0,MoneySpot,,6240386,0.0,21-08-2023,False,Other,2023-08-17,Green,0.0,6373.0,3710.11
0062x00000DX58GAAT,0010K00001mgdQdQAI,Armidale,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,67.46,505.2165,1.0,0.0,0.0,4.0,1.0,3715.2802,4.0,56.0,418.0731,855.0238,823.06,1.0,0.64,0.0,1.0,2903.33,400.0,910.0,550,726.0,9.0,9.286,Weekly,33.0,3715.28,550.0,Full-Time Employment,4.0,0.0,0.1429,0.0,0.0,585.0,1133.62,80.67,MoneySpot,0.0,4953549,4.0,29-03-2023,False,Living Expenses,2023-03-28,Green,0.0,4342.0,3715.28
0062x00000DYMGCAA5,0012x00000GdPz2AAF,Elizabeth Park,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.1,1255.0812,2.0,0.0,0.0,4.0,2.0,3995.676,0.0,68.0,649.1784,1839.1057,1841.96,1.0,0.59,0.0,0.0,0.0,599.0,700.0,1000,1280.0,4.0,7.714,Fortnightly,37.0,4554.32,2050.0,,0.0,0.0,0.4835,0.0,4291.2466,925.0,1742.4366,320.0,MoneySpot,0.0,5029620,0.0,10-04-2023,False,Vehicle Expenses,2023-04-09,Orange,0.0,8974.0,4554.32
0062x00000D1e1KAAR,0012x00000THB9GAAX,Forestville,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,80.02,3512.5076,2.0,0.0,0.0,5.0,2.0,6770.5303,7.0,42.0,633.9086,2379.6471,2352.68,1.0,0.28,0.0,0.0,2029.0,599.0,960.0,950,1292.0,7.0,13.571,Fortnightly,26.0,6774.81,950.0,Full-Time Employment,8.0,0.0,0.0,4.0,5552.51,667.0,5518.3966,184.57,QuickCash,0.0,4402084,0.0,03-01-2023,False,Living Expenses,2023-01-03,Orange,0.0,9048.0,6774.81
0062x00000DX9HlAAL,0012x00000LQdc6AAD,Kootingal,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,95.48,338.7473,2.0,1.0,0.0,3.0,2.0,3644.4793,8.0,15.0,0.0,1677.46,1743.94,0.0,0.0,0.0,0.0,3231.04,599.0,1240.0,1000,1320.0,5.0,10.143,Fortnightly,28.0,3644.48,2000.0,Part-Time Employment,8.0,0.0,0.7912,1.0,3354.92,574.0,644.48,264.0,Financier-2,0.0,4956765,4.0,29-03-2023,False,Vehicle Expenses,2023-03-29,Orange,0.0,4013.0,3644.48
0062x00000EDAO0AAP,0012x00000ka0JAAAY,Northam,WA,Australia,Loan Paid,New Client-New Loan,47.2,68.96,0.0,1.0,0.0,2.0,2.0,1.0,8273.333,3.0,20.0,0.0,732.047,847.08,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,700,952.0,14.0,14.429,Weekly,38.0,8329.09,700.0,,3.0,0.0,0.0,3.0,6363.0666,0.0,0.0,68.0,QuickCash,0.0,5926026,0.0,16-07-2023,False,Medical bills,2023-07-16,Orange,3923.0,8311.0,8329.09
0062x00000F3aksAAB,0012x00000XO5cLAAT,JACKA,ACT,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,95.12,0.0,0.0,0.0,0.0,0.0,0.0,86.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1499.0,600.0,750,1020.0,7.0,13.714,Fortnightly,32.0,4493.77,750.0,,2.0,0.0,0.0,2.0,4110.4333,0.0,70.0866,145.71,MoneySpot,,7061747,0.0,04-11-2023,False,Vehicle Expenses,2023-11-03,Orange,0.0,2291.0,4493.77
0062x00000DFSPoAAP,0010K000020HG7NQAW,Bogangar,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,1.79,64.98,4990.1542,2.0,1.0,0.0,2.0,2.0,7442.7941,9.0,64.0,1213.1261,2664.5085,2738.08,1.0,0.44,0.0,0.0,4333.33,400.0,50.0,1000,1360.0,7.0,13.429,Fortnightly,25.0,8413.78,1000.0,Part-Time Employment,11.0,0.0,0.0769,3.0,6217.1866,3588.0,8302.9433,194.29,MoneySpot,0.0,4669522,11.0,12-02-2023,False,Medical Expenses,2023-02-12,Green,276.0,15372.0,8413.78
0062x00000DH5TPAA1,0012x00000goVZWAA2,Mornington,QLD,Australia,Loan Paid,New Client-New Loan,0.0,23.64,715.2533,3.0,0.0,0.0,2.0,3.0,7078.4366,0.0,7.0,0.0,6321.77,6543.11,1.0,0.3,0.0,0.0,6500.0,400.0,1020.0,1000,1280.0,2.0,6.714,Monthly,39.0,7078.44,10000.0,Full-Time Employment,0.0,0.0,0.0549,0.0,6321.77,91.0,806.5133,640.0,MoneySpot,0.0,4761108,0.0,01-03-2023,False,Living Expenses,2023-03-01,Orange,0.0,8857.0,7078.44
0062x00000DHfE6AAL,0012x00000gonEAAAY,Griffith,NSW,Australia,Loan Paid,New Client-New Loan,0.0,14.82,328.2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026.67,400.0,600.0,700,896.0,6.0,5.857,Weekly,45.0,4448.64,15100.0,Self Employed,0.0,0.0,0.4286,0.0,2433.6866,0.0,319.66,149.33,MoneySpot,0.0,4790237,0.0,03-03-2023,False,Living Expenses,2023-03-03,Orange,0.0,18667.0,4448.64
0062x00000D6osRAAR,0010K00001zeDG3QAM,COOLAMON,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,44.85,49.58,1795.1097,1.0,0.0,2.0,3.0,1.0,7342.1059,0.0,49.0,1032.6726,742.9066,866.29,1.0,0.0,0.0,0.0,3900.0,599.0,560.0,1000,1360.0,14.0,14.143,Weekly,47.0,7342.11,1000.0,Unemployed,0.0,0.0,0.011,0.0,5907.6866,1624.0,1864.0866,97.14,MoneySpot,0.0,4454825,0.0,11-01-2023,False,Medical Expenses,2023-01-10,Orange,3242.0,7228.0,7342.11
0062x00000D9s16AAB,0010K00001zVTOBQA4,Frankston North,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,98.4,725.5546,0.0,3.0,0.0,0.0,0.0,0.0,19.0,66.0,514.9976,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,400.0,0.0,1000,1360.0,14.0,13.857,Weekly,38.0,4014.88,2050.0,Full-Time Employment,19.0,0.0,0.3516,11.0,0.0,1360.0,2216.8433,97.14,MoneySpot,0.0,4602446,19.0,02-02-2023,False,Living Expenses,2023-02-02,Green,0.0,3724.0,4014.88
0062x00000DFwgxAAD,0012x00000RqQnGAAV,Sandhurst,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.69,63.67,7045.1398,3.0,0.0,0.0,1.0,3.0,184.5833,0.0,36.0,461.0206,184.5833,345.0,1.0,0.0,0.0,0.0,3500.0,1499.0,1200.0,1000,1320.0,3.0,12.571,Monthly,53.0,354.58,1000.0,Full-Time Employment,10.0,0.0,0.0,2.0,184.5833,683.0,15024.5433,440.0,QuickCash,0.0,4694922,4.0,16-02-2023,False,Home Maintenance & Repairs,2023-02-16,Orange,110.0,15829.0,354.58
0062x00000DHi4UAAT,0012x00000SHYtVAAX,Maffra,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,19.69,33.41,1347.3369,4.0,0.0,4.0,2.0,4.0,2789.9121,2.0,58.0,627.3438,1011.875,943.0,1.0,13.31,0.0,0.0,4578.28,899.0,1000.0,1000,1320.0,13.0,12.714,Weekly,35.0,4260.68,1000.0,Full-Time Employment,2.0,0.0,0.011,1.0,2570.9166,605.0,1459.36,101.54,QuickCash,0.0,4792385,2.0,03-03-2023,False,Car maintenance,2023-03-03,Orange,1222.0,6205.0,4260.68
0062x00000D8oD1AAJ,0012x00000IME4zAAH,SOUTH MORANG,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.91,68.42,7283.0399,2.0,1.0,0.0,1.0,2.0,9001.2062,3.0,20.0,0.0,3012.9885,3722.58,0.0,65.01,0.0,0.0,5305.97,899.0,935.0,1000,1360.0,7.0,13.857,Fortnightly,59.0,8116.49,1000.0,Full-Time Employment,3.0,0.0,0.0549,1.0,7030.3066,701.0,8326.19,194.29,MoneySpot,0.0,4550474,3.0,25-01-2023,False,Medical Expenses,2023-01-25,Orange,91.0,9939.0,8116.49
0062x00000DWQwMAAX,0012x00000Mii4XAAR,Inala,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,55.96,72.08,588.1573,2.0,0.0,2.0,3.0,2.0,6786.4658,2.0,47.0,416.0,893.62,893.62,1.0,0.53,0.0,0.0,0.0,899.0,315.0,1000,1320.0,5.0,9.0,Fortnightly,31.0,6247.78,2000.0,,2.0,0.0,0.3077,0.0,4140.9433,1666.0,3567.3666,264.0,MoneySpot,0.0,4916444,2.0,23-03-2023,True,Home Maintenance & Repairs,2023-03-23,Orange,3779.0,6752.0,6247.78
0062x00000DZEziAAH,0012x00000hY4VBAA0,Fairy Meadow,NSW,Australia,Closed Lost,New Client-New Loan,0.0,75.69,2110.8985,1.0,0.0,0.0,2.0,1.0,5847.2847,7.0,23.0,0.0,1345.6769,1650.51,1.0,0.0,0.0,0.0,0.0,0.0,1000.0,800,1024.0,6.0,6.286,Weekly,33.0,6077.35,3000.0,,12.0,0.0,0.0549,6.0,5831.2666,0.0,2306.1866,170.67,MoneySpot,,5081012,12.0,17-04-2023,False,Bills and rego,2023-04-17,Orange,0.0,8584.0,6077.35
0062x00000DGzmpAAD,0012x00000g8RinAAE,Merrylands,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,69.25,4182.5583,1.0,0.0,0.0,3.0,1.0,11172.0984,6.0,54.0,0.0,2065.9557,2275.8,1.0,0.46,0.0,0.0,0.0,899.0,1820.0,1000,1360.0,14.0,13.857,Weekly,38.0,13872.1,1000.0,,6.0,0.0,0.033,3.0,9641.1266,1163.0,4100.43,97.14,QuickCash,0.0,4754323,6.0,25-02-2023,False,Vehicle Expenses,2023-02-25,Green,0.0,15561.0,13872.1
0062x00000DrlmBAAR,0012x000002d7b4AAA,Wellesley Islands,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.18,836.5435,1.0,0.0,0.0,3.0,1.0,6612.8977,16.0,29.0,371.6847,697.5961,836.0,0.0,4.73,0.0,0.0,4246.67,1499.0,600.0,600,816.0,14.0,14.0,Weekly,55.0,6679.89,2050.0,Full-Time Employment,16.0,0.0,0.0,11.0,5211.5833,371.0,901.5766,58.29,MoneySpot,0.0,5191711,0.0,04-05-2023,False,Travel Expenses,2023-05-03,Orange,0.0,8303.0,6679.89
0062x00000DJ5XhAAL,0012x00000WXkRlAAL,Riverwood,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.39,40.65,1585.0367,4.0,0.0,0.0,1.0,4.0,10604.4665,12.0,0.0,627.9063,4542.0525,6167.63,0.0,16.27,0.0,1.0,2571.83,599.0,370.0,1000,1320.0,5.0,10.0,Fortnightly,59.0,10775.81,1000.0,Part-Time Employment,12.0,0.0,0.033,3.0,4827.5766,708.0,2065.9966,264.0,MoneySpot,0.0,4870725,0.0,16-03-2023,False,Vehicle Expenses,2023-03-15,Orange,46.0,11644.0,10775.81
