Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000DVLCWAA5,0012x00000PwivYAAR,Varsity Lakes,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,98.15,1328.6273,4.0,0.0,0.0,1.0,4.0,21532.9469,0.0,30.0,0.0,797.8594,745.5,0.0,36.64,0.0,1.0,4203.33,400.0,100.0,4400,5369.34,24.0,24.286,Weekly,32.0,27617.98,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,4437.6766,1534.0,1534.2833,223.23,QuickCash,-0.25,5439236,0.0,30-05-2023,False,Medical Expenses,2023-05-30,Green,0.0,27219.0,27617.98
0062x00000FjI68AAF,0012x00000hXLOOAA4,Camillo,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,41.94,50.38,296.6263,2.0,0.0,1.0,3.0,2.0,7449.2021,1.0,9.0,209.7229,1974.5685,2243.22,1.0,0.15,0.0,0.0,3000.0,2000.0,1920.0,4400,5161.62,8.0,15.286,Fortnightly,40.0,7827.77,4400.0,Casual Employment,1.0,0.0,0.0,1.0,8003.3533,967.0,1099.6066,645.21,MoneySpot,,8051865,1.0,2024-02-04,False,Living Expenses,2024-01-30,Green,3396.0,8096.0,7827.77
0062x00000DsWpOAAV,0010K000028fMaFQAU,Palmerston,ACT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.33,43.34,2802.1957,4.0,0.0,0.0,3.0,4.0,6590.7066,0.0,19.0,2061.5528,2196.9022,3086.18,1.0,0.07,0.0,1.0,3900.0,899.0,100.0,4500,5303.57,8.0,16.0,Fortnightly,31.0,6590.71,4500.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,1593.0,3772.45,662.95,MoneySpot,0.0,5245860,0.0,11-05-2023,False,Travel Expenses,2023-05-11,Green,27.0,8048.0,6590.71
0062x00000DARqWAAX,0012800001YJNHcAAP,Hampton,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,54.46,4925.7935,2.0,1.0,0.0,1.0,2.0,7977.0359,2.0,43.0,1772.514,3568.98,3491.66,0.0,0.09,0.0,0.0,3965.0,1499.0,0.0,4500,5310.43,8.0,16.143,Fortnightly,27.0,9365.1,4500.0,Full-Time Employment,2.0,0.0,0.1648,2.0,5948.3,3653.0,8181.0533,663.81,QuickCash,0.0,4629977,2.0,07-02-2023,False,Life Event Expenses,2023-02-07,Green,0.0,12835.0,9365.1
0062x00000DVepGAAT,0012x00000WWLIsAAP,Ringwood,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,82.81,1222.0205,2.0,0.0,0.0,4.0,2.0,2355.1168,3.0,10.0,0.0,1084.0,1084.0,0.0,33.46,0.0,0.0,4044.58,400.0,500.0,4500,5449.41,12.0,23.143,Fortnightly,28.0,2355.12,4500.0,Full-Time Employment,3.0,0.0,0.022,2.0,1445.3333,1123.0,1847.5733,454.12,MoneySpot,-0.02,5465012,1.0,01-06-2023,False,Vehicle Expenses,2023-06-01,Green,0.0,11555.0,2355.12
0062x00000E7afdAAB,0012x00000NRLpBAAX,Berwick,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,94.87,288.3333,1.0,0.0,0.0,7.0,1.0,683.6666,0.0,0.0,0.0,293.0,15.0,0.0,0.0,0.0,1.0,1222.81,599.0,2080.0,4500,5249.8,7.0,13.857,Fortnightly,21.0,3662.94,4500.0,Part-Time Employment,0.0,0.0,0.0,0.0,1850.2933,0.0,288.3333,749.98,MoneySpot,,5832933,0.0,05-07-2023,False,Living Expenses,2023-07-04,Orange,0.0,2214.0,3662.94
0062x00000F3bKyAAJ,0012x00000SFRi1AAH,Maiden Gully,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,17.94,1526.235,1.0,0.0,0.0,5.0,1.0,5944.2835,0.0,14.0,0.0,1368.0,1368.0,0.0,1.36,0.0,0.0,3514.33,599.0,1100.0,4500,5279.23,16.0,16.0,Weekly,53.0,5944.28,4500.0,Full-Time Employment,0.0,0.0,0.0,0.0,5016.0,923.0,1445.7666,329.96,MoneySpot,,7062518,0.0,04-11-2023,False,Home Maintenance & Repairs,2023-11-03,Orange,0.0,14215.0,5944.28
0062x00000DZB1rAAH,0012x000002bXq4AAE,Officer,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.22,37.8,3972.558,2.0,0.0,0.0,3.0,2.0,5731.7014,0.0,24.0,0.0,2638.1533,2757.84,0.0,0.06,0.0,0.0,5338.67,599.0,1750.0,4400,5260.29,10.0,19.429,Fortnightly,32.0,6448.37,4500.0,Full-Time Employment,0.0,0.0,0.0,0.0,5276.3066,1137.0,7682.2166,526.03,MoneySpot,0.0,5077940,0.0,17-04-2023,False,Other Expenses,2023-04-17,Green,27.0,12005.0,6448.37
0062x00000DFK8IAAX,0010K00001wV4iCQAS,Glenelg,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,51.79,4371.4659,2.0,0.0,0.0,2.0,2.0,8193.3143,8.0,0.0,2325.3447,2830.3314,2519.54,0.0,30.52,0.0,1.0,4073.33,899.0,700.0,4500,5283.36,8.0,15.571,Fortnightly,31.0,8359.98,4500.0,Full-Time Employment,8.0,0.0,0.1209,0.0,0.0,2487.0,4772.9,660.42,MoneySpot,0.0,4661913,5.0,11-02-2023,False,Life Event Expenses,2023-02-11,Green,0.0,10106.0,8359.98
0062x00000EciZWAAZ,0012x00000RqjhfAAB,Newstead,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.98,82.11,637.16,1.0,0.0,0.0,4.0,1.0,12297.5037,2.0,11.0,0.0,1858.3333,1100.0,0.0,0.82,0.0,1.0,7709.63,599.0,660.0,4300,5518.75,18.0,35.429,Fortnightly,28.0,13293.03,4300.0,Full-Time Employment,2.0,0.0,0.0879,0.0,0.0,455.0,1791.3133,306.6,MoneySpot,0.0,6373549,0.0,30-08-2023,False,Living Expenses,2023-08-30,Orange,162.0,16391.0,13293.03
0062x00000DX8fXAAT,0012x00000TrQwWAAV,South Hedland,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,35.1,3766.7766,3.0,0.0,0.0,2.0,3.0,13277.6166,8.0,32.0,1823.1883,13277.6166,17512.03,1.0,0.12,0.0,0.0,0.0,899.0,240.0,4100,4866.58,4.0,15.429,Monthly,54.0,15076.54,5000.0,Full-Time Employment,8.0,0.0,0.1978,1.0,13277.6166,1654.0,11154.7366,1218.57,MoneySpot,0.0,4956324,0.0,29-03-2023,False,Vehicle Expenses,2023-03-29,Green,0.0,13935.0,15076.54
0062x00000GGl3mAAD,0012x00000o55umAAA,Currumbin Waters,QLD,Australia,Closed Lost,New Client-New Loan,0.0,21.62,1535.5688,1.0,1.0,0.0,6.0,1.0,922.1666,4.0,20.0,0.0,519.3,155.0,2.0,0.02,1.0,1.0,0.0,0.0,0.0,4500,5236.44,13.0,13.571,Weekly,26.0,4653.1,4500.0,,24.0,0.0,0.0,2.0,3253.8633,0.0,1859.83,402.81,MoneySpot,,8660427,8.0,2024-03-30,False,medical_dental_bill,2024-03-29,Orange,0.0,13625.0,4653.1
0062x00000DXf53AAD,0012x00000RqjhfAAB,Newstead,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,83.22,7231.2366,4.0,0.0,0.0,1.0,4.0,22084.4531,1.0,18.0,0.0,485.0126,14.79,0.0,28.75,0.0,1.0,7709.63,599.0,330.0,4200,5129.23,12.0,23.429,Fortnightly,28.0,18622.76,4200.0,Full-Time Employment,1.0,0.0,0.1319,1.0,1515.2433,1355.0,14727.2133,427.44,MoneySpot,0.0,4988739,1.0,03-04-2023,False,Living Expenses,2023-04-03,Orange,0.0,24550.0,18622.76
0062x00000E6EU9AAN,0012x00000GbDnZAAV,Bendigo,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,62.42,1767.8413,2.0,0.0,0.0,2.0,2.0,5368.1553,1.0,11.0,0.0,2470.8233,1955.77,0.0,0.0,0.0,0.0,3499.09,599.0,640.0,4200,5129.52,12.0,23.429,Fortnightly,43.0,5368.16,4200.0,Full-Time Employment,1.0,0.0,0.011,0.0,4941.6466,1739.0,2017.6166,427.46,MoneySpot,0.0,5721732,1.0,25-06-2023,False,Other Expenses,2023-06-25,Orange,0.0,6080.0,5368.16
0062x00000Da5jSAAR,0012x00000LSg4OAAT,Southbank,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,61.75,1488.3157,2.0,0.0,0.0,2.0,2.0,7305.3746,0.0,43.0,1033.1021,2637.02,1384.62,0.0,0.06,0.0,0.0,1414.0,599.0,1304.0,4400,5338.76,12.0,23.143,Fortnightly,32.0,8938.71,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,6241.3133,1239.0,4975.4266,444.9,MoneySpot,0.0,5134460,0.0,25-04-2023,False,Furniture or Appliances,2023-04-25,Green,0.0,8643.0,8938.71
0062x00000DILiLAAX,0010K00001xjZDyQAM,Gulargambone,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,53.81,69.56,1636.3433,1.0,0.0,4.0,3.0,4.0,16703.8573,0.0,30.0,0.0,2637.4122,336.8,0.0,0.0,0.0,0.0,2123.33,899.0,1040.0,4500,5209.66,7.0,13.0,Fortnightly,53.0,15574.89,4500.0,Part-Time Employment,0.0,0.0,0.0,0.0,15001.9166,2085.0,3958.7533,744.24,MoneySpot,0.0,4828678,0.0,09-03-2023,True,Furniture or Appliances,2023-03-09,Orange,11338.0,21068.0,15574.89
0062x00000F2kaqAAB,0010K00001uG5T0QAK,Malvern,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.28,72.93,2872.1419,1.0,0.0,0.0,1.0,1.0,3092.1279,0.0,10.0,790.4889,813.2727,806.0,1.0,0.14,0.0,1.0,5882.0,599.0,1140.0,4200,5411.75,36.0,36.143,Weekly,48.0,3445.46,4200.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,1993.0,3647.4966,149.85,QuickCash,0.0,6993619,0.0,30-10-2023,False,Travel Expenses,2023-10-29,Orange,14.0,4846.0,3445.46
0062x00000ELWZxAAP,0012x00000kfcivAAA,Burdell,QLD,Australia,Closed Lost,New Client-New Loan,0.0,63.23,260.8446,1.0,0.0,0.0,3.0,1.0,5330.8477,0.0,0.0,0.0,1085.2937,689.99,0.0,0.0,0.0,0.0,2060.0,2000.0,400.0,4500,5216.23,7.0,13.143,Fortnightly,22.0,5330.85,4500.0,Full-Time Employment,0.0,0.0,0.0,0.0,2894.1166,0.0,235.12,745.18,MoneySpot,,6038553,0.0,28-07-2023,False,Vehicle Expenses,2023-07-28,Orange,0.0,4056.0,5330.85
0062x00000DJ47KAAT,0012800001IzG8kAAF,Browns Plains,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,71.91,3571.2431,2.0,0.0,0.0,3.0,2.0,11065.607,0.0,20.0,0.0,2730.0,2730.0,0.0,26.59,0.0,0.0,0.0,1499.0,800.0,4500,5310.56,8.0,16.143,Fortnightly,45.0,11176.25,4500.0,,0.0,0.0,0.022,0.0,6370.0,2746.0,4160.62,663.83,MoneySpot,0.0,4868817,0.0,15-03-2023,False,Vehicle Expenses,2023-03-15,Green,0.0,13125.0,11176.25
0062x00000DJEz7AAH,0010K00001hDURCQA4,Cherrybrook,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,81.02,7120.9456,2.0,0.0,0.0,3.0,2.0,8561.2317,0.0,27.0,500.67,2592.9842,3141.66,0.0,0.0,0.0,0.0,3900.0,899.0,0.0,4450,5242.85,8.0,15.857,Fortnightly,35.0,8561.23,4500.0,Part-Time Employment,0.0,0.0,0.011,0.0,6050.2966,4024.0,8463.8266,655.36,MoneySpot,0.0,4878585,0.0,17-03-2023,False,Travel Expenses,2023-03-16,Green,0.0,9818.0,8561.23
0062x00000Da5jrAAB,0012x00000MizIDAAZ,Killara,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.68,71.01,8029.2698,1.0,0.0,0.0,2.0,1.0,5971.1832,0.0,46.0,2176.7435,1187.6863,2035.32,0.0,0.0,0.0,1.0,1000.0,400.0,400.0,4500,5449.98,12.0,23.143,Fortnightly,30.0,6780.32,4500.0,Self Employed,0.0,0.0,0.0,0.0,744.85,2643.0,11018.1366,454.17,MoneySpot,0.0,5134467,0.0,25-04-2023,False,Medical Expenses,2023-04-25,Orange,81.0,11890.0,6780.32
0062x00000FjRRwAAN,0012x00000g7nl0AAA,Kardinya,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,76.59,1228.7908,2.0,0.0,0.0,4.0,2.0,13192.3436,8.0,69.0,0.0,3556.3416,4304.76,6.0,0.0,0.0,0.0,0.0,599.0,600.0,4500,5410.92,10.0,20.286,Fortnightly,53.0,13312.82,4500.0,,8.0,0.0,0.022,0.0,11236.2166,1421.0,2221.55,541.1,MoneySpot,,8062286,3.0,2024-02-05,False,Vehicle Expenses,2024-01-31,Orange,0.0,14316.0,13312.82
0062x00000D7xdvAAB,0012x00000g888TAAQ,Condon,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,4.62,90.28,0.0,2.0,0.0,4.0,2.0,2.0,5819.579,0.0,0.0,0.0,2116.324,301.17,0.0,0.13,0.0,0.0,0.0,2000.0,87.0,4200,4929.29,7.0,13.857,Fortnightly,33.0,7667.71,4200.0,,0.0,0.0,0.3736,0.0,3856.4333,0.0,0.0,704.19,MoneySpot,,4508098,0.0,19-01-2023,False,Living Expenses,2023-01-19,Orange,363.0,7849.0,7667.71
0062x00000ENUoeAAH,0012x00000TtyI7AAJ,Kearns,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,25.12,721.0071,2.0,0.0,0.0,2.0,2.0,4522.5355,2.0,10.0,0.0,2081.6066,2111.76,0.0,0.0,0.0,0.0,4724.98,899.0,0.0,4500,5242.47,8.0,14.714,Fortnightly,47.0,4522.54,4500.0,Full-Time Employment,2.0,0.0,0.2637,0.0,4163.2133,0.0,770.56,655.32,MoneySpot,-0.55,6177327,2.0,11-08-2023,False,Living Expenses,2023-08-11,Green,0.0,4196.0,4522.54
0062x00000DXQtfAAH,0010K00001uIl9qQAC,Glenfield Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,98.22,4010.9162,2.0,0.0,0.0,4.0,2.0,12780.7508,1.0,85.0,648.1602,3434.3,3434.3,1.0,0.0,0.0,0.0,3943.33,899.0,1420.0,4500,5302.95,8.0,16.0,Fortnightly,34.0,13111.08,4500.0,Full-Time Employment,1.0,0.0,0.0,0.0,13223.8666,4067.0,5172.7,662.87,MoneySpot,0.0,4971885,1.0,31-03-2023,False,Life Event Expenses,2023-03-31,Orange,0.0,14401.0,13111.08
0062x00000E3h9WAAR,0010K00001hULFmQAO,Kings Langley,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,48.35,7022.4271,1.0,0.0,0.0,1.0,1.0,11972.6903,1.0,51.0,1829.5291,1502.5361,1209.65,0.0,0.04,0.0,0.0,6500.0,899.0,600.0,4200,4962.47,16.0,16.143,Weekly,46.0,11972.69,4200.0,Part-Time Employment,1.0,0.0,0.1099,0.0,11939.89,1825.0,7657.0933,309.68,MoneySpot,0.0,5507670,0.0,05-06-2023,False,Home Maintenance & Repairs,2023-06-05,Green,0.0,12042.0,11972.69
0062x00000FuHhwAAF,0010K0000260mSqQAI,Emu Heights,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,65.8,7425.6235,2.0,0.0,0.0,3.0,2.0,8241.2114,0.0,55.0,283.5702,2452.57,1840.02,0.0,1.17,1.0,0.0,1599.0,400.0,500.0,4200,5041.17,10.0,19.429,Fortnightly,32.0,14317.5,4200.0,Part-Time Employment,0.0,0.0,0.0,0.0,2452.57,3077.0,11430.6433,504.12,MoneySpot,0.0,8236462,0.0,2024-02-19,False,Life Event Expenses,2024-02-19,Orange,0.0,12301.0,14317.5
0062x00000FiGNRAA3,0012x00000cmQxcAAE,Gabbadah,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.29,49.29,4810.2433,3.0,0.0,0.0,5.0,3.0,15443.8333,0.0,17.0,640.0,8830.5,7509.24,0.0,2.33,0.0,0.0,5361.55,599.0,300.0,4500,5370.41,4.0,16.857,Monthly,35.0,15443.83,4500.0,Full-Time Employment,0.0,0.0,0.0,0.0,8830.5,4071.0,5615.0933,1345.1,QuickCash,0.0,7971078,0.0,2024-01-23,False,Other Expenses,2024-01-23,Green,47.0,15859.0,15443.83
0062x00000EBxYEAA1,0012x00000fmH3rAAE,Kirribilli,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,60.78,3238.5599,3.0,0.0,0.0,5.0,3.0,10972.6266,8.0,93.0,2345.9402,7681.1733,7681.17,1.0,3.79,0.0,0.0,7278.22,1499.0,1820.0,4500,5363.34,4.0,16.714,Monthly,43.0,9569.51,4500.0,Full-Time Employment,8.0,0.0,0.033,3.0,7681.1733,3778.0,5499.2933,1343.29,MoneySpot,0.0,5845123,5.0,06-07-2023,False,Other Expenses,2023-07-06,Green,0.0,12691.0,9569.51
0062x00000D9sTQAAZ,0010K00001op5nvQAA,Griffith,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.54,6859.0144,2.0,0.0,0.0,3.0,2.0,9405.5521,5.0,72.0,0.0,3638.438,2822.71,1.0,0.0,0.0,0.0,9100.0,599.0,1400.0,4500,5301.99,9.0,17.0,Fortnightly,52.0,9405.55,4500.0,Full-Time Employment,5.0,0.0,0.044,0.0,7197.3966,3176.0,8181.7466,589.11,MoneySpot,0.0,4602753,0.0,02-02-2023,False,Vehicle Expenses,2023-02-02,Green,0.0,9646.0,9405.55
0062x00000DFELJAA5,0012x00000KMt8fAAD,Bellbird Park,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,1.82,45.0,2365.5672,1.0,0.0,0.0,1.0,1.0,9493.5829,0.0,30.0,1988.048,1078.2027,1064.15,0.0,0.0,0.0,0.0,3386.12,400.0,600.0,4250,5169.05,24.0,24.571,Weekly,43.0,6893.49,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,3953.41,3885.0,5486.0966,216.83,MoneySpot,0.0,4656489,0.0,10-02-2023,False,Vehicle Expenses,2023-02-10,Green,166.0,9100.0,6893.49
0062x00000DtNRXAA3,0012x00000ha4yGAAQ,Queens Park,NSW,Australia,Closed Lost,New Client-New Loan,0.21,69.62,679.8099,4.0,0.0,0.0,2.0,4.0,13567.4119,0.0,0.0,0.0,514.4788,865.0,0.0,0.0,0.0,1.0,2383.33,400.0,0.0,4500,5230.25,7.0,13.429,Fortnightly,21.0,14294.15,4500.0,Part-Time Employment,0.0,0.0,0.0,0.0,2019.5,0.0,1193.9633,747.18,MoneySpot,,5310355,0.0,18-05-2023,False,Living Expenses,2023-05-18,Orange,39.0,17898.0,14294.15
0062x00000DH65iAAD,0012x00000goVt7AAE,Werribee,VIC,Australia,Closed Lost,New Client-New Loan,0.0,74.6,0.0,1.0,0.0,0.0,4.0,1.0,6873.6113,0.0,0.0,0.0,733.13,523.44,0.0,0.2,0.0,0.0,4116.67,400.0,1800.0,4500,5236.7,13.0,13.571,Weekly,20.0,6873.61,4500.0,Contract Employment,0.0,0.0,0.1209,0.0,3018.1266,0.0,0.5833,402.83,MoneySpot,,4761725,0.0,27-02-2023,False,Living Expenses,2023-02-26,Orange,0.0,5010.0,6873.61
0062x00000DsjLdAAJ,0012x00000BJ3BVAA1,Chiswick,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,66.01,4439.1559,1.0,1.0,0.0,2.0,1.0,6073.4276,8.0,78.0,1596.3431,1127.31,1127.31,0.0,5.69,0.0,0.0,4792.67,400.0,2200.0,4450,5391.14,24.0,24.571,Weekly,36.0,6084.43,5000.0,Full-Time Employment,8.0,0.0,0.0769,3.0,4885.01,2355.0,5041.2666,226.15,MoneySpot,0.0,5259296,7.0,13-05-2023,False,Life Event Expenses,2023-05-12,Green,0.0,7252.0,6084.43
0062x00000DHMDqAAP,0012x00000TrAPYAA3,Upper Coomera,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,15.24,93.6,4684.52,2.0,0.0,2.0,4.0,2.0,12258.3008,2.0,43.0,1599.9284,2327.8533,2343.21,0.0,0.0,0.0,0.0,6528.17,899.0,800.0,4500,5505.81,12.0,24.286,Fortnightly,37.0,9023.59,5000.0,Full-Time Employment,2.0,0.0,0.0,1.0,6565.3866,1657.0,5153.61,458.82,MoneySpot,,4774679,0.0,05-03-2023,False,Furniture or Appliances,2023-02-28,Green,1910.0,12528.0,9023.59
0062x00000DrHSvAAN,0010K00001y28fsQAA,Success,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,92.87,3647.3802,1.0,1.0,0.0,5.0,1.0,13016.0733,18.0,63.0,1906.2266,2995.48,2995.48,0.0,32.52,0.0,0.0,10348.0,1500.0,1750.0,4500,5286.06,16.0,16.143,Weekly,42.0,13021.07,4500.0,Full-Time Employment,18.0,0.0,0.4835,6.0,11981.92,4333.0,4783.0233,329.88,MoneySpot,0.0,5155832,18.0,28-04-2023,False,Home Maintenance & Repairs,2023-04-28,Green,0.0,13810.0,13021.07
0062x00000F3t81AAB,0012x00000gntk3AAA,Girraween,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,66.58,458.227,4.0,0.0,0.0,1.0,4.0,32186.8958,0.0,48.0,0.0,752.2952,1800.0,0.0,0.03,0.0,1.0,0.0,400.0,200.0,4500,5323.9,8.0,16.429,Fortnightly,29.0,34151.78,4500.0,,0.0,0.0,0.0,0.0,5105.5933,869.0,2727.9533,665.49,MoneySpot,0.0,7086607,0.0,06-11-2023,False,Travel Expenses,2023-11-06,Green,0.0,37000.0,34151.78
0062x00000DVY2WAAX,0010K00002ARRPmQAP,Edmondson Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,80.31,1845.4308,2.0,0.0,0.0,2.0,2.0,7445.2197,1.0,16.0,1589.4446,2863.89,2724.36,1.0,0.0,0.0,0.0,2600.0,400.0,250.0,4500,5591.79,12.0,26.0,Fortnightly,47.0,10158.89,4500.0,Full-Time Employment,1.0,0.0,0.1319,0.0,6950.86,1984.0,2289.0133,465.99,MoneySpot,0.0,5454279,0.0,31-05-2023,False,Vehicle Expenses,2023-05-31,Green,0.0,10893.0,10158.89
0062x00000EMVQUAA5,0012x00000TH4ibAAD,Deception Bay,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,66.59,4603.1874,1.0,0.0,0.0,4.0,1.0,6549.6039,1.0,36.0,1455.6548,1475.4707,855.56,0.0,0.3,0.0,0.0,0.0,1499.0,1000.0,4500,5279.13,16.0,16.0,Weekly,64.0,6444.35,4500.0,Full-Time Employment,1.0,0.0,0.0,0.0,6393.7066,2140.0,4679.4766,329.45,MoneySpot,0.0,6107504,1.0,04-08-2023,False,Vehicle Expenses,2023-08-04,Green,0.0,7015.0,6444.35
0062x00000FI1b0AAD,0012x00000GeCm8AAF,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.22,57.26,2855.72,3.0,3.0,0.0,3.0,3.0,11728.52,16.0,17.0,651.5566,11728.52,11728.52,1.0,0.0,0.0,0.0,10000.0,1499.0,1500.0,4500,5496.36,5.0,21.714,Monthly,56.0,11728.52,4500.0,Full-Time Employment,16.0,0.0,0.1978,8.0,11728.52,1624.0,7067.7633,1101.83,MoneySpot,0.0,7220133,8.0,16-11-2023,False,Medical Expenses,2023-11-16,Orange,31.0,13727.0,11728.52
0062x00000GBb1oAAD,0012x00000n3RaXAAU,Mount Gambier,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,51.8,1671.4297,1.0,0.0,0.0,2.0,1.0,8408.4372,5.0,76.0,0.0,1333.775,1439.5,0.0,0.0,0.0,0.0,0.0,599.0,1880.0,4400,5269.67,20.0,20.143,Weekly,39.0,8408.44,5000.0,full_time,5.0,0.0,0.022,1.0,5335.1,1252.0,2886.1433,262.99,MoneySpot,0.0,8695143,4.0,2024-04-02,False,Medical Expenses,2024-04-02,Green,0.0,8825.0,8408.44
0062x00000GZRNvAAP,0012x00000iGzUmAAK,Canning Vale,WA,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,14.7,487.1988,1.0,0.0,0.0,4.0,1.0,7095.446,0.0,5.0,0.0,1565.8015,1601.13,0.0,0.0,0.0,0.0,2000.0,2000.0,145.0,4100,4921.85,20.0,19.714,Weekly,37.0,7095.45,4100.0,Full-Time Employment,0.0,0.0,0.0,0.0,6785.14,0.0,180.33,246.1,MoneySpot,,8923783,0.0,2024-04-24,False,Other Expenses,2024-04-20,Orange,0.0,10815.0,7095.45
0062x00000DWbDSAA1,0012x00000G19vCAAR,Bonbeach,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,81.92,2786.3865,2.0,0.0,0.0,2.0,2.0,6061.309,4.0,21.0,1336.0388,2405.3816,2518.01,0.0,0.0,0.0,0.0,2383.33,1499.0,1070.0,4500,5336.73,9.0,17.714,Fortnightly,60.0,5225.98,5000.0,Full-Time Employment,4.0,0.0,0.044,1.0,4810.7633,1286.0,3021.93,592.97,MoneySpot,0.05,4925107,4.0,24-03-2023,False,Home Maintenance & Repairs,2023-03-24,Green,0.0,5651.0,5225.98
0062x00000FJYLZAA5,0012x00000g9fBBAAY,Rockingham,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.22,50.52,4871.272,2.0,1.0,0.0,4.0,2.0,7411.8421,0.0,37.0,0.0,2296.7057,2438.65,2.0,0.36,0.0,0.0,6500.32,599.0,800.0,4500,5423.61,11.0,21.571,Fortnightly,51.0,7416.84,4500.0,Full-Time Employment,8.0,0.0,0.8901,4.0,6785.9066,665.0,4829.35,493.06,MoneySpot,0.0,7330476,4.0,27-11-2023,False,Life Event Expenses,2023-11-27,Green,28.0,12390.0,7416.84
