Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000DXJyAAAX,0012800001YGaMaAAL,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,3.33,76.84,2502.871,2.0,0.0,4.0,3.0,2.0,18221.9417,4.0,27.0,1246.2719,2908.6666,4910.0,3.0,0.0,0.0,0.0,4290.0,599.0,70.0,2050,2698.41,10.0,20.0,Fortnightly,39.0,16120.86,5000.0,Full-Time Employment,4.0,0.0,0.9451,1.0,11822.34,3209.0,3264.02,269.85,MoneySpot,0.0,4965784,4.0,False,Travel Expenses,Orange,580.0,17386.0,16120.86
0062x00000D7mTXAAZ,0012x00000TuHftAAF,Melton West,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,65.38,1415.0505,0.0,0.0,0.0,0.0,0.0,4045.7833,0.0,13.0,1194.4381,0.0,0.0,2.0,0.0,0.0,0.0,8629.43,400.0,350.0,2050,2643.43,16.0,16.143,Weekly,67.0,12458.39,2050.0,Full-Time Employment,4.0,0.0,0.0,0.0,0.0,1181.0,1925.1533,165.22,MoneySpot,0.0,4499737,4.0,False,Vehicle Expenses,Orange,0.0,12450.0,12458.39
0062x00000FKH5dAAH,0012x00000GePhHAAV,Djugun,WA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,80.2,1114.8876,2.0,0.0,0.0,4.0,2.0,8746.695,1.0,4.0,330.572,1993.0,1993.0,1.0,0.0,0.0,0.0,4073.33,1500.0,850.0,2050,2624.26,8.0,14.857,Fortnightly,57.0,8746.7,2050.0,Full-Time Employment,1.0,0.0,0.011,0.0,3986.0,693.0,0.0,328.04,MoneySpot,,7380343,0.0,False,Living Expenses,Green,0.0,8428.0,8746.7
0062x00000DZhvXAAT,0012x000005UILLAA4,East Ballina,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,84.92,1493.1358,1.0,1.0,0.0,3.0,1.0,7396.9519,8.0,36.0,287.7186,1622.9153,2050.39,0.0,21.91,0.0,0.0,3900.0,599.0,100.0,2050,2683.14,20.0,19.857,Weekly,22.0,7678.62,2050.0,Contract Employment,14.0,0.0,0.011,8.0,7032.6333,517.0,1826.0033,134.16,QuickCash,-0.03,5108837,14.0,False,Medical Expenses,Orange,0.0,10084.0,7678.62
0062x00000Ft4KgAAJ,0012x000002bJVCAA2,Bucasia,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,68.95,5338.9838,4.0,0.0,0.0,4.0,4.0,5457.9998,30.0,83.0,0.0,1536.5,1598.25,1.0,0.66,0.0,1.0,6500.0,1499.0,600.0,2050,2639.83,16.0,16.0,Weekly,24.0,5458.0,3000.0,Casual Employment,31.0,0.0,0.022,20.0,0.0,3033.0,6061.71,164.99,MoneySpot,,8149982,12.0,False,Living Expenses,Orange,0.0,7140.0,5458.0
0062x00000EdAByAAN,0010K00002AQdKfQAL,Goodna,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,47.37,605.6866,4.0,0.0,0.0,1.0,4.0,7329.0765,2.0,24.0,0.0,3648.12,5187.53,0.0,0.0,0.0,0.0,0.0,1499.0,2080.0,2050,2639.25,4.0,15.0,Monthly,42.0,7329.08,2050.0,,2.0,0.0,0.1648,0.0,4864.16,220.0,669.5966,659.82,MoneySpot,1.34,6402323,0.0,False,Other Expenses,Green,0.0,7329.0,7329.08
0062x00000EdVEiAAN,0012x00000INTJWAA5,Kalgoorlie,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,47.95,1174.5017,1.0,0.0,0.0,1.0,1.0,6517.8567,0.0,32.0,521.4286,1500.0,1500.0,2.0,0.09,0.0,0.0,5200.0,599.0,2080.0,2050,2733.7,24.0,24.0,Weekly,44.0,6849.53,2050.0,Full-Time Employment,0.0,0.0,0.0,0.0,5500.0,480.0,1573.7666,113.91,MoneySpot,0.0,6426257,0.0,False,Medical Expenses,Orange,0.0,7815.0,6849.53
0062x00000EwkmqAAB,0012x00000TuJ9sAAF,Osborne,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,77.34,3325.0625,4.0,0.0,0.0,2.0,4.0,3766.2732,8.0,73.0,245.9136,1238.5355,1742.6,0.0,0.0,0.0,0.0,3051.32,400.0,150.0,2050,2715.5,11.0,21.714,Fortnightly,47.0,3891.94,2050.0,Full-Time Employment,8.0,0.0,0.1538,4.0,3715.6066,2180.0,3692.7433,246.87,QuickCash,0.0,6611511,3.0,False,Medical Expenses,Green,0.0,3907.0,3891.94
0062x00000ENGj5AAH,0012x00000cKiSVAA0,Point Cook,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,96.62,3797.4919,1.0,0.0,0.0,3.0,1.0,6166.0062,0.0,152.0,1198.9024,1151.2092,1068.59,2.0,0.29,0.0,0.0,4288.36,400.0,600.0,2050,2757.67,26.0,26.0,Weekly,24.0,10157.84,2050.0,Full-Time Employment,0.0,0.0,0.4505,0.0,5785.6366,2154.0,4415.82,106.07,MoneySpot,-0.05,6162672,0.0,False,Living Expenses,Orange,0.0,14610.0,10157.84
0062x00000FWoGPAA1,0012x000002aq6QAAQ,Bligh Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,57.17,3024.8886,1.0,0.0,0.0,1.0,1.0,6465.4033,4.0,0.0,0.0,1176.02,1109.4,1.0,0.0,0.0,1.0,5200.0,400.0,800.0,2050,2642.83,16.0,16.143,Weekly,60.0,9733.39,3500.0,Full-Time Employment,4.0,0.0,0.6044,0.0,0.0,962.0,2680.13,165.18,QuickCash,0.0,7699238,4.0,False,Home Maintenance & Repairs,Orange,0.0,10819.0,9733.39
0062x00000E4aROAAZ,0012x00000BGOLVAA5,Fairfield Heights,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,81.91,1051.5467,1.0,0.0,0.0,2.0,1.0,8323.0708,3.0,25.0,0.0,1600.9261,1130.11,0.0,0.0,0.0,0.0,7732.57,400.0,510.0,2500,3132.75,16.0,16.286,Weekly,46.0,8328.07,2500.0,Full-Time Employment,3.0,0.0,0.9121,0.0,6937.3466,980.0,979.6666,195.8,QuickCash,,5583109,2.0,False,Life Event Expenses,Green,0.0,8304.0,8328.07
0062x00000ELTPpAAP,0012800001QChziAAD,Mildura,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,43.15,2054.0008,4.0,0.0,0.0,3.0,4.0,2479.5933,9.0,67.0,0.0,1126.38,1126.38,1.0,9.85,0.0,0.0,5200.0,1499.0,1600.0,2300,2956.67,20.0,19.857,Weekly,39.0,3857.75,2300.0,Full-Time Employment,9.0,0.0,0.044,0.0,1393.0466,1662.0,2959.2333,147.84,MoneySpot,0.0,6036399,4.0,False,Vehicle Expenses,Orange,0.0,5399.0,3857.75
0062x00000DtG7uAAF,0012x00000FEmA6AAL,Parafield Gardens,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,85.99,746.9322,2.0,0.0,0.0,3.0,2.0,1191.4603,1.0,9.0,265.5592,548.3983,507.21,1.0,0.0,0.0,0.0,4333.33,400.0,50.0,2050,2789.67,15.0,28.857,Fortnightly,29.0,3239.85,2400.0,Full-Time Employment,2.0,0.0,0.011,2.0,3145.1866,244.0,582.7766,185.98,Financier-2,0.0,5299312,2.0,False,Vehicle Expenses,Orange,0.0,3077.0,3239.85
0062x00000EcBJPAA3,0012x00000kaJcZAAU,Adelaide,SA,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.0,28.88,11.6633,2.0,0.0,0.0,2.0,2.0,3685.9129,0.0,0.0,307.2,1696.53,1671.53,0.0,0.21,0.0,0.0,3575.0,400.0,940.0,2050,2665.44,8.0,16.571,Fortnightly,32.0,3685.91,2050.0,Full-Time Employment,0.0,0.0,0.011,0.0,3393.06,154.0,270.3466,333.19,QuickCash,0.0,6338654,0.0,False,Living Expenses,Orange,0.0,3745.0,3685.91
0062x00000EDVy6AAH,0012x00000LSNafAAH,Hermit Park,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,79.41,1389.9404,2.0,0.0,0.0,3.0,2.0,6435.8946,0.0,40.0,331.0854,2617.026,2157.34,1.0,7.63,0.0,0.0,4427.5,400.0,600.0,2050,2749.84,12.0,24.143,Fortnightly,35.0,6499.36,2050.0,Part-Time Employment,0.0,0.0,0.4505,0.0,4361.71,2254.0,2907.2533,229.16,MoneySpot,0.0,5948814,0.0,False,Other Expenses,Orange,0.0,6319.0,6499.36
0062x00000ENchxAAD,0012x00000hYkkuAAC,Long Jetty,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,45.5,3135.5154,4.0,1.0,0.0,4.0,4.0,5625.8399,1.0,21.0,786.9871,2018.7885,2417.86,1.0,0.0,0.0,1.0,0.0,400.0,760.0,2050,2862.36,18.0,34.857,Fortnightly,58.0,5625.84,2050.0,Full-Time Employment,1.0,0.0,0.011,0.0,0.0,1248.0,4510.3333,159.03,MoneySpot,0.0,6189776,1.0,False,Medical Expenses,Orange,0.0,7773.0,5625.84
0062x00000ED12EAAT,0010K000029I3epQAC,Botany,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,62.2,2029.3096,1.0,0.0,0.0,4.0,1.0,5203.2505,0.0,40.0,882.7516,943.9345,920.0,1.0,0.0,0.0,1.0,3315.0,899.0,100.0,2050,2805.83,30.0,30.0,Weekly,34.0,5203.25,3000.0,Full-Time Employment,0.0,0.0,0.011,0.0,0.0,1754.0,2533.1633,93.53,Financier-2,0.0,5912794,0.0,False,Vehicle Expenses,Orange,0.0,5442.0,5203.25
0062x00000FjgWBAAZ,0012x00000khTqEAAU,Sydenham,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,25.01,54.84,2432.6922,1.0,0.0,4.0,3.0,1.0,8900.1625,2.0,43.0,0.0,1143.3338,1050.0,1.0,0.81,0.0,0.0,6066.67,599.0,1400.0,2050,2613.02,14.0,13.857,Weekly,49.0,8900.16,5000.0,Full-Time Employment,2.0,0.0,0.044,0.0,7963.19,552.0,2894.92,186.65,MoneySpot,,8081253,0.0,False,Home Maintenance & Repairs,Orange,3009.0,12030.0,8900.16
0062x00000ENn0sAAD,0012x00000kgoB9AAI,Cootamundra,NSW,Australia,Loan Paid,Existing Client-No Loan Granted Ever,0.72,63.11,702.063,2.0,0.0,4.0,4.0,2.0,9432.6593,0.0,12.0,11.0606,2294.31,2294.31,0.0,0.0,0.0,0.0,7583.33,899.0,0.0,2050,2833.21,15.0,30.571,Fortnightly,64.0,12363.03,5000.0,Part-Time Employment,0.0,0.0,0.011,0.0,7395.3533,11.0,489.9566,188.89,Financier-2,0.0,6204688,0.0,False,Travel Expenses,Orange,68.0,9409.0,12363.03
0062x00000DXzqGAAT,0012x00000Owa3zAAB,Forrestfield,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,35.07,7018.5883,2.0,0.0,0.0,3.0,2.0,12046.5008,3.0,35.0,683.5989,5508.46,4363.78,2.0,0.0,0.0,1.0,10291.67,1499.0,2400.0,2050,2698.69,10.0,20.0,Fortnightly,43.0,12051.5,2050.0,Full-Time Employment,3.0,0.0,0.033,1.0,0.0,2736.0,7473.1066,269.87,MoneySpot,0.0,5006271,1.0,False,Child Expenses,Orange,0.0,13318.0,12051.5
0062x00000DGggdAAD,0012x00000SHauPAAT,Greenwith,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,25.7,2651.0365,2.0,0.0,0.0,3.0,2.0,4876.47,0.0,13.0,450.9039,1827.168,1877.69,1.0,5.29,0.0,0.0,0.0,899.0,2240.0,2050,2655.31,8.0,16.143,Fortnightly,47.0,46340.44,2050.0,Full-time,0.0,0.0,0.0,0.0,3045.28,685.0,3967.3433,331.92,QuickCash,0.0,4735019,0.0,False,Vehicle Expenses,Orange,0.0,17988.0,46340.44
0062x00000FTtSDAA1,0010K0000240NVyQAM,Armadale,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,27.83,26.86,332.2866,2.0,0.0,2.0,3.0,2.0,4789.524,30.0,52.0,0.0,1399.2375,2641.21,1.0,0.0,0.0,0.0,0.0,899.0,650.0,2050,2661.49,9.0,17.429,Fortnightly,66.0,4457.86,2050.0,,30.0,0.0,0.0,2.0,2994.5666,0.0,530.86,295.73,Financier-2,0.0,7464733,3.0,False,Home Maintenance & Repairs,Orange,927.0,3330.0,4457.86
0062x00000E5fwXAAR,0010K00001qjCcgQAE,Colac,VIC,Australia,Closed Lost,Existing Client-No Loan Granted Ever,63.82,95.98,43.4524,4.0,0.0,2.0,4.0,2.0,5376.7654,2.0,6.0,43.4524,769.2614,709.4,0.0,1.26,0.0,0.0,3900.0,1500.0,800.0,2050,2626.24,16.0,15.429,Weekly,40.0,5864.55,2050.0,Unemployed,2.0,0.0,0.022,0.0,4392.6133,40.0,40.0,164.14,QuickCash,,5673066,2.0,True,Medical Expenses,Orange,4154.0,6508.0,5864.55
0062x00000ExXdeAAF,0012x00000TrOy9AAF,Lilydale,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,18.29,68.54,675.6411,1.0,0.0,2.0,3.0,1.0,6788.0582,6.0,57.0,0.0,1209.1892,1196.97,0.0,0.0,0.0,0.0,3358.98,400.0,400.0,2050,2733.62,24.0,24.0,Weekly,45.0,6670.33,2050.0,Full-Time Employment,6.0,0.0,0.1648,0.0,6733.1933,784.0,783.91,113.91,MoneySpot,-0.07,6671714,2.0,False,Living Expenses,Orange,1523.0,8326.0,6670.33
0062x00000FX2x6AAD,0012x00000hX5rUAAS,North Rocks,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,46.99,1609.8026,2.0,0.0,0.0,3.0,2.0,7699.8787,1.0,35.0,3872.5375,3544.054,4230.55,1.0,0.0,0.0,0.0,0.0,899.0,1000.0,2050,2654.97,8.0,16.143,Fortnightly,52.0,7699.88,2050.0,Full-Time Employment,1.0,0.0,0.0879,1.0,5906.7566,1912.0,5271.6166,331.88,MoneySpot,-0.03,7719502,0.0,False,Vehicle Expenses,Green,0.0,9177.0,7699.88
0062x00000Eco7sAAB,0012x00000RrLOvAAN,Bentley,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,54.4,2318.4624,4.0,0.0,0.0,3.0,4.0,6485.7298,4.0,81.0,1564.9567,306.0295,310.57,0.0,0.34,0.0,1.0,6078.82,899.0,300.0,2050,2798.21,30.0,29.714,Weekly,42.0,6485.73,5000.0,Self Employed,4.0,0.0,0.0659,0.0,0.0,2651.0,2650.5433,93.28,MoneySpot,0.0,6380701,1.0,False,Living Expenses,Orange,0.0,8197.0,6485.73
0062x00000DruXFAAZ,0012x00000g8towAAA,Fairfield,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,78.74,1367.6241,1.0,0.0,0.0,3.0,1.0,13373.1301,1.0,37.0,85.33,2576.1838,2275.6,0.0,28.22,0.0,0.0,0.0,599.0,420.0,2050,2636.21,16.0,15.857,Weekly,29.0,13439.8,2050.0,,1.0,0.0,0.0,0.0,11163.4633,314.0,1333.9,164.77,MoneySpot,0.0,5203368,0.0,False,Vehicle Expenses,Orange,0.0,15173.0,13439.8
0062x00000DWB8gAAH,0012x00000MgtO4AAJ,Saint James,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,55.4,3470.6565,3.0,0.0,0.0,5.0,3.0,7391.8899,9.0,30.0,2320.6646,6995.2233,10026.43,1.0,3.25,0.0,0.0,2325.8,1499.0,250.0,2050,2698.16,4.0,17.429,Monthly,45.0,7391.89,2500.0,Full-Time Employment,9.0,0.0,0.4396,0.0,6995.2233,1924.0,5865.2,674.55,MoneySpot,0.0,4899882,1.0,False,Life Event Expenses,Orange,0.0,8554.0,7391.89
0062x00000DYeetAAD,0012800001ZfC4EAAV,Koongal,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,83.34,5108.9861,2.0,1.0,0.0,2.0,2.0,8176.8598,8.0,78.0,4872.1882,3717.265,3717.26,1.0,0.0,1.0,0.0,4008.33,599.0,1100.0,2050,2651.81,8.0,16.0,Fortnightly,34.0,8080.26,5000.0,Full-Time Employment,8.0,0.0,0.8242,2.0,7434.53,4551.0,8257.9966,331.48,MoneySpot,0.0,5045400,8.0,False,Medical Expenses,Orange,0.0,8841.0,8080.26
0062x00000FWf8TAAT,0012x00000WXhwXAAT,Cherbourg,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,73.49,4505.0443,2.0,1.0,0.0,3.0,2.0,3906.6109,5.0,43.0,310.7063,1732.14,1756.92,0.0,0.67,0.0,1.0,3575.0,599.0,360.0,2050,2667.92,9.0,17.714,Fortnightly,32.0,4167.15,2050.0,Full-Time Employment,5.0,0.0,0.1319,1.0,0.0,1129.0,4654.03,296.44,QuickCash,,7691476,5.0,False,Living Expenses,Orange,0.0,5532.0,4167.15
0062x00000DWH88AAH,0012x00000flY0cAAE,Blacktown,NSW,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,5.17,0.0,2.0,0.0,0.0,2.0,2.0,4097.476,0.0,3.0,0.0,1885.9616,1708.71,0.0,0.0,0.0,1.0,0.0,2000.0,1274.0,2050,2627.98,8.0,15.0,Fortnightly,40.0,3771.92,25400.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.5,MoneySpot,,4906798,0.0,False,Living Expenses,Orange,0.0,3790.0,3771.92
0062x00000EzXmLAAV,0012x00000XQiIbAAL,Dalysford,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,21.92,414.8084,1.0,0.0,0.0,3.0,1.0,3676.1248,8.0,34.0,0.0,846.0123,922.68,1.0,0.48,0.0,0.0,3355.06,899.0,1100.0,2050,2737.42,24.0,24.143,Weekly,30.0,3757.05,10000.0,Full-Time Employment,8.0,0.0,0.0,4.0,3666.0533,27.0,736.6533,114.07,MoneySpot,,6815587,4.0,False,car_purchase,Orange,0.0,4817.0,3757.05
0062x00000D1bKYAAZ,0010K000023OSWzQAO,Pimlico,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,93.63,4369.4864,2.0,0.0,0.0,3.0,2.0,6241.5157,1.0,42.0,445.0393,1871.045,1752.68,1.0,0.0,0.0,0.0,0.0,899.0,0.0,2050,2681.19,10.0,19.286,Fortnightly,59.0,6241.52,5000.0,,1.0,0.0,0.1099,0.0,3742.09,2219.0,4192.7166,268.13,Financier-2,0.0,4399286,0.0,False,Home Maintenance & Repairs,Orange,0.0,6053.0,6241.52
0062x00000Eww5dAAB,0012x00000WXaAvAAL,Regents Park,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,4.01,16.09,0.0,2.0,0.0,4.0,3.0,2.0,7571.472,2.0,17.0,0.0,2073.1966,2519.78,1.0,0.0,0.0,0.0,2253.95,599.0,1640.0,2050,2617.74,8.0,16.571,Fortnightly,31.0,10747.85,2050.0,Full-Time Employment,2.0,0.0,0.011,2.0,5738.51,0.0,396.8033,327.22,MoneySpot,,6627053,0.0,False,Living Expenses,Green,334.0,8313.0,10747.85
0062x00000FvtUcAAJ,0012x00000o235PAAQ,Tweed Heads South,NSW,Australia,Closed Lost,New Client-New Loan,60.08,9.01,4383.3333,4.0,0.0,0.0,3.0,4.0,4209.5266,0.0,39.0,0.0,3157.145,2281.0,0.0,0.0,0.0,0.0,2281.0,2000.0,550.0,2050,2597.84,7.0,12.714,Fortnightly,34.0,4209.53,3000.0,Full-Time Employment,0.0,0.0,0.033,0.0,4209.5266,0.0,7398.3333,371.12,MoneySpot,,8343121,0.0,False,Home Maintenance & Repairs.,Orange,7882.0,13118.0,4209.53
0062x00000E51OXAAZ,0010K00002CQnIGQA1,Ciccone,NT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,83.63,2114.2766,3.0,0.0,0.0,3.0,3.0,7145.2652,0.0,20.0,2291.0122,6873.2533,6873.25,0.0,17.95,0.0,0.0,5000.0,599.0,120.0,2300,3030.04,5.0,21.857,Monthly,36.0,7040.19,2300.0,Full-Time Employment,0.0,0.0,0.2418,0.0,6873.2533,1709.0,4818.9266,606.01,MoneySpot,0.0,5616650,0.0,False,Living Expenses,Orange,0.0,7230.0,7040.19
0062x00000E3YyDAAV,0010K0000281hvSQAQ,Bundall,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,88.27,6156.6702,1.0,0.0,0.0,4.0,1.0,7413.9418,0.0,54.0,0.0,1253.62,1253.62,0.0,35.51,0.0,0.0,4116.67,899.0,400.0,2050,2632.81,16.0,15.714,Weekly,27.0,7413.94,2050.0,Full-Time Employment,0.0,0.0,0.033,0.0,5432.3533,2696.0,6502.1233,164.56,MoneySpot,0.0,5497279,0.0,False,Vehicle Expenses,Orange,0.0,12871.0,7413.94
0062x00000FUWInAAP,0012x00000kg4phAAA,Melbourne,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,29.01,1106.5773,2.0,0.0,0.0,3.0,2.0,4095.1156,0.0,11.0,0.0,1535.2216,1160.34,0.0,0.0,0.0,0.0,0.0,400.0,1304.0,2100,2678.27,8.0,14.857,Fortnightly,41.0,4095.12,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,3070.4433,763.0,1750.7533,334.79,MoneySpot,,7516605,0.0,False,Living Expenses,Orange,0.0,4109.0,4095.12
0062x00000DVE1vAAH,0012x00000g8RWrAAM,Point Cook,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,13.05,77.18,4080.676,2.0,0.0,2.0,4.0,2.0,11923.0963,1.0,147.0,893.7684,2189.4242,1977.54,2.0,0.43,0.0,0.0,4822.03,599.0,800.0,2050,2664.63,9.0,17.571,Fortnightly,41.0,11923.1,5000.0,Part-Time Employment,1.0,0.0,0.033,0.0,6986.6033,1322.0,5701.5533,296.08,MoneySpot,0.07,5430248,0.0,False,Furniture or Appliances,Green,1878.0,14384.0,11923.1
0062x00000FuOIAAA3,0012x00000MjguzAAB,Deception Bay,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,18.18,90.92,3211.9152,1.0,0.0,2.0,4.0,1.0,8786.3437,2.0,44.0,0.0,1101.85,1101.85,0.0,0.02,8.0,0.0,0.0,400.0,450.0,2050,2626.82,14.0,14.429,Weekly,28.0,8998.97,2050.0,Full-Time Employment,2.0,0.0,0.0,0.0,6358.73,710.0,6748.74,187.64,MoneySpot,,8244721,0.0,False,Relocation Expenses,Orange,1584.0,8711.0,8998.97
0062x00000DJ0PtAAL,0012x00000cJwNzAAK,Dandenong,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,86.57,1244.8219,2.0,3.0,0.0,5.0,2.0,6236.7177,25.0,48.0,1238.6519,1819.64,1734.48,1.0,0.0,0.0,0.0,3900.0,400.0,200.0,2050,2634.83,8.0,15.286,Fortnightly,34.0,4245.83,2050.0,Casual Employment,25.0,0.0,0.1538,9.0,4245.8266,1557.0,2191.2,329.36,MoneySpot,,4866554,21.0,False,Living Expenses,Green,0.0,6912.0,4245.83
0062x00000D22YRAAZ,0010K00001qGwGHQA0,Randwick,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,62.9,918.3394,1.0,0.0,0.0,2.0,1.0,3085.2201,0.0,37.0,236.3959,154.9114,150.29,1.0,31.16,0.0,1.0,4875.0,400.0,120.0,2050,2630.11,14.0,14.571,Weekly,35.0,3085.22,2050.0,Full-Time Employment,0.0,0.0,0.1538,0.0,0.0,246.0,1295.93,187.87,MoneySpot,,4424519,0.0,False,Travel Expenses,Orange,0.0,4805.0,3085.22
0062x00000DAnp6AAD,0012x00000bmm3gAAA,Lidcombe,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,86.99,919.5696,2.0,2.0,0.0,2.0,2.0,4848.8021,3.0,14.0,715.53,2136.1183,2128.31,1.0,0.0,0.0,0.0,4633.0,599.0,960.0,2050,2624.75,8.0,14.857,Fortnightly,52.0,4764.14,2050.0,Full-Time Employment,3.0,0.0,0.5165,3.0,4272.2366,695.0,728.0466,328.1,MoneySpot,,4646333,3.0,False,Life Event Expenses,Green,0.0,4714.0,4764.14
0062x00000DGjz9AAD,0012x00000SHsllAAD,Altona Meadows,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,46.03,1542.1876,3.0,2.0,0.0,3.0,3.0,6002.4633,11.0,12.0,1340.8863,5326.13,5326.13,0.0,6.67,0.0,0.0,3887.39,400.0,0.0,2050,2665.23,4.0,16.143,Monthly,28.0,6002.46,3000.0,Full-Time Employment,16.0,0.0,0.2527,4.0,5326.13,1196.0,1534.74,666.31,MoneySpot,0.0,4739009,16.0,False,Medical Expenses,Orange,0.0,6702.0,6002.46
0062x00000EER5cAAH,0012x00000kaal6AAA,Parramatta,NSW,Australia,Loan Paid,New Client-New Loan,0.25,78.19,2094.0726,2.0,0.0,2.0,3.0,2.0,4903.8144,2.0,20.0,457.358,2230.9633,2294.02,0.0,0.06,0.0,0.0,4970.33,400.0,2200.0,2050,2796.7,15.0,29.143,Fortnightly,29.0,4868.37,2050.0,Full-Time Employment,2.0,0.0,0.3736,1.0,4475.1266,491.0,2628.01,186.45,MoneySpot,-0.24,6013823,1.0,False,Medical Expenses,Orange,13.0,5077.0,4868.37
0062x00000FgMaPAAV,0012x00000dBirZAAS,Redbank Plains,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,65.45,2333.411,2.0,0.0,0.0,3.0,2.0,6959.0291,2.0,46.0,568.3456,3203.06,2791.89,0.0,0.0,0.0,0.0,5183.02,599.0,2320.0,2050,2631.44,8.0,15.143,Fortnightly,56.0,6964.03,2050.0,Full-Time Employment,2.0,0.0,0.011,2.0,6406.12,1374.0,2029.9333,328.93,MoneySpot,-0.05,7800559,0.0,False,Other Expenses,Orange,0.0,7791.0,6964.03
0062x00000DIe4rAAD,0012x00000RqnxDAAR,Taperoo,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,72.18,3485.2118,2.0,0.0,0.0,2.0,2.0,7034.5399,0.0,52.0,0.0,2373.03,2548.27,0.0,15.09,1.0,0.0,4550.0,400.0,1500.0,2050,2662.08,8.0,16.429,Fortnightly,40.0,7141.5,2050.0,Full-Time Employment,0.0,0.0,0.7582,0.0,4746.06,1372.0,3799.41,332.77,QuickCash,,4846355,0.0,False,Home Maintenance & Repairs,Orange,0.0,7364.0,7141.5
