id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c
0062x00000DJFFNAA5,Closed Won-Funded,MoneySpot,,2770.42,Existing Client-Granted Loan Before,4878859,16.45,0,71.02,234,460.5417,4,15-03-2023,0,0,15-03-2023,3,,4,,0,0,0,3065.5232,0,0,9,0,0,0,672.4095,660.274,884.82,10,21.16,3481,1,3,0,0,0,0,10,0,0,,1950,400,0,1550,4000,4925.86,4,0,0,0,5211.67
0062x00000DJFFNAA5,Closed Won-Funded,MoneySpot,,2770.42,Existing Client-Granted Loan Before,4878859,16.45,0,71.02,234,460.5417,4,15-03-2023,0,0,15-03-2023,3,,4,,0,0,0,3065.5232,0,0,9,0,0,0,672.4095,660.274,884.82,10,21.16,3481,1,3,0,0,0,0,10,0,0,,1950,400,0,1550,4000,4925.86,1,0,0,0,6363.05
0062x00000Ds4PBAAZ,Closed Won-Funded,MoneySpot,,1130.44,Existing Client-Granted Loan Before,5218656,96.51,0,71.03,1163,2878.8897,1,03-05-2023,0,0,03-05-2023,3,10-05-2023,1,,0,0,0,6348.0342,0,1,31,0,0.46,0,0,942.7261,1082.52,13,13.05,7327,0,0,0,0,0.26,0,13,0,0,0,2383.33,400,230,1753.33,4000,4928.65,0,0,0.1538,0,8464.6866
0062x00000E5DQqAAN,Closed Won-Funded,MoneySpot,,1917.72,Existing Client-Granted Loan Before,5631023,74.34,0,41.02,1365,3400.1765,3,14-06-2023,0,0,14-06-2023,3,,3,,0,0,0,6934.9966,0,1,24,0,0,0,0,4993.9966,4869.63,3,8.27,7782,0,0,0,0,0,0,1,0,0,0,0,599,500,-1099,4000,4931.48,0,0,0,0,1136.8933
0062x00000EO2DvAAL,Closed Won-Funded,MoneySpot,,2760.73,Existing Client-Granted Loan Before,6226354,61.19,0,82.31,1013,2427.4466,4,14-08-2023,0,0,14-08-2023,1,,4,,0,0,0,18221.0564,0,0,17,0,0.67,0,0,5131.7925,4858.34,4,0,29372,0,0,0,0,0.16,0,4,0,0,0,6079.23,1499,1500,3080.23,4000,4932.88,0,0,0.3187,0,0
0062x00000EM6aWAAT,Closed Won-Funded,MoneySpot,,2683.94,Existing Client-Granted Loan Before,6081951,24.93,0.12,20.82,2868,3003.3576,1,19-07-2023,0,0,19-07-2023,3,26-07-2023,1,,0,0,0,13553.5795,14,0,24,0,1.65,0,3471.2135,3119.18,4678.77,3,61.54,10882,2,19,0,0,2.06,1,3,0,0,0,4800,1499,600,2701,4000,4937.75,0,0,0,0,5113.01
0062x00000ECgphAAD,Closed Won-Funded,MoneySpot,,2586.3,Existing Client-Granted Loan Before,5893425,49.87,0,68.82,550,5150.8711,4,08-07-2023,1,0,08-07-2023,6,,4,,5,0,0,19862.3736,0,0,18,0,22.35,0,0,5083.3333,2500,6,0,20864,1,1,0,0,10.89,0,6,0,0,0,26571.86,1499,1780,23292.86,4000,4943.11,0,0,0,0,7738
0062x00000EMvYQAA1,Closed Won-Funded,MoneySpot,,3090.17,Existing Client-Granted Loan Before,6139958,102.16,0,73.06,989,2579.891,2,26-07-2023,0,0,26-07-2023,3,09-08-2023,2,,1,0,0,4390.1804,0,1,29,0,7.52,0,0,2020.6866,2079.1,6,19.13,4911,0,0,0,0,6.72,0,0,0,0,0,0,899,200,-1099,4000,4944.71,0,0,0.5495,0,3341.64
0062x00000EDd7YAAT,Closed Won-Funded,MoneySpot,,2507.92,Existing Client-Granted Loan Before,5956081,62.55,0.25,63.58,2862,3676.1575,1,18-07-2023,0,0,18-07-2023,2,25-07-2023,1,,0,0,0,6110.3774,26,0,86,1,1.6,0,980.801,1396.5584,1396.56,13,17.37,10023,0,0,0,0,0.97,0,13,0,0,0,875,899,1000,-1024,4000,4946.35,3,0,0.0879,0,8143.1833
0062x00000DtyLvAAJ,Bad Debt Watch,MoneySpot,,2752.2,Existing Client-Granted Loan Before,5363058,64.82,0,93.3,2401,2590.5456,2,11-05-2023,1,0,11-05-2023,4,25-05-2023,2,,11,0,0,5226.5992,0,11,37,0,0,0,2607.8525,2405.6683,2987.59,0,36.71,7103,1,7,0,0,0,0,0,0,0,0,4766.67,400,400,3966.67,4000,4951.19,0,0,0.5934,0,4771.4233
0062x00000EMJNnAAP,Closed Won-Funded,MoneySpot,,3128.42,Existing Client-Granted Loan Before,6095169,27.78,0,50.82,1433,1379.7243,1,02-08-2023,0,0,02-08-2023,3,09-08-2023,1,,0,0,1,7533.1011,0,0,22,0,0,0,0,1733.6453,1420.84,13,0,7775,1,2,94,1,0,0,13,0,0,0,1083.33,599,250,234.33,4000,4951.93,2,0,0.0879,0,8581.3333
0062x00000EciykAAB,Closed Won-Funded,Financier-2,,3495.33,Existing Client-Granted Loan Before,6373738,56.84,13.29,65.66,850,2734.8387,1,15-08-2023,0,2,15-08-2023,2,22-08-2023,1,15-08-2023,0,989.8647,0,9110.9017,1447,0,42,0,3.37,0,0,1139.6872,1055.67,11,0,10882,2,13,0,0,1.53,0,11,0,0,0,3774.33,400,700,2674.33,4000,4952.05,16,0,0.2967,2,5387.3033
0062x00000E4f9AAAR,Closed Won-Funded,MoneySpot,,1594.69,Existing Client-Granted Loan Before,5590455,238.36,8.27,52.12,1878,4145.1913,3,31-05-2023,0,4,31-05-2023,3,,3,03-06-2023,0,1216.9,0,5133.6083,1447,0,10,0,0.11,0,283.8889,3666.3366,3348.24,3,11.56,17482,0,0,0,0,0.02,0,3,0,0,0,3313.93,899,1560,854.93,4000,4952.24,0,0,0,0,0
0062x00000ECcI6AAL,Closed Won-Funded,MoneySpot,,2332.64,Existing Client-Granted Loan Before,5889600,295.1,6.52,63.76,3330,10522.6862,1,11-07-2023,0,0,11-07-2023,2,18-07-2023,1,,0,0,0,7186.1381,716,0,41,0,0.78,0,955.9,973.7969,1242.06,13,30.19,10979,1,14,0,0,0.3,0,13,0,0,0,3120,1499,0,1621,4000,4952.63,12,0,0,4,5534.45
0062x00000EDXiFAAX,Closed Won-Funded,MoneySpot,,3855.25,Existing Client-Granted Loan Before,5950130,27.61,0,53.55,537,2039.4131,1,18-07-2023,0,0,18-07-2023,2,25-07-2023,1,,0,0,2,9147.2373,0,0,25,0,5.74,0,0,1936.7346,2372.74,13,5.59,9627,0,0,102,1,5.02,0,13,0,0,0,6500,400,50,6050,4000,4952.74,0,0,0,0,1514.6466
0062x00000Dsl2hAAB,Closed Won-Funded,MoneySpot,,1556.93,Existing Client-Granted Loan Before,5262037,155.68,0,90.8,2515,3175.8532,3,12-05-2023,0,0,12-05-2023,5,,3,,0,0,0,7192.4508,0,0,23,0,5.22,0,2481.5367,5733.26,6209.27,4,24.23,11329,1,3,0,0,2.64,0,4,0,0,0,4465,899,1738,1828,4000,4953.14,2,0,0.7582,2,4557.6
0062x00000EDX1GAAX,Closed Won-Funded,MoneySpot,,2504.43,Existing Client-Granted Loan Before,5949589,586.86,9.31,71.37,1329,2071.0839,4,03-07-2023,1,2,30-06-2023,5,14-07-2023,2,30-06-2023,1,576.7699,0,2182.9991,881,2,39,0,0.87,0,428.7446,265.4733,251.94,5,17.37,9457,1,8,0,0,0.05,0,1,0,1,1,3708.01,400,1600,1708.01,4000,4959.15,0,0,0.6923,0,0
0062x00000E5wflAAB,Closed Won-Funded,MoneySpot,,3984.48,Existing Client-Granted Loan Before,5692105,158.5,0,70.01,1213,5322.3848,2,20-06-2023,1,0,20-06-2023,2,04-07-2023,2,,10,0,0,3918.4462,0,12,39,0,0,0,0,1723.7785,1502.17,2,19.89,6182,0,0,0,0,0,0,2,0,0,0,4089.03,599,1520,1970.03,4000,4968.72,0,0,0.011,0,5505.34
0062x00000E5PdsAAF,Closed Won-Funded,MoneySpot,,2044.14,Existing Client-Granted Loan Before,5652504,129.09,0,86.04,659,11572.7028,2,14-06-2023,0,0,14-06-2023,3,28-06-2023,2,,0,0,0,12167.0357,0,0,40,0,0,0,386.5958,4974.9657,4988.31,7,2.27,17024,1,7,0,0,0,0,7,0,0,0,6500,1499,1800,3201,4000,4992.66,0,0,0,0,5905.52
0062x00000EchsVAAR,Closed Won-Funded,MoneySpot,,3400.8,Existing Client-Granted Loan Before,6373139,0,0.25,56.86,1833,2502.9141,0,,0,0,,0,,0,,0,0,1,0,14,0,65,0,0,0,456.25,0,0,3,34.36,5477,1,13,18,1,4.38,0,3,0,0,0,10767.95,1500,0,9267.95,4000,5001.61,0,0,0.022,0,3043.1333
0062x00000EDDh7AAH,Closed Won-Funded,MoneySpot,,2646.59,Existing Client-Granted Loan Before,5929392,206.82,0,62.03,1943,4026.5655,4,12-07-2023,1,0,12-07-2023,3,,4,,6,0,0,3948.2032,0,6,45,0,64.3,0,899.2383,1026.46,1026.46,2,21.06,7847,0,0,0,0,16.82,0,2,0,0,0,3250,1499,800,951,4000,5019.6,6,0,0.0989,3,3102.1633
0062x00000EONReAAP,Closed Won-Funded,QuickCash,,3396.15,Existing Client-Granted Loan Before,6253704,47.49,0,49.94,1007,3458.67,3,15-08-2023,0,0,15-08-2023,2,,3,,0,0,0,8792.3333,0,0,10,0,0.47,0,530.0104,7644,7644,3,5.79,18746,0,0,0,0,0.19,0,3,0,0,0,6561.9,400,150,6011.9,4000,5021.38,0,0,0.033,0,4945.2833
0062x00000EbYNSAA3,Closed Won-Funded,MoneySpot,,3350.34,Existing Client-Granted Loan Before,6297719,242.92,0,82.93,1753,9194.2603,2,16-08-2023,0,0,16-08-2023,3,30-08-2023,2,,0,0,0,8085.5347,0,0,60,0,9.04,0,289.015,2082.165,2254.52,6,1.65,13431,1,3,0,0,3.05,0,6,0,0,0,5416.67,599,2000,2817.67,4000,5022.91,12,0,0.1648,4,6046.9866
0062x00000EE74PAAT,Closed Won-Funded,MoneySpot,,2664.58,Existing Client-Granted Loan Before,5992036,15.66,0.28,28.28,274,983.4389,2,10-07-2023,0,0,10-07-2023,1,24-07-2023,2,,0,0,0,6029.6637,27,0,5,0,0.66,0,0,2641.31,2521.49,6,0,9511,0,0,0,0,0.4,0,6,1,0,0,3251.48,599,2580,72.48,4000,5024.7,2,0,0,0,0
0062x00000EOKyLAAX,Closed Won-Funded,MoneySpot,,3356.48,Existing Client-Granted Loan Before,6251219,51.78,0,71.53,0,780.6633,1,15-08-2023,0,0,15-08-2023,2,22-08-2023,1,,0,0,0,5220.0657,0,0,9,0,0,0,0,1201.3307,1047.74,13,0,9248,0,0,0,0,0,0,13,0,0,0,5829.98,400,400,5029.98,4000,5026.17,0,0,0,0,0
0062x00000EM6AmAAL,Closed Won-Funded,MoneySpot,,3079.96,Existing Client-Granted Loan Before,6081497,60.27,8.02,83.56,1924,1686.71,2,13-07-2023,0,2,13-07-2023,4,27-07-2023,2,05-07-2023,0,54.3302,0,4319.2877,419,3,20,0,0.76,0,918.798,1767.74,1739.16,6,32.7,5218,0,0,0,0,0.56,0,4,0,0,0,3244,899,420,1925,4000,5028.6,0,0,0,0,11101.6033
0062x00000ECWasAAH,Closed Won-Funded,MoneySpot,,2498.44,Existing Client-Granted Loan Before,5883919,118.53,0,63.95,1936,13976.4937,2,05-07-2023,0,0,05-07-2023,4,19-07-2023,2,,0,0,0,11506.9413,0,0,34,0,1.23,0,614.547,5296.3457,5296.35,7,10.17,12358,1,8,0,0,1.14,0,7,0,0,0,11483.33,899,0,10584.33,4000,5035.72,5,0,0.033,0,6804.92
0062x00000EMLrpAAH,Closed Won-Funded,MoneySpot,,2917.35,Existing Client-Granted Loan Before,6097079,57.46,0,82.61,1318,2384.0873,1,02-08-2023,0,0,02-08-2023,3,09-08-2023,1,,0,0,1,4962.9006,0,0,40,0,0,0,1214.791,895.0821,977.82,14,18.97,10458,0,0,95,1,0,0,14,1,0,0,3466.67,400,250,2816.67,4000,5038.33,0,0,0.7253,0,6572.5466
0062x00000EcdWQAAZ,Closed Won-Funded,QuickCash,,3645.34,Existing Client-Granted Loan Before,6369919,24.06,0,40.42,652,898.3101,1,29-08-2023,0,0,29-08-2023,2,05-09-2023,1,,2,0,0,4870.5265,0,2,22,0,48.13,0,0,1120.8884,1118.14,12,4.5,8763,0,0,0,0,26.75,0,12,0,0,0,4766.67,400,1400,2966.67,4000,5038.46,16,0,0,10,8372.5366
0062x00000E48yRAAR,Closed Won-Funded,MoneySpot,,1748.57,Existing Client-Granted Loan Before,5543315,40.11,0,78.58,2114,1786.5338,1,07-06-2023,0,0,07-06-2023,3,14-06-2023,1,,2,0,0,6363.1348,0,2,71,0,0,0,2526.5653,1398.4207,1672.08,1,34.08,7413,1,10,0,0,0,0,1,0,0,0,5200,599,1280,3321,4000,5038.81,7,0,0.011,7,23865.1233
0062x00000EN8l8AAD,Closed Won-Funded,MoneySpot,,3062.01,Existing Client-Granted Loan Before,6152751,774.21,0,62.59,721,1340.6072,4,27-07-2023,0,0,27-07-2023,4,,4,,1,0,0,1314.3365,0,1,46,0,0,0,0,391.25,200,4,0,6497,0,0,0,0,0,0,4,1,0,0,3137.23,400,800,1937.23,4000,5038.86,0,0,0.2747,0,10078.4033
0062x00000EbajzAAB,Closed Won-Funded,MoneySpot,,3343.7,Existing Client-Granted Loan Before,6301016,21.17,0,28.76,1456,1850.3737,1,22-08-2023,0,0,22-08-2023,2,29-08-2023,1,,0,0,0,9310,0,0,74,0,0.35,0,341.7095,2539.0909,780,11,12.4,12086,0,0,0,0,0.27,0,11,1,0,0,3367,400,200,2767,4000,5039.07,4,0,0,0,7418.3466
0062x00000EE78HAAT,Closed Won-Funded,MoneySpot,,3142.75,Existing Client-Granted Loan Before,5992063,28.79,0,77.41,1167,1223.0643,2,20-07-2023,0,0,20-07-2023,4,03-08-2023,2,,3,0,0,6540.0301,0,10,52,0,17.06,0,1208.6661,2603.76,2615.76,4,12.89,9349,1,3,0,0,10.32,0,1,0,0,0,4654,899,980,2775,4000,5042.24,0,0,0.011,0,5503.8666
0062x00000EMnfDAAT,Closed Won-Funded,MoneySpot,,3065.98,Existing Client-Granted Loan Before,6131299,32.51,0.04,60.32,679,3970.7295,4,06-08-2023,0,0,06-08-2023,7,,4,,0,0,0,24950.1317,14,0,23,0,0,0,0,1645.9128,1000,45,0,28210,0,0,0,0,0,0,45,1,0,0,3961.33,1499,0,2462.33,4000,5045.21,0,0,0,0,7888.5266
0062x00000DYlNOAA1,Closed Won-Funded,MoneySpot,,492.13,Existing Client-Granted Loan Before,5052161,14.34,0,64.95,663,778.5218,4,06-04-2023,0,0,06-04-2023,4,,4,,0,0,0,5192.4333,0,0,31,0,0,0,720.7012,708.059,1010,22,13.29,5423,0,0,0,0,0,0,22,0,0,0,4614.36,899,320,3395.36,4000,5045.62,46,0,0,10,13727.1533
0062x00000EN9VBAA1,Closed Won-Funded,MoneySpot,,3219.6,Existing Client-Granted Loan Before,6153238,0,0,29.41,1546,0,0,,0,0,,0,,0,,5,0,0,0.0166,0,5,26,0,0,0,0,0,0,0,8.93,16114,0,0,0,0,3.59,0,0,0,0,0,8666.67,599,2000,6067.67,4000,5051.91,0,0,0.7033,0,4564.9766
0062x00000E6lrFAAR,Closed Won-Funded,MoneySpot,,2202.24,Existing Client-Granted Loan Before,5768208,143.23,17.76,59.26,6154,6267.9314,2,28-06-2023,0,4,28-06-2023,2,12-07-2023,2,28-06-2023,0,1105.11,0,8580.2343,1708,0,44,0,0.61,0,2557.9549,2246.5485,2173.47,7,47.69,9616,1,7,0,0,0.31,0,7,0,0,0,0,599,600,-1199,4000,5054.76,4,0,0.011,0,5438.9666
0062x00000EDhFRAA1,Closed Won-Funded,MoneySpot,,2806.81,Existing Client-Granted Loan Before,5959008,48.15,0,7.05,333,411.9501,2,04-07-2023,0,0,04-07-2023,2,18-07-2023,2,,0,0,0,4252.91,0,1,7,0,0,0,0,1957.505,1914.37,6,0,5229,2,7,0,0,0,0,6,0,0,0,0,599,770,-1369,4000,5055.43,0,0,0,0,9228.8933
0062x00000EDrw1AAD,Closed Won-Funded,MoneySpot,,2607.54,Existing Client-Granted Loan Before,5969109,72.14,0.1,81.91,1559,6810.2136,2,13-07-2023,1,0,13-07-2023,4,27-07-2023,2,,8,0,0,13134.73,14,1,26,0,0.08,0,2151.9027,4833.52,4374,6,23.18,13155,0,0,0,0,0.06,0,6,0,0,0,0,599,800,-1399,4000,5059.79,0,0,0,0,0
0062x00000EctLFAAZ,Closed Won-Funded,MoneySpot,,3641.57,Existing Client-Granted Loan Before,6384073,91.48,34.55,67.48,2102,2758.308,4,17-08-2023,0,2,17-08-2023,4,,4,24-08-2023,2,1916.9556,0,5847.4271,2440,4,37,0,0,0,1496.2484,1438.6342,1856.86,1,28.88,7062,1,12,0,0,0,0,1,0,0,0,4333.33,899,800,2634.33,4000,5067.73,18,0,0.3956,10,0
0062x00000EMXo4AAH,Closed Won-Funded,MoneySpot,,3084.18,Existing Client-Granted Loan Before,6108961,67.58,0,80.55,1170,4525.1603,2,21-07-2023,0,0,21-07-2023,5,04-08-2023,2,,12,0,0,6432.6322,0,22,56,0,0,0,0,2960.7733,2524.94,2,0,5972,1,6,0,0,0,0,0,0,0,0,6283.33,599,1270,4414.33,4000,5067.84,0,0,0.0769,0,3351.4766
0062x00000EEStiAAH,Closed Won-Funded,MoneySpot,,3164.2,Existing Client-Granted Loan Before,6015228,115.72,0,56.73,1271,3872.1468,2,28-06-2023,0,0,28-06-2023,3,12-07-2023,2,,0,0,0,5308.2421,0,2,25,0,0,0,0,2128.31,2128.31,5,20.05,5902,1,6,0,0,0,0,2,0,0,0,0,400,10,-410,4000,5068.18,3,0,0.2967,2,0
0062x00000ECZ0sAAH,Closed Won-Funded,MoneySpot,,2804.46,Existing Client-Granted Loan Before,5885549,76.93,0.11,66.61,985,774.1766,2,28-06-2023,0,0,28-06-2023,3,12-07-2023,2,,0,0,0,12492.4764,17,5,15,0,46.03,0,0,2540.9616,3158.62,6,0,14338,0,0,0,0,17.72,0,0,1,0,0,9882.52,899,1056,7927.52,4000,5074.88,8,0,0,2,2651.3266
0062x00000EcMw9AAF,Closed Won-Funded,MoneySpot,,3670.98,Existing Client-Granted Loan Before,6352046,52.44,0,55.2,1540,2199.0667,2,16-08-2023,0,0,16-08-2023,3,30-08-2023,2,,0,0,6,8800.8009,0,3,57,0,7.41,0,0,4050.78,2977.79,6,0,11988,1,6,100,1,5.44,0,0,0,0,0,11050,1499,0,9551,4000,5081.12,3,0,0.033,0,2379.9533
0062x00000EMiwuAAD,Closed Won-Funded,MoneySpot,,3171.96,Existing Client-No Loan Granted Ever,6126435,110.72,0,55.05,3074,7053.4646,4,02-08-2023,0,0,02-08-2023,3,,4,,0,0,0,15243.7178,0,1,70,0,0.17,0,60.8,2493.9822,2696.65,9,0,17261,1,5,0,0,0.08,0,8,0,0,0,2400,599,0,1801,4000,5085.58,8,0,0.3626,3,11287.39
0062x00000ECruzAAD,Closed Won-Funded,Financier-2,FULLY COMPLIANT,2783.02,Existing Client-Granted Loan Before,5903901,34.05,0,93.21,533,621.374,1,13-07-2023,0,0,13-07-2023,4,20-07-2023,1,,0,0,0,4782.7549,0,3,17,0,142.92,0,0,1090.4861,1173.5,13,4.68,11435,0,0,0,0,59.22,0,2,1,0,0,4124.51,599,1196,2329.51,4000,5089.15,0,0,0.3407,0,10453.47
0062x00000ELbWbAAL,Closed Won-Funded,MoneySpot,,3501.82,Existing Client-Granted Loan Before,6047466,0,0,98.45,1612,1038.5101,0,,4,0,,0,,0,,10,0,6,0,0,6,36,0,0,0,992.1626,0,0,0,23.36,4247,0,0,140,2,0,0,0,0,0,0,3328,599,1840,889,4000,5090.75,0,0,0,0,5417.17
0062x00000EDcb3AAD,Closed Won-Funded,MoneySpot,,3023.09,Existing Client-Granted Loan Before,5955584,64.85,0,52.93,2546,4146.0775,2,29-06-2023,0,0,29-06-2023,4,13-07-2023,2,,0,0,0,9285.2319,0,0,33,0,0,0,1309.8177,3968.4833,4639.15,6,12.23,10706,0,0,0,0,0,0,6,0,0,0,8270.17,599,0,7671.17,4000,5109.96,0,0,0.011,0,1587.28
0062x00000EcyebAAB,Closed Won-Funded,MoneySpot,,3775.36,Existing Client-Granted Loan Before,6390570,55.18,0,88.61,4628,4490.3393,4,30-08-2023,0,0,30-08-2023,3,,4,,0,0,0,12983.3333,0,0,136,0,0,0,2128.9385,1483.3333,2250,18,23.57,14047,1,14,0,0,0,0,18,1,0,0,8883.33,400,1100,7383.33,4000,5162.92,2,0,0.033,1,0
0062x00000EciItAAJ,Closed Won-Funded,MoneySpot,,3646.92,Existing Client-Granted Loan Before,6373373,104.88,11.5,36.37,2821,3142.8616,4,28-08-2023,0,0,28-08-2023,1,,4,,0,0,0,10433.7673,1349,0,0,0,36.25,0,0,2998.3666,1500,6,0,11727,0,0,0,0,18.54,0,6,1,0,0,0,899,800,-1699,4000,5163.06,1,0,0.1538,0,1929
0062x00000Ebx0IAAR,Closed Won-Funded,MoneySpot,,3540.7,Existing Client-Granted Loan Before,6323161,51.43,0,99,1208,1527.771,4,24-08-2023,0,0,24-08-2023,4,,4,,1,0,0,9588.935,0,12,34,0,0,0,0,203.9748,124.38,52,0,14117,0,0,0,0,0,0,8,1,0,0,0,899,1400,-2299,4000,5163.52,3,0,0.033,0,2907.9133
0062x00000EOCcbAAH,Closed Won-Funded,MoneySpot,,3718.08,Existing Client-Granted Loan Before,6240145,31.98,7.69,97.29,765,1186.0003,2,04-08-2023,0,4,04-08-2023,5,18-08-2023,2,16-08-2023,3,495.45,0,6930.9991,495,10,40,0,0,0,0,2204.2233,2588.81,6,12.06,6430,2,7,0,0,0,0,0,0,0,0,3950.48,599,700,2651.48,4000,5167.55,9,0,0.4615,3,3090.22
0062x00000EbsU5AAJ,Closed Won-Funded,MoneySpot,,3665.59,Existing Client-Granted Loan Before,6316918,77.82,0,53.66,2528,3469.0451,1,23-08-2023,0,0,23-08-2023,3,30-08-2023,1,,0,0,0,8207.8032,0,0,92,0,0.68,0,1874.1881,1082.07,1113.69,13,29.43,8807,1,13,0,0,0.36,0,13,0,0,0,3323.67,1500,800,1023.67,4000,5170.29,1,0,0.3077,0,7660.3466
0062x00000EEKRWAA5,Closed Won-Funded,MoneySpot,,3611.66,Existing Client-Granted Loan Before,6005847,52.19,7.94,52.85,1332,769.7228,1,19-07-2023,0,2,19-07-2023,3,26-07-2023,1,19-07-2023,0,882.284,0,8983.1205,537,0,5,0,0.45,0,0,1064.2828,983.02,7,30.89,6761,0,0,0,0,0.31,0,7,0,0,0,3368.6,400,600,2368.6,4000,5183.49,1,0,0.011,0,5109.2566
0062x00000ELTHqAAP,Closed Won-Funded,MoneySpot,,3085.9,Existing Client-Granted Loan Before,6036305,123.76,0.68,60.44,2160,6221.8244,2,26-07-2023,0,0,26-07-2023,3,09-08-2023,2,,0,0,0,9836.8098,81,0,44,0,0,0,25.6,2250.7142,2126,7,7.95,11838,1,7,0,0,0,0,7,0,0,0,5842.37,1500,640,3702.37,4000,5186.65,15,0,0.6593,8,5027.5366
0062x00000EC5LIAA1,Closed Won-Funded,MoneySpot,,2580.3,Existing Client-Granted Loan Before,5853836,77.92,0,82.2,547,3679.4738,2,21-06-2023,0,0,21-06-2023,3,05-07-2023,2,,0,0,0,4810.7518,0,1,20,0,0,0,0,2159.0316,2207.9,6,0,5522,1,8,0,0,0,0,4,0,0,0,0,599,375,-974,4000,5186.85,4,0,0.033,0,5368.7466
0062x00000EONqyAAH,Closed Won-Funded,MoneySpot,,3566.2,Existing Client-Granted Loan Before,6254126,147.31,0,63.57,870,1158.8177,2,16-08-2023,0,0,16-08-2023,3,30-08-2023,2,,0,0,0,6586.5086,0,0,17,0,8.3,0,0,1446.5885,1728.33,7,0,7176,1,1,0,0,3.64,0,7,0,0,0,4116.67,599,800,2717.67,4000,5187.32,4,0,0.044,2,6489
