id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c
0062x000009Sg6wAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130313,37.22,61.11,70.2,564,117.0868,4,13-08-2021,0,4,13-08-2021,5,,4,13-08-2021,0,1952.1566,0,2123.4865,1952,0,29,0,0,0,380,836.6385,869.72,5,12.05,3194,1,6,0,0,0,0,5,0,1,,3033.33,400,0,2633.33,2000,2560,2,0,0.9451,0,5598.16
0062x00000Ecp8XAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,6381447,0,0,36.98,0,0,1,30-08-2023,0,0,30-08-2023,3,06-09-2023,1,,0,0,0,1733.5832,0,0,0,0,0,0,0,989.35,709,5,0,3804,0,0,0,0,0,0,5,0,0,0,0,0,2210,-2210,2000,2560,15,0,0.033,0,4414.0666
0062x00000CyU5aAAF,Bad Debt Pending,MoneySpot,,2750,Existing Client-Granted Loan Before,4229490,204.55,0,66.17,774,329.7195,1,10-12-2022,0,0,10-12-2022,6,17-12-2022,1,,0,0,0,776.73,0,0,18,0,0.93,0,0,751.73,751.73,3,6.62,6104,1,6,0,0,0.11,0,3,0,0,,2816.67,599,400,1817.67,2000,2560,2,0,0,2,7717.48
0062x00000EcqyUAAR,Closed Lost,MoneySpot,,,New Client-New Loan,6382868,0,0,68.9,0,0,4,23-08-2023,0,0,23-08-2023,3,,4,,0,0,1,4140.8333,0,0,0,0,0.17,0,0,1242.25,642.5,10,0,6849,0,0,17,1,0.1,0,10,1,0,0,0,0,1825,-1825,2000,2560,6,0,0.0879,1,5657.8033
0062x00000EcrTqAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6383064,0,0,57.47,0,0,1,29-08-2023,0,0,29-08-2023,3,05-09-2023,1,,0,0,0,3764.4883,0,0,0,0,0,0,0,866.3485,767.33,7,0,2021,0,0,0,0,0,0,7,0,0,0,2600,400,0,2200,2000,2560,16,0,0.3187,6,5011.4933
0062x00000Ecs1OAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6383444,0,69.02,96.97,0,0,2,31-08-2023,0,4,25-08-2023,5,,4,25-08-2023,0,1844.8333,0,4008.1784,3968,0,0,0,16.75,0,0,691.8125,490.06,7,0,5749,0,0,0,0,5.37,0,7,0,1,1,0,400,400,-800,2000,2560,0,0,0.0879,0,5821.4833
0062x00000EcrrxAAB,Closed Lost,MoneySpot,LARGELY COMPLIANT,,New Client-New Loan,6383299,30.92,0.21,53.52,340,403.5165,2,03-08-2023,0,0,03-08-2023,4,17-08-2023,2,,0,0,14,7317.3283,17,0,20,0,0.37,0,316.6158,3367.976,3130.14,5,3.95,8019,0,0,103,4,0.34,0,5,0,0,0,0,0,2000,-2000,2000,2560,0,0,0,0,0
0062x00000Cje1OAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,4114040,4.6,0,97.47,92,0,4,22-11-2022,0,0,22-11-2022,2,,4,,0,0,0,3321.5366,0,3,3,0,0,0,79.5757,311.0538,142.99,21,1.81,4385,1,1,0,0,0,0,9,1,0,,0,899,877,-1776,2000,2560,0,0,0.011,0,5111.0633
0062x00000CjOOhAAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,4101805,36.72,0,67.54,409,815.7798,1,21-11-2022,2,0,21-11-2022,1,28-11-2022,1,,12,0,4,2976.05,0,18,90,0,0.66,0,0,679.25,511,5,0,4218,16,67,67,1,0.4,0,3,1,0,,3488.33,599,200,2689.33,2000,2560,2,0,0.1538,0,8824.0366
0062x00000CicD7AAJ,Closed Lost,QuickCash,,,New Client-New Loan,4063566,109.25,45.74,51.87,83,352.0466,0,,0,2,25-10-2022,2,08-11-2022,2,25-10-2022,0,1332.8644,0,1332.8644,1022,0,0,0,0,0,70.409,613.484,628.27,0,3.15,2234,0,0,0,0,0,0,0,0,1,,5633.33,400,150,5083.33,2000,2560,0,0,0.4615,0,6993.9
0062x00000E5M8FAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5647434,6.26,68.95,94.75,0,217.2601,0,,0,2,05-06-2023,1,19-06-2023,2,05-06-2023,0,2981.8857,0,2981.8857,2745,0,17,0,0.44,0,0,1372.485,1105.8,0,0,3981,0,0,0,0,0.33,0,0,0,1,1,5000,400,1200,3400,2000,2560,0,0,0,0,9236.6566
0062x00000DID0uAAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,4821764,17.48,0,44.62,0,1703.6496,1,28-02-2023,1,0,28-02-2023,2,07-03-2023,1,,17,0,0,12365.6663,0,0,0,0,146.33,0,0,2240,2700,3,0,7123,1,7,0,0,100,0,3,1,0,,0,0,0,0,2000,2560,2,0,0,0,3198.69
0062x00000E49owAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5543897,0,0,48.67,0,275.1066,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5704,0,0,0,0,10.19,0,0,0,0,0,4766.67,400,2000,2366.67,2000,2560,3,0,0.3516,0,8036.3166
0062x00000E3oRmAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5518679,0,0,63.3,0,0,2,01-06-2023,0,0,01-06-2023,4,15-06-2023,2,,0,0,0,289.1115,0,0,0,0,23.9,0,0,109.75,250,4,0,3371,0,0,0,0,1.69,0,4,1,0,0,0,0,800,-800,2000,2560,0,0,0.2857,0,0
0062x00000CkTfPAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,4155361,33.56,0,96.08,56,94.1152,4,29-11-2022,1,0,29-11-2022,2,,4,,9,0,0,496.3666,0,0,0,0,3.21,0,0,54,30,26,0,3651,1,7,0,0,0.41,0,26,1,0,,880,0,400,480,2000,2560,2,0,0.1538,0,0
0062x00000E5M9JAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5647745,15.8,0,99.77,0,509.2601,1,15-06-2023,1,0,15-06-2023,4,22-06-2023,1,,10,0,0,4408.5263,0,10,14,0,0,0,0,739.9692,718.5,13,0,4795,0,0,0,0,0,0,0,0,0,0,3683.33,400,920,2363.33,2000,2560,1,0,0.011,0,2306.5833
0062x000009TnasAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2163926,41.17,0,83.11,179,1120.9519,4,23-08-2021,2,0,23-08-2021,1,,4,,2,0,0,3170.3766,0,2,16,0,1.32,0,233.7738,1188.8912,1206.07,8,4.01,5833,0,0,0,0,0.72,0,3,0,0,,4333.33,400,800,3133.33,2000,2560,12,0,0.1868,6,3155.2633
0062x000009ToeuAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164241,38.65,0,61.5,760,1397.8103,1,25-08-2021,7,0,25-08-2021,3,01-09-2021,1,,11,0,1,6450.0017,0,11,33,0,42.64,0,544.569,983.3333,1000,0,9.29,5859,0,0,78,1,31.1,0,0,1,0,,950,0,1200,-250,2000,2560,11,0,0.2308,7,4214.8533
0062x000009TonsAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164315,34.74,4.96,89.65,0,516.6666,2,04-08-2021,0,2,04-08-2021,3,18-08-2021,2,10-08-2021,1,268.3175,0,7107.8954,422,6,24,0,0.02,0,960,2837.35,2935.07,5,51.11,8491,1,3,0,0,0.01,3,3,0,0,,6240,1499,710,4031,2000,2560,2,0,0.6484,0,9897.0533
0062x000009TmNEAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2163373,26.32,0,91.92,0,0,4,30-08-2021,0,0,30-08-2021,1,,4,,0,0,0,1192.4033,0,4,4,0,6.96,0,0,105.212,402.5,34,0,3194,0,0,0,0,2.6,0,22,1,0,,5416.67,599,500,4317.67,2000,2560,1,0,0.6044,0,8316.4166
0062x000009To56AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2164029,10.57,96.53,84.54,132,0,0,,2,2,23-08-2021,1,06-09-2021,2,23-08-2021,2,1249.036,0,2145.476,1976,4,12,0,0,0,0,574.9,584.9,0,0,2047,0,0,0,0,0,0,0,0,1,,2.17,2000,160,-2157.83,2000,2560,15,0,0.989,6,4253.66
0062x000009TplhAAC,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,2164706,60.07,0,55.12,1694,1180.8502,4,17-08-2021,6,0,17-08-2021,2,,4,,9,0,0,4541.2666,0,9,55,0,6.01,0,602.2695,1946.2571,2031.78,0,11.27,5345,1,5,0,0,5.11,0,0,0,0,,2686.67,400,200,2086.67,2000,2560,0,0,0.2198,0,0
0062x000009TpYnAAK,Closed Lost,QuickCash,,,New Client-New Loan,2164630,0,0,26.91,0,0,1,24-08-2021,0,0,24-08-2021,2,31-08-2021,1,,0,0,0,3651.0189,0,1,0,0,0,0,0,840.235,886.36,12,0,3517,0,0,0,0,0,0,10,0,0,,3466.67,400,1200,1866.67,2000,2560,12,0,0,1,6397.18
0062x000009TpuAAAS,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164751,0,72.44,43.45,0,0,4,30-08-2021,0,4,12-08-2021,4,,4,12-08-2021,0,881.1666,0,1161.1666,1033,0,1,0,6.13,0,0,440.5833,310.4,3,0,1426,0,0,0,0,3.79,0,3,0,1,,0,400,250,-650,2000,2560,8,0,0.1978,3,4508.6666
0062x000009Tq5SAAS,Closed Lost,QuickCash,,,New Client-New Loan,2164817,12.05,25.84,96.65,259,545.76,1,24-08-2021,3,2,24-08-2021,2,31-08-2021,1,17-08-2021,8,1228.8333,0,9601.3018,2525,3,8,0,0,0,694.5175,846.9037,834.17,8,7.66,9769,0,0,0,0,0,0,1,0,0,,840,2000,1660,-2820,2000,2560,25,0,0.1429,10,4418.62
0062x000009TqEPAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164862,2.15,93.89,96.31,60,0,0,,3,1,31-08-2021,2,07-09-2021,1,31-08-2021,3,2786.6733,0,2786.6733,2307,3,6,0,0,0,65.1786,641.3166,744.9,0,2.65,2457,0,0,0,0,0,0,0,0,1,,2600,1500,140,960,2000,2560,2,0,0.1758,1,5747.06
0062x000009TqNyAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2164905,8.77,95.7,71.65,15,107.945,0,,6,4,20-08-2021,5,,4,20-08-2021,6,1849.3666,0,2964.6666,2965,6,15,0,0,0,187.2012,792.5857,829.9,0,10.88,3098,1,3,0,0,0,0,0,0,1,,0,2000,200,-2200,2000,2560,8,0,0.022,3,2750.1866
0062x000009TqNKAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164902,87.88,35.32,37.14,240,1072.6225,2,03-08-2021,2,0,03-08-2021,2,17-08-2021,2,,2,0,0,2869.6529,1600,0,41,0,0.85,0,360.5834,1305.474,201.92,5,8.09,4530,2,6,0,0,0.53,0,5,0,0,,0,0,100,-100,2000,2560,0,0,0.1758,0,1958.0233
0062x000009TmGWAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2163302,4.36,97.87,92.51,91,118.19,2,12-08-2021,0,4,30-08-2021,1,,4,30-08-2021,1,2078.9,0,2826.8076,2757,6,10,0,0,0,0,779.5875,803.4,6,0,2817,0,0,0,0,0,0,0,0,1,,4333.33,400,180,3753.33,2000,2560,0,0,0,0,3212.4166
0062x000009Tr5kAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165086,0,34.43,91.66,0,0,2,19-08-2021,0,0,19-08-2021,4,02-09-2021,2,,0,0,0,1747.4402,750,0,0,0,0,0,0,500,500,4,0,2178,0,0,0,0,0,0,4,1,0,,1083.33,2000,90,-1006.67,2000,2560,4,0,0.011,1,3751.89
0062x000009TrX5AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165186,11.26,0,37.74,274,439.7154,2,24-08-2021,0,0,24-08-2021,2,07-09-2021,2,,0,0,0,4963.3399,0,4,29,0,59.34,0,335.4808,2284.4966,2673.54,6,2.54,6916,1,7,0,0,42.58,0,3,0,0,,0,2000,760,-2760,2000,2560,4,0,0.033,1,0
0062x000009TquwAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165059,58.83,19.57,56.66,488,1040.1765,1,25-08-2021,3,1,25-08-2021,3,01-09-2021,1,30-08-2021,3,869.0476,0,5206.2071,870,5,48,0,0,0,64,535.7566,127.42,9,1.44,4444,0,0,0,0,0,0,9,0,0,,2406.11,899,150,1357.11,2000,2560,13,0,0,4,5370.2633
0062x000009TsNBAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165377,27.84,35.07,55.09,749,477.2499,2,24-08-2021,0,4,24-08-2021,2,07-09-2021,2,26-08-2021,0,2016.22,2,6913.2725,2454,1,33,0,0.71,0,1250.6895,1939.41,1939.41,4,24.73,6997,0,0,33,1,0.43,0,4,0,0,,4116.41,899,800,2417.41,2000,2560,2,0,0.8791,0,850.54
0062x000009TsYyAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165441,20.78,96.34,48.38,64,93.3333,0,,1,2,11-08-2021,3,25-08-2021,2,11-08-2021,1,757.2867,0,1044.2675,3297,1,3,0,7.66,0,128,323.6633,236.66,1,3.74,3422,0,0,0,0,1.69,0,1,0,1,,0,2000,400,-2400,2000,2560,6,0,0.011,0,2821.0633
0062x000009Tsn4AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2165479,0,0,33.47,541,272.65,0,,6,0,,0,,0,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2536,0,0,0,0,4.38,0,0,0,0,,2500,400,50,2050,2000,2560,1,0,0.1648,1,3666.3133
0062x000009TtF3AAK,Closed Lost,QuickCash,,,New Client-New Loan,2165576,0,0,7.53,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,0,0,0,0,0,0,0,0,0,,3250,1500,600,1150,2000,2560,0,0,0,0,2775.6133
0062x000009TulOAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2166549,16.99,86.38,78.13,106,238.9333,2,12-08-2021,1,1,24-08-2021,2,31-08-2021,1,24-08-2021,1,1445.622,0,1543.9553,1434,1,12,0,12.66,0,104.7391,332.6916,378.3,4,6.31,1660,0,0,0,0,11.02,0,3,0,1,,1192.53,400,0,792.53,2000,2560,0,0,0.1429,0,3641.82
0062x000009Tt66AAC,Closed Lost,QuickCash,,,New Client-New Loan,2165541,11.69,21.13,96.1,0,438.139,1,25-08-2021,0,4,25-08-2021,3,01-09-2021,1,30-08-2021,0,606.85,0,4152.7124,657,0,2,0,0,0,0,816.0344,868,9,0,3108,0,0,0,0,0,0,9,0,0,,2448.1,899,400,1149.1,2000,2560,2,0,0,0,7824.1333
0062x000009TuohAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2166595,0,0,90.45,140,120.3333,0,,2,0,,0,,0,,2,0,0,0,0,3,4,0,0,0,236.5741,0,0,1,8.45,2800,0,0,0,0,2.29,0,1,0,0,,6500,899,1000,4601,2000,2560,0,0,0,0,3828.2966
0062x000009TuYzAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2166376,20.51,75.88,77.22,0,150.7233,0,,0,4,20-08-2021,5,,4,20-08-2021,0,1970.78,0,1970.78,3329,0,0,0,6.24,0,0,656.9266,802.7,0,0,4387,0,0,0,0,2.8,0,0,0,1,,0,2000,300,-2300,2000,2560,0,0,0.2198,0,7501.4633
0062x000009TuneAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2166580,617.89,100,96.48,0,130.3571,0,,0,4,26-07-2021,1,,4,26-07-2021,0,162.0666,0,162.0666,4055,0,0,0,0,0,0,162.0666,183.8,1,0,4055,1,3,0,0,0,0,1,0,1,,0,2000,1000,-3000,2000,2560,0,0,0,0,0
0062x000009TvOpAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167000,12.02,0,86.95,293,300,3,09-08-2021,1,0,09-08-2021,1,,3,,1,0,0,9000,0,1,4,0,80.33,0,0,9000,11000,1,0,22141,0,0,0,0,32.65,0,1,1,0,,6100,599,2400,3101,2000,2560,1,0,0,0,5911.3233
0062x000009TveEAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167118,8.42,89.53,95.89,207,242.3866,2,17-08-2021,0,4,25-08-2021,3,,4,25-08-2021,1,2938.5566,0,5098.8265,5209,2,21,0,7.93,0,197.1253,1259.3814,843.74,0,3.39,5818,0,0,0,0,4,0,0,0,1,,0,2000,150,-2150,2000,2560,6,0,0,1,4632.41
0062x000009TvqZAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167198,2.41,74.22,97.05,67,185.4108,4,29-08-2021,0,4,19-08-2021,4,,4,19-08-2021,0,2761.8566,0,5403.0191,5016,0,3,0,1.41,0,185.4113,1035.6962,798.84,33,2.74,6758,0,0,0,0,0.58,0,33,0,1,,4116.67,400,390,3326.67,2000,2560,3,0,0.4615,0,4021.7433
0062x000009TwaSAAS,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2167435,21.82,0,14.33,759,506.6866,4,19-08-2021,0,0,19-08-2021,4,,4,,0,0,0,6699.2766,0,4,19,0,40.56,0,1539.248,5024.4575,5597.11,4,24.25,9564,0,0,0,0,28.41,1,2,0,0,,0,0,1600,-1600,2000,2560,0,0,0,0,4985.65
0062x000009TTJHAA4,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2153496,0,69.97,56.87,0,0,0,,0,4,26-08-2021,4,,4,26-08-2021,0,1398.1033,0,2644.0066,3081,0,11,0,2.15,0,0,466.0344,389.2,1,0,4403,0,0,0,0,0.68,0,1,0,1,,3250,400,1,2849,2000,2560,0,0,0.0549,0,7759.96
0062x000009TwK1AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2167423,112.45,27.59,78.11,905,1591.6834,2,19-08-2021,0,2,19-08-2021,4,02-09-2021,2,26-08-2021,0,1270.5476,0,4541.4074,1739,0,25,0,0,0,417.1429,1284.7366,1364.59,6,6.62,6301,1,4,0,0,0,0,6,0,0,,0,899,600,-1499,2000,2560,5,0,0,3,10286.4733
0062x00000DXtMoAAL,Closed Won-Funded,Financier-2,,628.6,Existing Client-Granted Loan Before,5001018,109.33,0,92.86,5814,7853.6151,4,04-04-2023,0,0,04-04-2023,2,,4,,2,0,0,9098.8832,0,1,55,0,15.74,0,1662.9023,2401.723,4032.52,10,13.18,10187,0,0,0,0,12.37,0,1,0,0,0,1950,899,1000,51,2000,2560,6,0,0.044,3,4460.6866
0062x00000DX8rsAAD,Closed Won-Payment Failed,Financier-2,,680,Existing Client-Granted Loan Before,4956482,57.63,0,82.2,0,2218.2132,2,28-03-2023,1,0,28-03-2023,2,11-04-2023,2,,9,0,0,5483.255,0,56,168,0,0,0,0,2523.8,2550.52,7,0,5972,0,0,0,0,0,0,1,1,0,0,0,599,1000,-1599,2000,2560,0,0,0,0,4245.4066
0062x000009pSOCAA2,Debt Management,MoneySpot,,1982.84,Existing Client-Granted Loan Before,2332653,83.58,35.27,86.36,886,232.02,4,14-10-2021,3,0,14-10-2021,4,,4,,3,0,0,2059.45,1625,8,53,0,2.96,0,0,1544.5875,1633.85,3,0,4607,1,6,0,0,1.32,0,0,1,0,,1733.33,400,300,1033.33,2000,2560,0,0,0,0,0
0062x00000DIvF0AAL,Debt Management,MoneySpot,,2780,Existing Client-Granted Loan Before,4861927,7.29,48.04,96.4,304,308.2241,2,07-03-2023,3,2,07-03-2023,2,21-03-2023,2,28-02-2023,11,1192.4032,0,8418.7815,2833,11,25,0,0,0,0,2760.8066,2329.32,2,0,5897,0,0,0,0,0,0,2,0,0,,0,400,2180,-2580,2000,2560,2,0,0,0,3884.3666
0062x00000DY6mbAAD,Debt Management,MoneySpot,,720,Existing Client-Granted Loan Before,5012120,104.37,0,62.36,539,2556.4853,4,23-03-2023,0,0,23-03-2023,4,,4,,0,0,1,5734.5287,0,2,56,0,118.62,0,0,1794.094,40.18,5,0,13359,1,6,33,1,26.55,0,0,1,0,0,3596.67,599,850,2147.67,2000,2560,0,0,0,0,4640.08
0062x00000AOsLSAA1,Payment Plan,QuickCash,,0,Existing Client-Granted Loan Before,2677741,57.9,0,63.06,2041,2671.8635,2,09-02-2022,0,0,09-02-2022,3,23-02-2022,2,,0,0,0,7616.528,0,0,48,0,0.13,0,803.3382,3505.69,3505.69,7,58.38,8190,0,0,0,0,0.12,0,7,0,0,,0,899,1000,-1899,2000,2560,0,0,0.011,0,7317.56
0062x00000EDWGoAAP,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,5949052,35.27,0,90.72,3820,856.8933,2,05-07-2023,4,0,05-07-2023,3,19-07-2023,2,,15,0,0,27846.53,0,16,31,0,1.1,0,320,7029.4716,6863,3,1.31,47231,1,1,0,0,0.36,1,3,0,0,0,5633.33,1499,800,3334.33,2000,2640,0,0,0.011,0,0
0062x00000DVyWbAAL,Bad Debt Watch,MoneySpot,,3020,Existing Client-Granted Loan Before,4887351,0,0,19.5,0,0,0,,0,0,,0,,0,,0,0,0,735.6666,0,0,0,0,0,0,0,0,0,0,0,4010,0,0,0,0,0,0,0,0,0,,3813.33,899,2955,-40.67,2000,2640,9,0,0.033,1,1063.2866
0062x00000D10r3AAB,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,4363343,49.52,0,74.51,1744,2455.9698,2,22-12-2022,0,0,22-12-2022,4,05-01-2023,2,,0,0,0,5513.9752,0,0,20,0,0,0,823.4985,2302.6316,2736.08,6,15.96,5160,0,0,0,0,0,0,6,0,0,,5633.33,899,260,4474.33,2000,2640,0,0,0.044,0,3274.83
0062x00000D1DrKAAV,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,4376227,44.53,0,28.85,477,3729.7886,1,22-12-2022,0,0,22-12-2022,5,29-12-2022,1,,14,0,1,9462.9033,0,9,58,0,0,0,1218.275,2177.7641,2412.05,4,13.6,14473,2,30,33,1,0,1,4,0,0,,6500,400,2680,3420,2000,2640,0,0,0,0,6047.47
0062x00000D86uRAAR,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,4515272,6.48,6.96,86.02,389,368.1168,4,16-01-2023,0,2,16-01-2023,1,,4,17-01-2023,0,1491.1618,0,19330.9096,2314,0,7,0,1.88,0,0,1127.125,2000,16,0,33204,0,0,0,0,0.34,0,16,1,0,,3037.67,400,400,2237.67,2000,2640,0,0,0.9121,0,3891.0833
0062x00000D8j5MAAR,Bad Debt Written Off,QuickCash,,0,Existing Client-Granted Loan Before,4547078,26.79,0,14.12,1575,1783.1632,4,20-01-2023,4,0,20-01-2023,5,,4,,13,0,0,7277.2866,0,14,20,0,0,0,1239.7623,5457.965,2808.92,1,20.64,7277,0,0,0,0,0,0,1,0,0,,0,400,250,-650,2000,2640,6,0,0.3736,2,0
0062x00000DAPHZAA5,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,4628460,3.9,0,82.39,29,227.5,4,30-01-2023,1,0,30-01-2023,1,,4,,1,0,0,15334.1699,0,2,9,0,0,0,0,1866.6315,1996,19,0,16261,0,0,0,0,0,0,3,1,0,,4766.67,400,0,4366.67,2000,2640,0,0,0.022,0,5694.0033
0062x00000DHx6jAAD,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,4809112,41.7,0,83.62,405,447.1706,4,01-03-2023,0,0,01-03-2023,3,,4,,3,0,0,1811.8666,0,0,0,0,0.84,0,425.5895,216.1739,60,23,11.67,3646,0,0,0,0,0.38,0,23,1,0,,4756.26,1499,1800,1457.26,2000,2640,13,0,0.7033,0,8181.4633
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3574.2666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.6593,0,4247.9233
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0549,0,3779.4333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8160.6666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.989,0,8285.1766
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.1538,0,11055.3066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0.1868,2,5904.2333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0.4176,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,0.1538,8,3775.4266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0.1319,1,3760.3833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0.2527,1,3413.7333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0.2637,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0.0549,1,7373.8266
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,3113.0466
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0.5275,7,5623.1833
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0.0879,1,8149.2366
