Id,AccountId,City,State,Country,StageName,Applicant_Type__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Largest_income_source_day_of_week__c,Frequency_for_largest_income_source__c,Total_monthly_income_ongoin_Reg_231__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,agency_collection_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Income_source_is_other_income_549__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Loan_Amount__c,Total_Repayment_Amount__c,Total_Repayments__c,Term_in_Weeks__c,Payment_Frequency__c,Applicant_Age__c,Summary_Income_CV__c,Amount_Requested__c,Employment_Status__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c,DP_Monthly_avg_of_SACC_repayments__c,DP_Avg_Monthly_Loan_Liability_269__c,Repayment_Amount__c,Opportunity_Origin__c,Current_Balance__c,Opp_Number__c,loan_dishonours__c,CloseDate,Bank_Report_Gov_Benefit__c,Purpose_of_Loan__c,Loan_apply_date,DE_Results,DP_Total_Monthly_Benefit_Income__c,Total_monthly_credits__c,Summary_Income_BS__c
0062x00000Ed9dKAAR,0012x00000XJyVLAA1,Upper Coomera,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,68.6,7332.4563,4.0,0.0,0.0,2.0,4.0,4359.3466,0.0,0.0,464.3756,2832.5,30.0,1.0,3.35,0.0,1.0,7348.9,899.0,600.0,3500,4454.34,30.0,29.714,Weekly,28.0,17545.92,3500.0,Full-Time Employment,6.0,0.0,0.3626,5.0,11691.7966,1267.0,8014.83,148.48,QuickCash,0.0,6402382,4.0,02-09-2023,False,Travel Expenses,2023-09-02,Orange,0.0,9278.0,17545.92
0062x00000DJLOkAAP,0010K00002437TgQAI,Oakford,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,35.69,3571.3966,2.0,0.0,0.0,2.0,2.0,10662.03,16.0,48.0,2179.05,5697.618,8977.8,1.0,0.17,0.0,1.0,10000.0,599.0,2600.0,3200,3954.47,4.0,17.143,Monthly,45.0,10671.03,3200.0,Full-Time Employment,16.0,1.0,0.8571,0.0,0.0,1814.0,3840.25,988.62,MoneySpot,0.0,4883600,7.0,19-03-2023,False,Living Expenses,2023-03-19,Orange,0.0,13701.0,10671.03
0062x00000DXVpuAAH,0012x00000FGRGqAAP,Brighton-Le-Sands,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,73.28,3087.3271,4.0,0.0,0.0,1.0,4.0,8550.7092,0.0,50.0,930.2721,1193.607,1190.0,0.0,2.11,0.0,0.0,1459.0,400.0,1800.0,3500,4255.04,18.0,18.429,Weekly,65.0,6756.63,5000.0,Full-Time Employment,0.0,0.0,0.0,0.0,5168.69,928.0,3151.4466,236.4,MoneySpot,0.0,4977890,0.0,01-04-2023,False,Vehicle Expenses,2023-04-01,Orange,0.0,8527.0,6756.63
0062x00000E6q24AAB,0012x00000TJJjRAAX,Huntingdale,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,25.32,2083.3899,2.0,0.0,0.0,3.0,2.0,7862.4397,4.0,14.0,0.0,3618.625,2681.11,0.0,8.15,0.0,0.0,4348.62,599.0,700.0,3500,4182.88,8.0,15.0,Fortnightly,26.0,7867.44,3500.0,Full-Time Employment,4.0,0.0,0.4176,0.0,7237.25,267.0,2461.52,522.87,MoneySpot,0.0,5772031,4.0,29-06-2023,False,Vehicle Expenses,2023-06-29,Green,0.0,7238.0,7867.44
0062x00000DGkOfAAL,0012x00000THZ1ZAAX,Panania,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,1.99,85.86,1464.9633,4.0,0.0,0.0,3.0,4.0,6816.5164,0.0,3.0,0.0,2299.4442,2088.07,1.0,0.0,0.0,0.0,4697.3,899.0,0.0,3500,4296.07,10.0,20.0,Fortnightly,39.0,10620.75,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,5365.37,93.0,1619.9866,429.61,MoneySpot,0.0,4739948,0.0,23-02-2023,False,Other Expenses,2023-02-23,Orange,210.0,10507.0,10620.75
0062x00000E4WzMAAV,0012x00000cizYYAAY,Northmead,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,31.93,2027.75,3.0,0.0,0.0,1.0,3.0,9570.4966,0.0,29.0,713.2184,9377.33,9377.33,1.0,1.03,0.0,0.0,8067.0,1499.0,2120.0,3250,4033.84,4.0,17.857,Monthly,40.0,9570.5,3250.0,Full-Time Employment,0.0,0.0,0.0,0.0,9377.33,1753.0,5350.4933,1008.46,QuickCash,0.0,5580523,0.0,12-06-2023,False,Furniture or Appliances,2023-06-12,Green,0.0,11533.0,9570.5
0062x00000DAXVZAA5,0012x00000c7i76AAA,Cootamundra,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,91.92,1904.3545,4.0,0.0,0.0,3.0,4.0,4718.4433,0.0,23.0,582.86,1560.0412,2291.33,0.0,11.64,0.0,0.0,3683.33,899.0,274.0,3400,4086.76,8.0,15.286,Fortnightly,24.0,4780.11,3400.0,Casual Employment,0.0,0.0,0.1758,0.0,4160.11,627.0,2402.8433,510.85,MoneySpot,0.0,4634496,0.0,07-02-2023,False,Vehicle Expenses,2023-02-07,Green,0.0,5122.0,4780.11
0062x00000DrtnqAAB,0012x00000g87MUAAY,Westmead,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,73.46,1845.8109,1.0,0.0,0.0,4.0,1.0,4887.054,0.0,19.0,0.0,666.4545,749.0,0.0,2.15,0.0,0.0,3856.67,400.0,200.0,3150,3978.99,12.0,24.0,Fortnightly,37.0,4887.05,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,2443.6666,876.0,2052.47,331.59,MoneySpot,0.0,5202348,0.0,05-05-2023,False,Home Maintenance & Repairs,2023-05-05,Green,0.0,5106.0,4887.05
0062x00000F2fiXAAR,0012x00000SFOqwAAH,Toongabbie,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,71.35,4428.0724,2.0,0.0,0.0,5.0,2.0,10515.2643,0.0,52.0,481.322,4428.5714,4000.0,2.0,0.0,0.0,1.0,13576.67,599.0,600.0,3500,4215.43,8.0,15.857,Fortnightly,28.0,10715.6,5000.0,Full-Time Employment,0.0,0.0,0.7253,0.0,0.0,2166.0,7227.4066,526.93,MoneySpot,-0.68,6987809,0.0,29-10-2023,False,Furniture or Appliances,2023-10-29,Orange,0.0,12076.0,10715.6
0062x00000FkJuKAAV,0012x00000INod6AAD,Austral,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,62.79,3330.2194,1.0,0.0,0.0,2.0,1.0,6529.6218,0.0,75.0,214.8286,1502.7081,1502.4,0.0,0.28,3.0,0.0,1530.0,599.0,0.0,3450,4203.37,19.0,19.0,Weekly,52.0,6586.96,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,5509.93,1952.0,5143.0366,221.23,MoneySpot,-0.2,8126176,0.0,2024-02-07,False,Living Expenses,2024-02-07,Green,0.0,7172.0,6586.96
0062x00000EO2xtAAD,0012x00000IOlQdAAL,Sydney,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,56.69,753.1399,1.0,0.0,0.0,2.0,1.0,6087.4289,0.0,44.0,0.0,863.4027,1082.84,0.0,0.96,0.0,0.0,2999.86,400.0,150.0,3500,4202.25,16.0,16.0,Weekly,46.0,9687.43,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,3165.81,878.0,3530.44,262.65,MoneySpot,0.0,6227486,0.0,16-08-2023,False,Furniture or Appliances,2023-08-15,Green,0.0,17583.0,9687.43
0062x00000F34MSAAZ,0012x00000hYkAHAA0,Karana Downs,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.88,9.45,5476.0196,2.0,0.0,0.0,4.0,2.0,6487.18,0.0,13.0,0.0,3231.09,392.0,1.0,0.0,0.0,0.0,0.0,2000.0,0.0,3500,4363.97,6.0,23.714,Monthly,42.0,9263.4,15000.0,Part-Time Employment,0.0,0.0,0.0,0.0,9200.37,0.0,5493.4933,727.33,MoneySpot,0.0,7018417,0.0,01-11-2023,False,Living Expenses,2023-11-01,Green,67.0,7554.0,9263.4
0062x00000DX6IRAA1,0012x00000SGBQIAA5,Hayborough,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.21,91.43,3770.556,2.0,0.0,0.0,5.0,2.0,5577.6531,0.0,45.0,1278.3875,2245.9,1734.01,1.0,0.28,0.0,0.0,4983.33,599.0,1340.0,3500,4089.82,4.0,8.429,Fortnightly,58.0,6186.65,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,4491.8,2009.0,3714.7166,1022.46,MoneySpot,,4954423,0.0,29-03-2023,False,Vehicle Expenses,2023-03-29,Orange,13.0,6005.0,6186.65
0062x00000E6DEfAAN,0012x00000XDZzhAAH,Dinmore,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.27,89.16,2293.6205,1.0,0.0,0.0,3.0,1.0,4521.5683,7.0,139.0,96.0,1040.5646,1089.18,1.0,1.8,0.0,0.0,0.0,400.0,150.0,3050,3702.8,16.0,15.571,Weekly,26.0,5123.82,3050.0,Full-Time Employment,10.0,0.0,0.2747,1.0,5081.3633,1391.0,2941.1166,231.43,QuickCash,0.0,5719851,2.0,25-06-2023,False,Vehicle Expenses,2023-06-25,Green,13.0,4713.0,5123.82
0062x00000FXVHZAA5,0012x00000fllzXAAQ,Newcastle West,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.13,3.15,1080.4245,3.0,0.0,0.0,4.0,3.0,9924.67,0.0,29.0,0.0,9924.67,9924.67,0.0,0.59,0.0,0.0,9416.33,1500.0,2800.0,3500,4245.41,4.0,16.143,Monthly,45.0,9924.67,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,9924.67,483.0,1743.7233,1061.36,QuickCash,0.0,7759370,0.0,2024-01-09,False,Life Event Expenses,2024-01-09,Orange,14.0,10638.0,9924.67
0062x00000FK4CRAA1,0012x00000c9K0uAAE,Denman Prospect,ACT,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,14.38,3014.7703,3.0,1.0,0.0,4.0,3.0,6714.1157,2.0,11.0,1973.32,5788.63,5694.88,0.0,17.38,0.0,0.0,4500.0,1499.0,2200.0,3500,4057.99,4.0,7.571,Fortnightly,26.0,8142.81,3500.0,Full-Time Employment,31.0,0.0,0.0,15.0,5788.63,1045.0,4709.3133,1014.5,MoneySpot,0.0,7365613,17.0,01-12-2023,False,Living Expenses,2023-11-30,Green,0.0,12453.0,8142.81
0062x00000E5uI6AAJ,0010K00001suw9AQAQ,Caboolture,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,94.48,266.1534,2.0,0.0,0.0,5.0,2.0,366.6666,0.0,13.0,557.6896,133.3333,150.0,1.0,3.04,0.0,1.0,1419.17,599.0,1000.0,3500,4389.82,26.0,26.0,Weekly,49.0,4456.57,5000.0,Unemployed,0.0,0.0,0.1319,0.0,3451.2066,489.0,722.19,168.85,MoneySpot,0.0,5689811,0.0,22-06-2023,False,Other Expenses,2023-06-22,Green,0.0,560.0,4456.57
0062x00000DAN9iAAH,0012x00000TuT9XAAV,Middleton Grange,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,1.66,89.23,430.5,4.0,1.0,2.0,4.0,4.0,6015.3652,0.0,4.0,0.0,3125.0,3000.0,0.0,0.0,0.0,1.0,9599.73,1500.0,590.0,3500,4089.79,5.0,9.429,Fortnightly,50.0,15433.57,3500.0,Full-Time Employment,9.0,0.0,0.0549,3.0,8823.5633,0.0,1247.3666,817.96,MoneySpot,,4626789,4.0,07-02-2023,False,Child Expenses,2023-02-06,Orange,328.0,19680.0,15433.57
0062x00000DZ2bTAAT,0012x00000MiXeLAAV,GLENFIELD,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,67.22,4952.7006,1.0,0.0,0.0,2.0,1.0,7546.1415,7.0,83.0,2082.0546,1403.8684,1602.72,0.0,0.0,0.0,1.0,0.0,400.0,300.0,3150,3946.15,24.0,24.571,Weekly,48.0,7887.14,5000.0,,7.0,0.0,0.8352,1.0,0.0,2341.0,5588.1766,165.92,MoneySpot,0.0,5068033,6.0,15-04-2023,False,Travel Expenses,2023-04-15,Green,0.0,7865.0,7887.14
0062x00000DVLQxAAP,0012x00000g8LU2AAM,Semaphore,SA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,39.35,2733.3774,1.0,1.0,0.0,3.0,1.0,5275.5131,4.0,0.0,562.4837,958.4578,929.05,1.0,0.7,1.0,0.0,0.0,400.0,150.0,3350,4194.8,24.0,24.286,Weekly,47.0,6835.51,5000.0,Full-Time Employment,4.0,0.0,0.033,2.0,4472.8033,1308.0,3270.8166,174.79,MoneySpot,-0.22,5439422,3.0,30-05-2023,False,Travel Expenses,2023-05-30,Green,0.0,9715.0,6835.51
0062x00000DUhTHAA1,0010K00001xNn6aQAC,AUBURN,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,75.62,6748.5579,2.0,0.0,0.0,3.0,2.0,10400.4144,0.0,33.0,2444.4778,4162.6985,5354.49,1.0,0.14,0.0,0.0,6066.67,1500.0,2800.0,3500,4221.18,8.0,16.0,Fortnightly,50.0,10727.08,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,11069.42,2569.0,8017.4433,527.65,MoneySpot,0.0,5385906,0.0,25-05-2023,False,Medical Expenses,2023-05-24,Green,0.0,12249.0,10727.08
0062x00000DHqP0AAL,0012x00000gnSv6AAE,Thursday Island,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,78.42,2198.6689,2.0,2.0,0.0,4.0,2.0,6935.3749,6.0,14.0,410.7472,2375.8,2375.8,0.0,0.0,0.0,0.0,0.0,599.0,500.0,3500,4099.85,5.0,9.714,Fortnightly,62.0,7205.37,3500.0,Full-Time Employment,6.0,0.0,0.0989,4.0,4751.6,459.0,2429.3066,819.97,MoneySpot,,4802571,6.0,05-03-2023,False,Travel Expenses,2023-03-05,Orange,0.0,8693.0,7205.37
0062x00000DILgeAAH,0010K000020JeoIQAS,Belgrave South,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,14.48,81.26,3125.0778,1.0,0.0,2.0,5.0,1.0,7382.8384,0.0,80.0,1660.0508,1127.373,1106.47,2.0,0.0,0.0,0.0,2968.33,400.0,200.0,3500,4287.56,20.0,20.286,Weekly,42.0,7382.84,3500.0,Unemployed,0.0,0.0,0.1538,0.0,6125.6966,2725.0,4968.7866,214.38,Financier-2,0.0,4828659,0.0,09-03-2023,False,Medical Expenses,2023-03-09,Orange,1240.0,8562.0,7382.84
0062x00000Ee24EAAR,0012x00000kge3nAAA,Port Elliot,SA,Australia,Closed Lost,Existing Client-No Loan Granted Ever,71.3,95.87,0.0,4.0,0.0,4.0,5.0,4.0,2675.5796,0.0,1.0,0.0,849.9142,586.6,0.0,0.0,0.0,0.0,1516.67,400.0,500.0,3500,4116.08,5.0,10.143,Fortnightly,19.0,3454.08,3500.0,Unemployed,0.0,0.0,0.0989,0.0,2358.21,0.0,20.0,823.22,QuickCash,,6458612,0.0,08-09-2023,True,Living Expenses,2023-09-08,Orange,2888.0,4050.0,3454.08
0062x00000E6VFcAAN,0010K00001mDFtxQAG,Safety Beach,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,1.69,66.48,2316.9815,1.0,1.0,0.0,1.0,1.0,5310.6011,1.0,47.0,0.0,744.4046,742.8,1.0,0.0,0.0,0.0,3466.67,400.0,400.0,3500,4201.9,16.0,16.0,Weekly,41.0,5361.42,3500.0,Full-Time Employment,1.0,0.0,0.0,1.0,5002.5966,2869.0,3377.31,262.62,MoneySpot,0.0,5743778,1.0,27-06-2023,False,Vehicle Expenses,2023-06-27,Green,102.0,6014.0,5361.42
0062x00000EC9KeAAL,0012800001GgrQfAAJ,Little Mountain,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,6.5,88.3,4015.7124,2.0,0.0,2.0,2.0,2.0,4491.789,9.0,53.0,0.0,1810.5014,1942.57,1.0,0.0,0.0,0.0,3683.33,400.0,820.0,3500,4322.27,11.0,21.714,Fortnightly,53.0,4521.19,3500.0,Full-Time Employment,9.0,0.0,0.0659,1.0,4514.1033,884.0,6269.22,392.94,MoneySpot,0.0,5856721,8.0,09-07-2023,False,Furniture or Appliances,2023-07-09,Green,322.0,4950.0,4521.19
0062x00000DVLCHAA5,0012x000005SGtYAAW,Nickol,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,83.11,2531.8879,4.0,0.0,0.0,4.0,4.0,3939.8166,0.0,55.0,785.1911,999.325,944.7,1.0,0.0,0.0,0.0,3553.33,599.0,160.0,3150,3976.21,24.0,24.429,Weekly,24.0,3939.82,4950.0,Full-Time Employment,0.0,0.0,0.011,0.0,1998.65,1665.0,2797.4966,165.68,QuickCash,0.0,5439234,0.0,30-05-2023,False,Home Maintenance & Repairs,2023-05-30,Green,0.0,4720.0,3939.82
0062x00000FKu5OAAT,0012x00000goCxtAAE,Surfers Paradise,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,87.15,1567.4278,1.0,0.0,0.0,1.0,1.0,4873.0529,2.0,33.0,0.0,857.7384,884.8,1.0,0.36,0.0,0.0,4246.67,400.0,400.0,3050,3707.57,16.0,15.714,Weekly,28.0,4727.2,3050.0,Part-Time Employment,2.0,0.0,0.0659,0.0,4504.99,456.0,1528.1066,231.73,Financier-2,0.0,7423365,1.0,07-12-2023,False,Vehicle Expenses,2023-12-06,Green,0.0,4990.0,4727.2
0062x00000FVRLQAA5,0010K000029Jf2KQAS,Lethbridge Park,NSW,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,60.48,3764.4355,1.0,0.0,0.0,3.0,1.0,7367.7801,0.0,93.0,75.0208,1546.1438,1644.24,1.0,11.8,0.0,0.0,0.0,1500.0,100.0,3500,4202.25,16.0,16.0,Weekly,41.0,7372.78,5000.0,Full-Time Employment,0.0,0.0,0.2527,0.0,6699.9566,2857.0,3248.9433,262.65,MoneySpot,,7592128,0.0,25-12-2023,False,Living Expenses,2023-12-21,Orange,0.0,8162.0,7372.78
0062x00000DYcvYAAT,0012x00000GdN4oAAF,North Parramatta,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,14.72,2464.8194,1.0,0.0,0.0,4.0,1.0,5519.2471,0.0,6.0,2316.7455,1270.1833,1466.0,0.0,0.0,0.0,0.0,1020.0,599.0,800.0,3500,4213.04,16.0,16.286,Weekly,52.0,5519.25,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,5080.7333,1551.0,2614.3766,263.32,MoneySpot,0.0,5044296,0.0,12-04-2023,False,Medical Expenses,2023-04-12,Green,0.0,5764.0,5519.25
0062x00000E6ewHAAR,0012x00000e034CAAQ,Umina Beach,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,52.73,2036.0583,1.0,0.0,0.0,3.0,1.0,6465.4024,0.0,54.0,0.0,909.9766,921.79,0.0,7.59,0.0,0.0,4116.67,400.0,800.0,3500,4207.21,16.0,16.143,Weekly,60.0,6344.06,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,3639.9066,1697.0,2140.25,262.96,MoneySpot,0.0,5757336,0.0,28-06-2023,False,Other Expenses,2023-06-28,Green,0.0,7340.0,6344.06
0062x00000DGjDeAAL,0012x00000KLL7DAAX,Cranbrook,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.33,7822.1586,4.0,0.0,0.0,3.0,4.0,57249.8265,0.0,66.0,830.4002,5528.6925,4332.0,0.0,3.73,0.0,0.0,3208.95,1499.0,2080.0,3500,4239.26,18.0,18.0,Weekly,34.0,60671.86,5000.0,Unemployed,13.0,0.0,0.044,4.0,58354.3266,894.0,8505.7566,235.52,MoneySpot,-0.28,4738112,5.0,23-02-2023,False,Travel Expenses,2023-02-23,Orange,0.0,57732.0,60671.86
0062x00000DAo9pAAD,0012x00000BFLX1AAP,Springvale South,VIC,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,92.84,0.0,4.0,0.0,0.0,3.0,4.0,214.6666,0.0,0.0,0.0,161.0,50.0,0.0,0.0,0.0,1.0,0.0,899.0,450.0,3500,4203.3,14.0,15.0,Weekly,22.0,396.33,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.24,MoneySpot,,4646570,0.0,13-02-2023,False,Relocation Expenses,2023-02-08,Orange,0.0,783.0,396.33
0062x00000D9BbWAAV,0012x00000bmFjaAAE,Harris Park,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,74.63,1780.6974,2.0,1.0,0.0,4.0,2.0,6457.7295,9.0,18.0,1025.9265,2008.28,1288.1,0.0,0.0,0.0,0.0,5684.46,599.0,800.0,3500,4215.74,8.0,15.857,Fortnightly,29.0,9578.09,5000.0,Full-Time Employment,9.0,0.0,0.4505,2.0,6344.74,1159.0,2094.8566,526.97,MoneySpot,-0.07,4569538,8.0,29-01-2023,False,Home Maintenance & Repairs,2023-01-28,Orange,0.0,10768.0,9578.09
0062x00000DAVnMAAX,0012x00000d9aypAAA,Carindale,QLD,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,47.82,3903.5091,4.0,0.0,0.0,3.0,4.0,6396.38,1.0,59.0,775.0167,2398.6425,2912.69,1.0,0.0,0.0,0.0,0.0,899.0,800.0,3500,4381.55,12.0,25.286,Fortnightly,45.0,7129.71,3500.0,Full-Time Employment,1.0,0.0,0.0,0.0,6396.38,1655.0,4890.6466,337.05,MoneySpot,,4633452,1.0,08-02-2023,False,Medical Expenses,2023-02-06,Green,0.0,7630.0,7129.71
0062x00000Ds0TBAAZ,0012x00000XOX1fAAH,Deception Bay,QLD,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,36.38,887.5552,1.0,0.0,0.0,2.0,1.0,5181.0594,1.0,53.0,338.9286,1362.69,1306.55,0.0,16.47,0.0,0.0,3660.76,400.0,200.0,3300,4001.89,16.0,16.429,Weekly,27.0,5181.06,3300.0,Full-Time Employment,1.0,0.0,0.044,0.0,5450.76,714.0,1293.51,250.12,MoneySpot,0.0,5213622,1.0,07-05-2023,False,Medical Expenses,2023-05-06,Green,0.0,6145.0,5181.06
0062x00000E4VJVAA3,0012x000003CUB0AAO,Aveley,WA,Australia,Loan Paid,Existing Client-Granted Loan Before,0.34,99.61,4421.2348,2.0,0.0,0.0,4.0,2.0,5726.0352,6.0,42.0,1726.7396,2269.0157,2045.13,0.0,0.19,0.0,0.0,7981.59,599.0,500.0,3500,4354.85,12.0,23.571,Fortnightly,28.0,6115.84,3500.0,Full-Time Employment,6.0,0.0,0.011,2.0,5294.37,1187.0,7589.85,362.91,MoneySpot,0.0,5577827,6.0,12-06-2023,False,Relocation Expenses,2023-06-12,Orange,27.0,7838.0,6115.84
0062x00000DriS8AAJ,0010K00001qlMm8QAE,WENTWORTHVILLE,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,43.68,1232.0159,1.0,0.0,0.0,2.0,1.0,4787.9132,2.0,59.0,1650.9841,698.2493,1020.83,0.0,1.04,0.0,0.0,3033.33,599.0,600.0,3150,3960.82,24.0,24.0,Weekly,30.0,6050.09,5000.0,Full-Time Employment,2.0,0.0,0.011,2.0,3491.2466,1759.0,2663.77,165.04,MoneySpot,0.0,5186574,1.0,03-05-2023,False,Vehicle Expenses,2023-05-03,Green,0.0,8202.0,6050.09
0062x00000DFyA5AAL,0012800001Wah9wAAB,Blacktown,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,97.81,5125.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3619.1342,0.0,0.0,3.0,1.1,1.0,0.0,3432.0,1499.0,0.0,3500,4082.4,8.0,16.143,Fortnightly,52.0,11687.69,3500.0,Full-Time Employment,0.0,0.0,0.022,0.0,10356.2366,4085.0,7304.3633,528.39,MoneySpot,0.0,4696058,0.0,16-02-2023,False,Other Expenses,2023-02-16,Orange,0.0,1550.0,11687.69
0062x00000Ec0jlAAB,0010K00001xOgrHQAS,Drouin,VIC,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,17.62,993.8335,1.0,0.0,0.0,4.0,1.0,7347.6112,0.0,14.0,0.0,1690.9576,1442.07,1.0,0.53,0.0,0.0,6881.33,599.0,0.0,3500,4202.12,16.0,16.0,Weekly,34.0,7347.61,3500.0,Full-Time Employment,0.0,0.0,0.0,0.0,7327.4833,386.0,1516.27,262.64,MoneySpot,0.0,6325670,0.0,25-08-2023,False,Other Expenses,2023-08-25,Green,0.0,7542.0,7347.61
0062x00000FVn9IAAT,0012x00000PxCSlAAN,Seaton,SA,Australia,Closed Lost,Existing Client-Granted Loan Before,0.0,76.03,2451.1465,2.0,0.0,0.0,3.0,2.0,6163.0007,6.0,69.0,702.9392,2319.6285,2099.86,0.0,0.0,0.0,0.0,4865.79,1499.0,400.0,3150,3969.07,12.0,23.714,Fortnightly,33.0,6396.33,5000.0,Full-Time Employment,6.0,0.0,0.0549,0.0,5412.4666,3175.0,4979.4,330.76,MoneySpot,,7622296,2.0,23-12-2023,False,Medical Expenses,2023-12-23,Green,0.0,14441.0,6396.33
0062x00000ENSPMAA5,0012x00000cvgDVAAY,Campsie,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,59.78,565.5501,1.0,0.0,0.0,5.0,1.0,13146.6732,0.0,2.0,0.0,4265.5555,1050.0,0.0,0.0,0.0,0.0,7823.33,599.0,640.0,3050,3878.29,26.0,25.857,Weekly,36.0,13149.62,3050.0,Full-Time Employment,0.0,0.0,0.0,0.0,12796.6666,61.0,739.3133,149.17,MoneySpot,0.0,6175513,0.0,11-08-2023,False,Vehicle Expenses,2023-08-11,Orange,0.0,20958.0,13149.62
0062x00000ELdPWAA1,0012x00000OJD4gAAH,Redbank Plains,QLD,Australia,Closed Lost,Existing Client-No Loan Granted Ever,0.0,61.11,50.881,1.0,0.0,0.0,2.0,1.0,5901.2661,7.0,19.0,0.0,968.4015,398.88,0.0,3.38,0.0,0.0,0.0,400.0,300.0,3500,4070.57,10.0,10.429,Weekly,30.0,6443.6,3500.0,,7.0,0.0,0.0,2.0,4196.4066,0.0,2364.72,407.06,MoneySpot,,6049742,3.0,29-07-2023,False,Vehicle Expenses,2023-07-29,Orange,0.0,8106.0,6443.6
0062x00000F4CMQAA3,0012x00000c8oPkAAI,Woy Woy,NSW,Australia,Loan Paid,Existing Client-Granted Loan Before,0.0,67.95,6670.0631,1.0,0.0,0.0,3.0,1.0,5589.8837,0.0,20.0,0.0,1286.439,1316.77,0.0,4.41,0.0,0.0,5564.0,1499.0,1000.0,3500,4207.47,16.0,16.143,Weekly,38.0,5589.88,3500.0,Full-Time Employment,0.0,0.0,0.011,0.0,4288.13,820.0,9908.7333,262.97,QuickCash,0.0,7113732,0.0,08-11-2023,False,Travel Expenses,2023-11-08,Green,0.0,21756.0,5589.88
