id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c,Dishonours_203__c,DP_Insolvency_Indicator__c,DP_Days_in_Overdrawn_For_Period__c,Dishonours_For_Last_30_Days_DP907__c,Salary_Gov_Allowances_all_types_2117__c
0062x00000EcKcfAAF,Closed Won-Funded,MoneySpot,,4059.97,Existing Client-Granted Loan Before,6350377,54.58,0,89.12,603,2281.9415,2,16-08-2023,0,0,16-08-2023,3,30-08-2023,2,,2,0,0,5969.002,0,6,26,0,0,0,615.2917,2239.255,2037.5,1,12.82,7073,1,14,0,0,0,0,1,0,0,0,7525.05,899,600,6026.05,5000,6023.22,0,0,0.0659,0,5200
0062x00000DVserAAD,Bad Debt Watch,MoneySpot,,5708.53,Existing Client-Granted Loan Before,5481438,40.46,0,70.73,1174,4340.5606,1,01-06-2023,0,0,01-06-2023,4,08-06-2023,1,,1,0,0,12896.8166,0,3,76,0,18.06,0,1391.669,2374.13,2452.5,5,11.2,12428,1,15,0,0,14.99,0,5,0,0,0,4189.63,899,1200,2090.63,5000,6024.93,16,0,0.0879,7,8182.24
0062x00000DIKZhAAP,Debt Management,MoneySpot,,2878.86,Existing Client-Granted Loan Before,4827735,122.26,0,43.87,4123,7205.9102,1,05-03-2023,0,0,05-03-2023,7,12-03-2023,1,,0,0,0,10605.6243,0,0,52,0,28.26,0,941.4393,1377.8571,2200,14,6.98,13481,1,14,0,0,13.48,0,14,1,0,,7366.67,1499,345,5522.67,5000,6025.59,0,0,0.4725,0,6125.09
0062x00000DIKZhAAP,Debt Management,MoneySpot,,2878.86,Existing Client-Granted Loan Before,4827735,122.26,0,43.87,4123,7205.9102,1,05-03-2023,0,0,05-03-2023,7,12-03-2023,1,,0,0,0,10605.6243,0,0,52,0,28.26,0,941.4393,1377.8571,2200,14,6.98,13481,1,14,0,0,13.48,0,14,1,0,,7366.67,1499,345,5522.67,5000,6025.59,8,0,0.011,4,1775
0062x00000DVJNNAA5,Closed Won-Funded,MoneySpot,,984,Existing Client-Granted Loan Before,5437664,36.93,0.18,36.58,1454,1708.799,4,24-05-2023,0,0,24-05-2023,3,,4,,0,0,0,4287.6666,13,0,12,0,30.48,0,0,1429.2222,1527,9,0,6974,0,0,0,0,18.74,0,9,0,0,0,0,400,2500,-2900,5000,6040.53,2,0,0.4396,2,6293.16
0062x00000DsOu1AAF,Bad Debt Watch,MoneySpot,,3062.66,Existing Client-Granted Loan Before,5237745,101.06,0,69.75,2804,4350.615,4,12-04-2023,0,0,12-04-2023,3,,4,,0,0,0,17516.3664,0,0,66,1,0.16,0,1774.0593,5000,6000,3,5.24,38054,0,0,0,0,0.02,0,3,1,0,0,0,400,567,-967,5000,6041.19,8,0,0.011,3,3771.9066
0062x00000Du0smAAB,Debt Management,MoneySpot,,5462.91,Existing Client-Granted Loan Before,5365186,34.21,0,61.41,1902,1785.625,1,19-05-2023,0,0,19-05-2023,5,26-05-2023,1,,0,0,1,16253.6153,0,0,13,0,0,0,1790.7241,2172.7272,1650,11,7.33,24444,0,0,121,1,0,0,11,1,0,0,2979.01,400,500,2079.01,5000,6041.2,0,0,0,0,0
0062x00000DUu25AAD,Closed Won-Funded,MoneySpot,,3463.17,Existing Client-Granted Loan Before,5400136,99.37,0,88.94,4480,7378.0311,1,24-05-2023,0,0,24-05-2023,3,31-05-2023,1,,3,0,8,7931.8058,0,1,61,0,1.1,0,4391.4554,1825.4023,1840.4,13,54.08,8120,0,0,0,1,1.07,0,10,0,0,0,125666.67,599,100,124967.67,5000,6044.95,2,0,0,0,0
0062x00000DVLeVAAX,Closed Won-Funded,MoneySpot,,1233.86,Existing Client-Granted Loan Before,5439609,0,0,49.18,784,2808.8974,0,,0,0,,0,,0,,0,0,6,0,0,0,37,0,0,0,620.8911,0,0,0,7.03,8834,0,0,100,2,4.89,0,0,0,0,0,0,899,1140,-2039,5000,6048.32,0,0,0,0,4541.6466
0062x00000DsDReAAN,Bad Debt Watch,MoneySpot,,5055.73,Existing Client-Granted Loan Before,5227771,60.71,0,91.8,4358,7798.9683,4,07-05-2023,1,0,07-05-2023,7,,4,,17,0,0,42217.3925,0,17,25,0,34.6,0,0,396.302,700,3,0,64287,0,0,0,0,6.83,0,2,1,0,0,4550,400,100,4050,5000,6048.91,1,0,0.011,0,7230.74
0062x00000DFkISAA1,Bad Debt Watch,MoneySpot,,3940.61,Existing Client-Granted Loan Before,4684950,73.88,6.23,63.97,308,11.0333,3,14-02-2023,0,4,14-02-2023,2,,3,02-02-2023,0,322.76,0,4105.1766,396,4,3,0,20.37,0,167.4411,3500,3500,3,2.62,6356,0,0,0,0,11.22,0,3,0,0,,70000,1499,1955,66546,5000,6049.56,1,0,0,0,6591.2733
0062x00000EcpWJAAZ,Closed Won-Funded,QuickCash,,4190.94,Existing Client-Granted Loan Before,6381632,65.25,0,63.95,1286,1937.6316,2,30-08-2023,0,0,30-08-2023,3,13-09-2023,2,,0,0,0,4431.5775,0,2,31,0,3.29,0,800,2039.74,2039.74,7,16.8,9117,0,0,0,0,1.6,0,6,0,0,0,2294.62,1500,1000,-205.38,5000,6052.2,0,0,0,0,4923.2
0062x00000EcSscAAF,Closed Won-Funded,QuickCash,,4259.11,Existing Client-Granted Loan Before,6358762,97.59,0.22,83.52,2944,4283.7496,1,22-08-2023,0,0,22-08-2023,2,29-08-2023,1,,4,0,0,11379.745,27,12,145,0,0,0,2128.7198,2091.58,2091.58,8,17.95,11862,0,0,0,0,0,0,8,0,0,0,7015.68,599,1000,5416.68,5000,6059.19,0,0,0.3187,0,12895.67
0062x00000EchHFAAZ,Closed Won-Funded,MoneySpot,,4214.03,Existing Client-Granted Loan Before,6372730,27.24,0,93.16,1409,485.56,2,14-08-2023,1,0,14-08-2023,1,28-08-2023,2,,3,0,0,12072.6033,0,5,14,0,10.84,0,568.0429,6890.822,7542.33,4,13.83,12908,0,0,0,0,9.65,0,4,0,0,0,5850,899,3400,1551,5000,6059.3,0,0,0.0659,0,3876.3333
0062x00000DVL2MAAX,Closed Won-Funded,MoneySpot,,1484.56,Existing Client-Granted Loan Before,5439108,270.11,0.27,47.46,2354,2404.041,4,25-05-2023,0,0,25-05-2023,4,,4,,0,0,0,1159.2833,26,3,63,0,15.87,0,1924.811,579.6416,238.43,6,28.13,9403,0,0,0,0,1.96,0,1,1,0,0,6206.12,599,1500,4107.12,5000,6060.11,0,0,0,0,2205.3666
0062x00000DVUTOAA5,Debt Management,MoneySpot,,5085.42,Existing Client-Granted Loan Before,5451496,18.36,0,25.84,0,0,2,18-05-2023,0,0,18-05-2023,4,01-06-2023,2,,1,0,0,18248.3199,0,1,11,0,0,0,0,8734.8266,1720.4,6,0,21655,0,0,0,0,0,0,4,0,0,0,0,0,1200,-1200,5000,6067.8,0,0,0.1209,0,944.9433
0062x00000DVLYDAA5,Closed Won-Funded,MoneySpot,,1579.93,Existing Client-Granted Loan Before,5439535,58.93,0,32.84,1061,2428.4866,2,17-05-2023,0,0,17-05-2023,3,31-05-2023,2,,0,0,2,4964.2343,0,0,86,0,0,0,0,2173.675,2302.58,6,0,9666,0,0,87,2,0,0,6,0,0,0,3466.67,599,900,1967.67,5000,6067.94,34,0,0.3846,14,10798.36
0062x00000EcwKmAAJ,Closed Won-Funded,QuickCash,,4289.51,Existing Client-Granted Loan Before,6387221,161.34,0,96.54,3603,7080.0875,1,30-08-2023,0,0,30-08-2023,3,06-09-2023,1,,0,0,0,6140.0991,0,0,103,0,0,0,0,1298.0338,1538.12,13,20.46,6268,1,14,0,0,0,0,13,0,0,0,747,1499,750,-1502,5000,6069.45,0,0,0,0,6650.6233
0062x00000ECqFvAAL,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,5902508,68.61,0,47.13,1476,2462.3649,2,11-07-2023,0,0,11-07-2023,2,25-07-2023,2,,3,0,0,5028.0999,0,3,58,0,0,0,0,1597.7571,1540,5,0,5554,0,0,0,0,0,0,2,1,0,0,3502.98,400,1140,1962.98,5000,6070.45,0,0,0,0,4411.4233
0062x0000089kdZAAQ,Bad Debt Written Off,MoneySpot,,0,Existing Client-Granted Loan Before,1756589,60.37,0,52.6,4798,3982.0132,3,19-04-2021,3,0,19-04-2021,1,,3,,7,0,0,8461.6466,0,13,2,0,44.12,0,1631.9297,8461.6466,7883.78,1,13.94,11705,0,0,0,0,31.89,0,1,0,0,,8125,1499,240,6386,5000,6080.56,0,0,0.0989,0,9777.1
0062x00000EcbE8AAJ,Closed Won-Funded,MoneySpot,,4269.66,Existing Client-Granted Loan Before,6369531,26.37,0,43.33,349,1188.0675,1,23-08-2023,0,0,23-08-2023,3,30-08-2023,1,,2,0,0,8462.5603,0,4,39,0,21.6,0,0,1334.8975,1456.38,12,0,9738,0,0,0,0,15.01,0,12,0,0,0,4525.95,400,400,3725.95,5000,6085.34,0,0,0,0,4346.0833
0062x00000DGUNFAA5,Closed Won-Funded,MoneySpot,,1815.22,Existing Client-Granted Loan Before,4725234,41.52,0,69.69,1369,2163.7533,3,17-02-2023,0,0,17-02-2023,5,,3,,0,0,6,6661.28,0,0,28,0,6.82,0,1352.5882,5896.28,5312.08,3,17.95,7536,0,0,100,1,5.33,0,3,0,0,,4143.55,1500,1940,703.55,5000,6102.97,5,0,0.1429,3,4100.1933
0062x00000EcXWqAAN,Closed Won-Funded,MoneySpot,,4303.75,Existing Client-Granted Loan Before,6362801,121.53,0,90.18,3369,4732.9758,2,01-08-2023,2,0,01-08-2023,2,15-08-2023,2,,3,0,1,5601.4829,0,6,55,0,0.34,0,1463.9303,2308.61,2308.61,5,13.62,7899,1,8,242,1,0.22,0,0,0,0,0,0,599,155,-754,5000,6113.1,1,0,0,0,0
0062x00000DHLG5AAP,Closed Won-Funded,MoneySpot,,4608.71,Existing Client-Granted Loan Before,4773872,155.88,0,71.84,3441,2540.9098,3,14-02-2023,0,0,14-02-2023,2,,3,,0,0,0,9187.1538,0,0,42,0,1.71,0,511.9797,4725.33,4725.33,3,16.08,9291,1,6,0,0,0.87,0,3,0,0,,3323.67,899,600,1824.67,5000,6161.58,0,0,0,0,6445.58
0062x00000Ecd6XAAR,Closed Won-Funded,MoneySpot,,4469.18,Existing Client-Granted Loan Before,6369341,48.63,0,55.64,1124,3871.2234,2,23-08-2023,0,0,23-08-2023,3,06-09-2023,2,,0,0,0,8310.6874,0,4,32,0,0.2,0,920.5122,3724.7,3719.6,6,10.17,9053,0,0,0,0,0.18,0,5,0,0,0,0,599,2150,-2749,5000,6163.8,30,0,0.3846,12,2588.5333
0062x00000EcfMwAAJ,Closed Won-Funded,MoneySpot,,4474.93,Existing Client-Granted Loan Before,6371400,118.88,0.15,83.47,2494,4284.4024,2,23-08-2023,0,0,23-08-2023,3,06-09-2023,2,,0,0,1,8738.1455,14,0,47,0,0.2,0,0,2021.9416,2172.04,6,33.94,8828,2,14,95,1,0.1,0,6,0,0,0,4333.33,899,0,3434.33,5000,6163.8,5,0,0.1758,0,0
0062x00000EcvcdAAB,Closed Won-Funded,MoneySpot,,4443.53,Existing Client-Granted Loan Before,6386783,103.62,0,88.51,3531,7370.151,1,30-08-2023,0,0,30-08-2023,3,06-09-2023,1,,7,0,3,8148.0703,0,23,143,0,18.66,0,1034.6385,1746.6792,2040.98,12,28.2,9073,1,14,88,1,15.61,0,0,0,0,0,260000,599,1040,258361,5000,6175.35,4,0,0,0,4421.93
0062x0000098LDFAA2,Debt Management,MoneySpot,,0,Existing Client-Granted Loan Before,1939309,49.34,0,30.95,3398,2639.2066,3,18-06-2021,0,0,18-06-2021,5,,3,,0,0,0,10913.2432,0,0,29,0,2.61,0,1181.3807,10236.5766,9187.23,3,15.67,12713,0,0,0,0,2.1,0,3,0,0,,8650,899,600,7151,5000,6184.25,0,0,0.011,0,5519.7833
0062x0000098LDFAA2,Debt Management,MoneySpot,,0,Existing Client-Granted Loan Before,1939309,49.34,0,30.95,3398,2639.2066,3,18-06-2021,0,0,18-06-2021,5,,3,,0,0,0,10913.2432,0,0,29,0,2.61,0,1181.3807,10236.5766,9187.23,3,15.67,12713,0,0,0,0,2.1,0,3,0,0,,8650,899,600,7151,5000,6184.25,9,0,0.022,4,4000
0062x00000E4A1MAAV,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,5544041,52.34,0,62.33,1400,1104.9371,2,16-05-2023,1,0,16-05-2023,2,30-05-2023,2,,6,0,0,5032.5783,0,4,22,0,0,0,0,1938.264,1927.36,5,0,5182,0,0,0,0,0,0,0,0,0,0,3823.38,899,600,2324.38,5000,6246.28,4,0,0.022,2,3944.76
0062x00000EczUIAAZ,Closed Won-Funded,MoneySpot,,4636.22,Existing Client-Granted Loan Before,6391145,94.64,0,76.45,1807,5081.9351,2,24-08-2023,0,0,24-08-2023,4,07-09-2023,2,,2,0,0,7266.607,0,4,22,0,45.96,0,0,2836.9466,3123.28,6,0,7425,0,0,0,0,38.15,0,0,1,0,0,6605.33,1499,1760,3346.33,5000,6315.99,1,0,0,0,5458.7066
0062x00000Ecp82AAB,Closed Won-Funded,MoneySpot,,4636.81,Existing Client-Granted Loan Before,6381347,33.38,0.07,60.09,2201,7000.5429,4,24-08-2023,0,0,24-08-2023,4,,4,,0,0,5,71282.1795,52,0,274,0,0,0,0,7857.1428,3000,14,0,71365,0,0,77,1,0,0,14,1,0,0,0,599,600,-1199,5000,6316.06,0,0,0.011,0,6002.9166
0062x00000EchBCAAZ,Closed Won-Funded,MoneySpot,,4663.44,Existing Client-Granted Loan Before,6372665,40.2,0,40.14,1387,1983.1851,1,29-08-2023,0,0,29-08-2023,2,05-09-2023,1,,0,0,0,9908.7629,0,0,34,0,0,0,0,1078.8623,474.12,13,7.22,9914,1,12,0,0,0,0,13,0,0,0,0,1499,700,-2199,5000,6324.36,0,0,0,0,9513.6633
0062x00000EcUbZAAV,Closed Won-Funded,MoneySpot,,4654.43,Existing Client-Granted Loan Before,6360560,51.91,0,61.69,658,1139.0961,2,22-08-2023,0,0,22-08-2023,2,05-09-2023,2,,2,0,0,7237.0683,0,4,15,0,0,0,0,3248.9533,3730.84,4,9.36,7635,1,7,0,0,0,0,4,0,0,0,9506.3,1499,300,7707.3,5000,6324.51,1,0,0,0,4026.7633
0062x00000EcnKgAAJ,Closed Won-Funded,MoneySpot,,4633.53,Existing Client-Granted Loan Before,6379799,72.08,0,87.45,1279,3165.4298,1,29-08-2023,0,0,29-08-2023,2,05-09-2023,1,,0,0,0,11646.7931,0,30,33,1,130.68,0,0,1121.9584,1090.87,13,10.33,12411,1,13,0,0,51.33,0,0,0,0,0,4333.33,599,400,3334.33,5000,6336.36,3,0,0.044,1,6135.4233
0062x00000EcrilAAB,Closed Won-Funded,MoneySpot,,4475.42,Existing Client-Granted Loan Before,6383213,59.42,2.07,37.77,690,3114.0711,1,29-08-2023,0,0,29-08-2023,2,05-09-2023,1,,0,0,0,8467.7374,148,0,0,0,0.3,0,407.2792,1295.3,1332.6,13,5.72,7116,1,14,0,0,0.24,0,13,0,0,0,5200,599,200,4401,5000,6336.36,6,0,0.033,3,4482.9233
0062x00000Ecu7TAAR,Closed Won-Funded,MoneySpot,,4651.13,Existing Client-Granted Loan Before,6384528,174.68,0,67.04,4177,5318.4098,1,30-08-2023,1,0,30-08-2023,3,06-09-2023,1,,12,0,1,8855.4556,0,28,86,0,0,0,466.8958,1114.3946,1277.25,5,24.31,11552,0,0,95,1,0,0,3,0,0,0,0,400,200,-600,5000,6344.59,0,0,0,0,3887.44
0062x00000EcimFAAR,Closed Won-Funded,MoneySpot,,4674.11,Existing Client-Granted Loan Before,6373647,192.37,0,66.01,5207,5994.0716,1,29-08-2023,0,0,29-08-2023,2,05-09-2023,1,,0,0,0,15078.7866,0,4,90,0,1.5,0,2583.5714,1323.096,1256.31,5,4.27,30502,1,14,0,0,0.28,0,5,0,0,0,5633.33,899,0,4734.33,5000,6344.69,0,0,0.1538,0,0
0062x00000EcWSxAAN,Closed Won-Funded,MoneySpot,,4651.55,Existing Client-Granted Loan Before,6361956,79.66,13.71,85.12,1656,1396.6474,1,28-08-2023,0,0,28-08-2023,1,04-09-2023,1,,0,0,12,4038.8664,667,1,37,0,0.63,0,0,909.0009,914.06,11,0,4865,1,12,240,1,0.51,0,4,0,0,0,6458.64,599,1020,4839.64,5000,6344.85,0,0,0,0,3474.7666
0062x00000EcrmPAAR,Closed Won-Funded,MoneySpot,,5171.32,Existing Client-Granted Loan Before,6383291,77.02,0,80.42,2894,1020.8229,1,31-08-2023,0,0,31-08-2023,4,07-09-2023,1,,1,0,0,5735.0223,0,7,68,0,2.17,0,1170.628,1185.6666,1376,3,17.08,6854,1,7,0,0,1.63,0,3,0,0,0,0,599,150,-749,5000,6352.77,0,0,0,0,8940.6966
0062x00000Ed1zxAAB,Closed Won-Funded,MoneySpot,,4637.59,Existing Client-Granted Loan Before,6392923,89.75,0,50.02,1826,2982.7158,2,29-08-2023,0,0,29-08-2023,2,12-09-2023,2,,0,0,0,4112.5578,0,0,30,0,0,0,273.75,1487.4028,1307.83,7,17.29,8070,0,0,0,0,0,0,7,0,0,0,5528.37,400,0,5128.37,5000,6356.85,3,0,0,2,0
0062x00000Ecny6AAB,Closed Won-Funded,MoneySpot,,5034.4,Existing Client-Granted Loan Before,6380461,101.55,0,67.07,1796,2058.7791,4,28-08-2023,1,0,28-08-2023,1,,4,,1,0,0,5378.5266,0,2,30,1,5.96,0,577.1053,1693.4475,2066.48,8,18.63,8706,1,5,0,0,3.09,0,4,0,0,0,3107,899,0,2208,5000,6356.92,1,0,0.011,0,8274.4166
0062x00000EcxfHAAR,Closed Won-Funded,MoneySpot,,5054.87,Existing Client-Granted Loan Before,6390101,130.92,0.45,100,1559,5564.4307,2,30-08-2023,0,0,30-08-2023,3,13-09-2023,2,,8,0,0,5204.8118,26,16,78,1,0.21,0,172.0714,2368.0242,2392.99,7,15.56,5728,1,9,0,0,0.19,0,0,0,0,0,4094,899,720,2475,5000,6365.06,1,0,0.0879,0,4732.4666
0062x00000EcfieAAB,Closed Won-Funded,QuickCash,,4285.91,Existing Client-Granted Loan Before,6371683,74.46,0,75.9,801,2464.3499,2,14-08-2023,0,0,14-08-2023,1,28-08-2023,2,,0,0,0,7467.694,0,38,29,0,92.93,0,0,2517.5,2517.5,6,0,19386,0,0,0,0,26.22,0,3,0,0,0,3442.83,599,0,2843.83,5000,6365.27,3,0,0.8571,2,6329.19
0062x00000EcWnWAAV,Closed Won-Funded,MoneySpot,,4492.67,Existing Client-Granted Loan Before,6362208,226.22,0.16,82.83,3467,4299.532,1,28-08-2023,0,0,28-08-2023,1,04-09-2023,1,,1,0,0,4133.0899,27,1,64,0,1.97,0,407.7836,943.7,70,10,2.49,16403,0,0,0,0,0.38,0,9,1,0,0,3336.67,599,1040,1697.67,5000,6369.47,0,0,0.0659,0,5722.97
0062x00000Ecqr8AAB,Closed Won-Funded,MoneySpot,,4654.3,Existing Client-Granted Loan Before,6382658,54.55,0,63.1,1410,2590.44,2,30-08-2023,2,0,30-08-2023,3,13-09-2023,2,,6,0,0,7669.2894,0,6,22,0,0,0,0,2506.835,2864.96,2,11.62,9037,0,0,0,0,0,0,1,0,0,0,3555.05,599,400,2556.05,5000,6373.35,0,0,0,0,10223.1166
0062x00000EcctiAAB,Closed Won-Funded,MoneySpot,,4654.34,Existing Client-Granted Loan Before,6368988,39.55,0,95.95,1299,1159.7168,2,29-08-2023,0,0,29-08-2023,2,12-09-2023,2,,0,0,3,7549.7264,0,2,20,0,0.34,0,0,2025.7428,2313.37,7,0,7608,0,0,60,1,0.2,0,3,0,0,0,5075.57,400,150,4525.57,5000,6373.48,2,0,0.1868,0,0
0062x00000EcfJxAAJ,Closed Won-Funded,MoneySpot,,4636.39,Existing Client-Granted Loan Before,6371364,167.05,0,92.87,1673,8686.2194,2,03-08-2023,0,0,03-08-2023,4,17-08-2023,2,,0,0,0,11453.4663,0,10,45,0,0.31,0,96,2811.874,2722.95,5,1.48,12579,1,7,0,0,0.15,1,0,0,0,0,4225,599,400,3226,5000,6389.99,0,0,0,0,6898.0166
