id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c
0062x00000EONqZAAX,Closed Won-Funded,MoneySpot,,2836.21,Existing Client-Granted Loan Before,6254120,17.83,0,59.15,1022,2579.9332,4,16/08/2023,0,0,16/08/2023,3,,4,,0,0,0,16451.6666,0,0,40,0,19.04,0,406.16,1141.7894,540,38,6.2,18166,0,0,0,0,15.15,0,38,1,0,0,3033.33,400,500,2133.33,3500,4460.78
0062x00000ELoMXAA1,Closed Won-Funded,QuickCash,,2744.1,Existing Client-Granted Loan Before,6061737,27.57,3.7,24.39,1049,863.8946,2,26/07/2023,0,2,26/07/2023,3,09/08/2023,2,24/07/2023,0,261.2183,0,5052.8561,240,3,7,0,0,0,0,2205.4671,2361.01,7,10.69,6483,0,0,0,0,0,0,2,1,0,0,3756.88,400,400,2956.88,3500,4462.94
0062x00000EDAYDAA5,Closed Won-Funded,MoneySpot,,2284.05,Existing Client-Granted Loan Before,5925782,104.41,0.32,88.74,3843,3993.635,1,11/07/2023,0,0,11/07/2023,2,18/07/2023,1,,16,0,0,4678.7007,27,21,81,0,0,0,1555.606,1076.7423,1049.5,3,28.73,8220,0,0,0,0,0,0,3,0,0,0,3304.2,599,1440,1265.2,3500,4464.48
0062x00000EEPblAAH,Closed Won-Funded,MoneySpot,,2599.49,Existing Client-Granted Loan Before,6011773,20.61,0,99.54,1231,1234.6945,1,25/07/2023,0,0,25/07/2023,2,01/08/2023,1,,2,0,0,6455.5207,0,2,26,0,0,0,651.7857,1697.8909,1430.34,3,14.27,8655,0,0,0,0,0,0,3,0,0,0,7259.5,599,800,5860.5,3500,4466.17
0062x00000ELd2RAAT,Closed Won-Funded,MoneySpot,,2749.78,Existing Client-Granted Loan Before,6048798,0,0.2,72.72,997,1798.4889,0,,0,0,,0,,0,,0,0,0,0,13,0,49,0,0,0,0,0,0,0,13.98,6262,1,8,0,0,0.05,0,0,0,0,0,4008.33,899,1000,2109.33,3500,4468.89
0062x00000EDnPDAA1,Closed Won-Funded,MoneySpot,,2488.66,Existing Client-Granted Loan Before,5965815,114.36,0,78.72,1634,4739.7644,2,17/07/2023,0,0,17/07/2023,1,31/07/2023,2,,0,0,0,5679.4274,0,0,54,0,1.64,0,660.4762,1931.66,1998.96,7,23.2,6353,0,0,0,0,1.09,0,7,0,0,0,1700,899,896,-95,3500,4469.4
0062x00000ELhMfAAL,Closed Won-Funded,MoneySpot,,3662.33,Existing Client-Granted Loan Before,6055092,136.46,0,84.68,1961,4739.7028,2,26/07/2023,0,0,26/07/2023,3,09/08/2023,2,,2,0,0,5549.9996,0,2,44,0,0.51,0,482.2265,1989.65,2055.4,2,29.68,6676,0,0,0,0,0.33,1,0,0,0,0,4257.5,899,0,3358.5,3500,4472.16
0062x00000ECkE3AAL,Closed Won-Funded,MoneySpot,,2074.88,Existing Client-Granted Loan Before,5896805,49.2,0,28.09,1163,29742.7978,4,15/06/2023,1,0,15/06/2023,4,,4,,4,0,0,49666.6666,0,3,76,0,0,0,0,49666.6666,50000,3,0,113643,1,4,0,0,0,0,3,1,0,0,8569.35,1499,480,6590.35,3500,4475.66
0062x00000EDycAAAT,Closed Won-Funded,MoneySpot,,2575.27,Existing Client-Granted Loan Before,5980175,3458.28,0,94.56,971,1044.8125,4,17/07/2023,0,0,17/07/2023,1,,4,,0,0,0,107.8333,0,0,16,0,27.4,0,0,54.75,50,4,0,552,0,0,0,0,3.62,0,4,1,0,0,2946.67,400,100,2446.67,3500,4479
0062x00000EEc5nAAD,Closed Won-Funded,MoneySpot,,2459.8,Existing Client-Granted Loan Before,6025445,67.43,0,76.7,975,2218.1067,2,25/07/2023,0,0,25/07/2023,2,08/08/2023,2,,0,0,0,3992.7079,0,0,7,0,0.39,0,0,1539.4828,1645.1,7,0,4906,0,0,0,0,0.26,0,7,0,0,0,0,599,450,-1049,3500,4480.6
0062x00000EOMEQAA5,Closed Won-Funded,MoneySpot,,2977.48,Existing Client-Granted Loan Before,6252549,232.93,0.16,97.07,3575,4389.5213,2,16/08/2023,1,0,16/08/2023,3,30/08/2023,2,,11,0,0,5874.1433,14,16,50,0,2.85,0,1037.48,1791.4557,1858.12,3,24.02,8677,3,13,0,0,1.28,0,3,0,0,0,6508.67,1500,1180,3828.67,3500,4481.06
0062x00000EbVEIAA3,Closed Won-Funded,MoneySpot,,2973.51,Existing Client-Granted Loan Before,6293614,347.24,0,80.97,1503,2200.5499,4,21/08/2023,0,0,21/08/2023,1,,4,,0,0,0,2266.3332,0,0,29,0,226.26,0,0,241.6111,200,18,3.04,19253,0,0,0,0,17.04,0,18,1,0,0,6066.67,400,1500,4166.67,3500,4483.77
0062x00000EcedwAAB,Closed Won-Funded,MoneySpot,,3722.18,Existing Client-Granted Loan Before,6370904,181.37,0.09,68.42,1932,8214.4544,2,29/08/2023,0,0,29/08/2023,2,12/09/2023,2,,0,0,0,11413.3627,14,2,53,0,0.68,0,304.1667,3458.29,3546.38,7,9.04,14003,1,8,0,0,0.36,0,4,0,0,0,5532.7,1499,1812.5,2221.2,3500,4486.17
0062x00000ENyznAAD,Closed Won-Funded,QuickCash,,2991.27,Existing Client-Granted Loan Before,6221025,29.53,0,35.88,1251,1548.0835,1,08/08/2023,0,0,08/08/2023,2,15/08/2023,1,,0,0,0,9724.125,0,2,18,0,0,0,0,1391.78,1351.47,12,0,10618,1,6,0,0,0,0,0,1,0,0,2600,899,280,1421,3500,4512.89
0062x00000EMK5lAAH,Closed Won-Funded,MoneySpot,,3027.31,Existing Client-Granted Loan Before,6096151,0,0,67.63,1842,3331.657,0,,0,0,,0,,0,,0,0,0,0,0,0,43,0,0,0,323.9158,0,0,0,3.24,10009,1,13,0,0,0.27,0,0,0,0,0,6526,599,780,5147,3500,4520.91
0062x00000ELqhmAAD,Closed Won-Funded,MoneySpot,,3001.66,Existing Client-Granted Loan Before,6063097,81.44,0,61.07,2692,4799.5834,2,05/07/2023,0,0,05/07/2023,3,19/07/2023,2,,3,0,3,19046.6364,0,3,49,1,1.43,0,1599.1463,2475.71,1784.43,3,5.47,38381,0,0,102,1,0.2,0,3,0,0,0,2166.67,599,260,1307.67,3500,4549.83
0062x00000EOPuEAAX,Closed Won-Funded,MoneySpot,,2907.85,Existing Client-Granted Loan Before,6256332,41.72,0,41.77,1733,1210.6111,4,15/08/2023,0,0,15/08/2023,2,,4,,0,0,0,11179.5718,0,0,68,0,6.42,0,284.8304,666.3125,936.35,27,7.34,13644,2,7,0,0,2.82,0,27,0,0,0,3033.33,599,200,2234.33,3500,4550.65
0062x00000Eb9G5AAJ,Closed Won-Funded,MoneySpot,,3278.64,Existing Client-Granted Loan Before,6272165,32.99,0,28.32,697,2752.1325,2,16/08/2023,1,0,16/08/2023,3,30/08/2023,2,,1,0,1,7163.7025,0,2,14,0,16.67,0,0,3296.5157,4446,7,0,7694,0,0,76,1,15.52,0,2,0,0,0,4348.62,599,600,3149.62,3500,4550.86
0062x00000EcuDRAAZ,Closed Won-Funded,QuickCash,,3348.41,Existing Client-Granted Loan Before,6384602,83.02,0.32,77.91,1969,5035.6456,2,23/08/2023,0,0,23/08/2023,3,06/09/2023,2,,0,0,0,6395.3779,26,0,37,0,0,0,277.5188,2943.6266,2952.64,6,20.19,8106,0,0,0,0,0,1,6,1,0,0,4766.67,899,200,3667.67,3500,4561.59
0062x00000ENOhBAAX,Closed Won-Funded,MoneySpot,,2941.57,Existing Client-Granted Loan Before,6170369,59.97,0.43,84.38,2832,3596.6378,2,04/08/2023,0,0,04/08/2023,5,18/08/2023,2,,0,0,0,9122.041,41,0,51,0,1.35,0,0,3204.9066,4408.61,6,0,9486,1,6,0,0,0.99,0,6,0,0,0,3683.33,400,920,2363.33,3500,4568.19
0062x00000EChpIAAT,Closed Won-Funded,MoneySpot,,2438.91,Existing Client-Granted Loan Before,5894041,144.12,0.18,74.55,2245,5303.8586,2,12/07/2023,0,0,12/07/2023,3,26/07/2023,2,,6,0,0,5166.2189,13,7,66,0,0,0,0,2069.4928,1893.76,7,14.14,7206,0,0,0,0,0,0,3,0,0,0,1937,400,300,1237,3500,4570.28
0062x00000EbAAGAA3,Closed Won-Funded,MoneySpot,,3156.88,Existing Client-Granted Loan Before,6273667,48.17,0,47.66,661,1398.8866,2,15/08/2023,0,0,15/08/2023,2,29/08/2023,2,,0,0,2,5070.9797,0,0,23,0,1,0,0,1516.9457,1498.93,7,0,5473,1,7,23,1,0.6,0,7,0,0,0,0,899,1600,-2499,3500,4580.08
0062x00000EMWHEAA5,Closed Won-Funded,MoneySpot,,2952.66,Existing Client-Granted Loan Before,6108083,74.15,0,69.62,738,2347.5602,1,03/08/2023,0,0,03/08/2023,4,10/08/2023,1,,7,0,0,4874.7097,0,14,79,0,1.32,0,0,783.2969,786.66,4,10.43,5132,0,0,0,0,0.88,0,3,0,0,0,0,400,140,-540,3500,4582.34
0062x00000EN63nAAD,Closed Won-Funded,MoneySpot,,2948.33,Existing Client-Granted Loan Before,6150779,84.98,0,81.48,652,2971.0649,1,08/08/2023,0,0,08/08/2023,2,15/08/2023,1,,0,0,0,4631.9655,0,0,19,0,1.58,0,0,887.1753,884.6,13,0,8975,1,1,0,0,0.68,0,13,0,0,0,4519.67,400,0,4119.67,3500,4582.75
0062x00000EbaQxAAJ,Closed Won-Funded,MoneySpot,,3476.51,Existing Client-Granted Loan Before,6300777,296.7,0,85.18,2814,4665.9157,1,22/08/2023,0,0,22/08/2023,2,29/08/2023,1,,0,0,1,4206.8398,0,0,106,0,8.18,0,1404.1068,556.4075,796,12,27.02,5196,0,0,29,1,3.33,0,12,0,0,0,2376.12,400,100,1876.12,3500,4582.76
0062x00000EEgsdAAD,Closed Won-Funded,MoneySpot,,2856.95,Existing Client-Granted Loan Before,6029180,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,6047.29,599,1100,4348.29,3500,4588.4
0062x00000EECJGAA5,Closed Won-Funded,MoneySpot,,2917.67,Existing Client-Granted Loan Before,5995884,177.7,0,84.64,3620,4130.6919,4,18/07/2023,0,0,18/07/2023,2,,4,,1,0,1,5903.8832,0,1,54,0,0,0,2334.0537,493.73,635.53,17,22.34,10448,0,0,20,1,0,0,17,0,0,0,0,599,312,-911,3500,4594.51
0062x00000ECdZOAA1,Closed Won-Funded,MoneySpot,,2614.12,Existing Client-Granted Loan Before,5890918,73.66,0,77.39,1580,5842.6643,1,06/07/2023,0,0,06/07/2023,4,13/07/2023,1,,2,0,7,8176.2051,0,2,56,0,0.15,0,803,1837.3076,1947.5,13,6.92,11606,1,1,90,2,0.1,0,1,0,0,0,8666.67,599,250,7817.67,3500,4594.64
0062x00000EDP1SAAX,Closed Won-Funded,MoneySpot,,2892.05,Existing Client-Granted Loan Before,5941700,64.19,0,70.01,2018,3229.4509,1,13/07/2023,0,0,13/07/2023,4,20/07/2023,1,,0,0,5,6494.8992,0,0,20,0,1.83,0,0,1483.21,1441.26,13,0,7334,1,13,100,2,1.61,0,13,0,0,0,5620.01,599,800,4221.01,3500,4600.67
0062x00000EcgWTAAZ,Closed Won-Funded,MoneySpot,,3453.51,Existing Client-Granted Loan Before,6372218,121.75,10.81,77.67,1767,11373.6497,4,29/08/2023,0,4,29/08/2023,2,,4,23/08/2023,0,965.3333,0,32721.9845,4463,0,296,0,0,0,1113.8583,5809.6483,6065.73,6,4.37,41282,4,32,0,0,0,0,6,0,0,0,4766.67,1499,1500,1767.67,3500,4603.07
0062x00000EbkU6AAJ,Closed Won-Funded,MoneySpot,,3387.9,Existing Client-Granted Loan Before,6311587,113.02,0,77.18,1046,3483.7656,2,23/08/2023,0,0,23/08/2023,3,06/09/2023,2,,1,0,0,3351.5971,0,1,19,0,0,0,0,1446.7342,1413,7,23.28,4272,1,8,0,0,0,0,6,0,0,0,2600,899,700,1001,3500,4603.53
0062x00000ENGbpAAH,Closed Won-Funded,MoneySpot,,3185.41,Existing Client-Granted Loan Before,6162583,335.85,2.41,45.85,2294,2630.8155,4,03/07/2023,0,2,03/07/2023,1,,4,03/08/2023,0,162.6333,0,3754.1202,163,0,8,0,40.96,0,1455.9373,774,677,3,21.58,6746,1,7,0,0,4.7,0,3,1,0,0,0,599,100,-699,3500,4603.61
0062x00000EcWUAAA3,Closed Won-Funded,MoneySpot,,3051.75,Existing Client-Granted Loan Before,6361968,24.79,45.37,97.08,870,951.1563,1,29/08/2023,0,4,29/08/2023,2,05/09/2023,1,23/08/2023,0,3615.51,0,14906.1104,6394,0,7,0,0,0,0,2080.8336,3434.81,11,0,14090,3,11,0,0,0,0,11,0,0,0,0,400,550,-950,3500,4609.09
0062x00000EDXMvAAP,Closed Won-Funded,Financier-2,,2760.32,Existing Client-Granted Loan Before,5949961,111.27,0,71.58,678,982.5933,4,17/07/2023,0,0,17/07/2023,1,,4,,0,0,0,1076.6666,0,0,2,0,0,0,0,358.8888,200,9,6.48,8532,0,0,0,0,0,0,9,1,0,0,4333.33,400,0,3933.33,3500,4609.65
0062x00000EbwZJAAZ,Closed Won-Funded,MoneySpot,,3383.49,Existing Client-Granted Loan Before,6322433,95.5,0,44.69,2362,4141.3094,1,21/08/2023,0,0,21/08/2023,2,28/08/2023,1,,3,0,0,4893.5869,0,0,46,0,0,0,0,1059.5661,1145,13,0,5458,0,0,0,0,0,0,13,0,0,0,1912.58,400,1720,-207.42,3500,4612.3
0062x00000ECInjAAH,Closed Won-Funded,MoneySpot,,995.96,Existing Client-Granted Loan Before,5869733,19.46,0,91.93,5131,5621.4751,4,07/07/2023,0,0,07/07/2023,5,,4,,1,0,0,40990.7909,0,1,0,1,106.06,0,0,2479.5815,16000,45,0,67585,0,0,0,0,58.37,0,6,1,0,0,3250,599,250,2401,3500,4633.76
0062x00000EbvE9AAJ,Closed Won-Funded,MoneySpot,,3387.85,Existing Client-Granted Loan Before,6322679,72.9,0,82.8,1605,1866.8836,2,02/08/2023,1,0,02/08/2023,3,16/08/2023,2,,1,0,1,2810.4972,0,2,20,0,0,0,128.7494,1084.942,1066.17,0,27.7,4050,0,0,145,1,0,0,0,0,0,0,2985.15,400,300,2285.15,3500,4639.25
0062x00000EbfVsAAJ,Closed Won-Funded,Financier-2,,3928.55,Existing Client-Granted Loan Before,6304618,47.12,0,41.65,850,1417.9067,2,10/08/2023,2,0,10/08/2023,4,24/08/2023,2,,5,0,11,7922.822,0,6,40,0,0,0,494.7054,3386.615,3416.44,6,13.3,9138,1,12,67,2,0,0,4,0,0,0,0,400,820,-1220,3500,4659.52
0062x00000EOKzoAAH,Closed Won-Funded,QuickCash,,3459.88,Existing Client-Granted Loan Before,6251264,108.11,7.76,79.06,1393,3237.612,2,16/08/2023,0,4,16/08/2023,3,30/08/2023,2,18/08/2023,0,294.59,0,6467.9831,673,1,26,0,0,0,0,1280.8171,1249.64,7,11.69,8662,0,0,0,0,0,0,6,1,0,0,3747.81,400,0,3347.81,3500,4681.56
0062x00000EM16vAAD,Closed Won-Funded,MoneySpot,,4324.58,Existing Client-Granted Loan Before,6074432,45.64,1.71,47.37,873,584.8455,2,31/07/2023,0,0,31/07/2023,1,14/08/2023,2,,0,0,0,2916.496,91,0,15,0,0,0,0,1342.3885,1101.88,7,11.01,5312,0,0,0,0,0,0,7,0,0,0,1700,400,350,950,3500,4771.98
