id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c
0062x00000Bq3uTAAR,Closed Lost,QuickCash,,,New Client-New Loan,3525327,17.85,6.68,46.54,56,0,4,27/07/2022,0,4,27/07/2022,3,,4,28/07/2022,2,321.9666,0,2125.6999,455,13,26,0,0,0,160,882.24,124.02,5,3.14,6808,0,0,0,0,0,0,0,0,0,,1476.86,2000,179.15,-702.29,1000,1280
0062x00000BpZshAAF,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,3500262,15.82,2.06,63.57,220,416.6666,1,03/08/2022,0,0,03/08/2022,5,10/08/2022,1,,0,0,0,11180.4417,333,1,11,0,0.3,0,640,1690.497,2915.69,10,0,16143,1,4,0,0,0.14,0,9,0,0,,4549.49,599,600,3350.49,1000,1280
0062x00000Bq3AuAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524828,2.64,59.79,82.74,0,37.2933,0,,0,4,03/08/2022,3,,4,03/08/2022,0,2425.9666,0,3208.9283,3233,2,4,0,5.19,0,0,909.7375,4570.97,1,0,5407,0,0,0,0,2.33,0,1,0,1,,0,2000,440,-2440,1000,1280
0062x00000Bq4IRAAZ,Closed Lost,MoneySpot,,,New Client-New Loan,3526116,0,20.29,88.94,0,0,1,17/08/2022,0,0,17/08/2022,3,24/08/2022,1,,0,0,0,3903.3567,500,0,0,0,0,0,0,801.456,707.87,5,0,2464,0,0,0,0,0,0,5,0,0,,3683.33,400,500,2783.33,1000,1280
0062x00000Bq2uXAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3524600,0,0,32.57,0,0,1,16/08/2022,0,0,16/08/2022,2,23/08/2022,1,,0,0,0,5674.4315,0,4,0,0,0,0,0,1230.0284,1050.47,13,0,7714,0,0,0,0,0,0,8,1,0,,0,400,400,-800,1000,1280
0062x00000Bq36dAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524776,25.83,33.35,56.41,0,1088.7858,2,08/08/2022,0,2,12/08/2022,5,26/08/2022,2,12/08/2022,1,1648.5833,0,1707.2066,1518,2,6,0,0,0,0,758.8,758.8,6,0,4551,3,4,0,0,0,0,0,0,1,,3436.33,599,300,2537.33,1000,1280
0062x00000Bq3wyAAB,Closed Lost,QuickCash,,,New Client-New Loan,3525369,217.23,0,90.8,74,5438.2508,1,16/08/2022,1,0,16/08/2022,2,23/08/2022,1,,15,0,0,5458.2953,0,15,32,0,0.47,0,96,638.2822,533.55,9,0,21471,0,0,0,0,0.06,0,0,0,0,,0,0,135,-135,1000,1280
0062x00000Bq4SVAAZ,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,3525875,0,53.82,18.76,0,0,0,,0,2,15/08/2022,1,29/08/2022,2,15/08/2022,0,1283.6502,0,1283.6502,1379,1,9,0,0,0,0,590.8314,418.82,0,0,2562,0,0,0,0,0,0,0,0,1,,0,599,350,-949,1000,1280
0062x00000Bq40DAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3525524,0,0,94.11,0,802.0145,0,,1,0,,0,,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12356,1,1,0,0,0.2,0,0,0,0,,2166.67,400,0,1766.67,1000,1280
0062x00000Bq4P2AAJ,Closed Lost,QuickCash,,,New Client-New Loan,3525813,0,11.99,87.12,0,0,4,15/08/2022,0,0,15/08/2022,1,,4,,0,0,1,745.4345,400,0,0,0,3.27,0,0,51,230,18,0,3336,0,0,17,1,0.3,0,18,1,0,,800,2000,100,-1300,1000,1280
0062x00000Bq6IDAAZ,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,3527804,0,78.93,98.83,0,0,1,10/08/2022,0,2,19/08/2022,5,02/09/2022,2,19/08/2022,0,2170.9561,0,2773.1894,2398,0,0,0,10.46,0,0,999.2357,1004.95,10,0,3038,0,0,0,0,7.47,0,10,0,1,,0,899,0,-899,1000,1280
0062x00000Bq5LuAAJ,Closed Lost,QuickCash,,,New Client-New Loan,3526832,0,3.24,80.81,0,661.1675,0,,1,0,,0,,0,,2,0,6,0,250,2,27,0,0,0,0,0,0,0,0,7710,1,14,133,1,19.34,0,0,0,0,,2500,2000,400,100,1000,1280
0062x00000Bq4txAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3526481,0,0,90.32,0,780.059,0,,0,0,,0,,0,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4829,1,7,0,0,0,0,0,0,0,,3941.44,400,420,3121.44,1000,1280
0062x00000Bq6TBAAZ,Closed Lost,QuickCash,,,New Client-New Loan,3527977,0,13.74,57.89,0,0,2,04/08/2022,0,0,04/08/2022,4,18/08/2022,2,,0,0,0,4252.6187,818,0,0,0,0.07,0,0,1882.2633,1747.12,6,0,5953,0,0,0,0,0.05,0,6,0,0,,1800,2000,1320,-1520,1000,1280
0062x00000Bpf1pAAB,Closed Lost,MoneySpot,FULLY COMPLIANT,,Existing Client-No Loan Granted Ever,3504974,59.16,0,60.72,604,1392.6665,2,20/07/2022,0,0,20/07/2022,3,03/08/2022,2,,0,0,0,5119.4535,0,1,46,0,0,0,130.3571,2356.352,2299.42,5,2.65,4910,1,6,0,0,0,0,4,0,0,,2383.33,400,1116,867.33,1000,1280
0062x00000Bq6agAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528101,59.14,50.82,94.44,417,68.3933,4,15/08/2022,1,0,15/08/2022,1,,4,,3,0,0,1175.7732,2128,0,0,0,1.5,0,0,100.2307,30,26,0,4187,1,11,0,0,0.31,0,26,1,0,,0,0,200,-200,1000,1280
0062x00000Bq5YHAAZ,Closed Lost,QuickCash,,,New Client-New Loan,3527319,11.22,0,13.77,0,137.77,2,19/08/2022,0,0,19/08/2022,5,02/09/2022,2,,0,0,2,2230.6688,0,1,5,0,279.08,0,480,831.8514,750,7,0,10845,1,6,67,1,49.95,0,7,1,0,,1524.1,899,100,525.1,1000,1280
0062x00000Bpyu4AAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3521458,48.26,0,35.09,3475,3868.7084,4,17/08/2022,0,0,17/08/2022,3,,4,,0,0,0,12451.345,0,1,71,0,0,0,0.8448,709.2,709.2,39,5.83,13543,1,14,0,0,0,0,39,0,0,,2972.67,400,700,1872.67,1000,1280
0062x00000Bq6jsAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3528226,9.03,4.43,98.23,761,1233.4402,4,12/08/2022,2,4,12/08/2022,5,,4,12/08/2022,15,454.5933,0,19420.5699,1313,15,32,0,0.44,0,462.0169,11164.672,2939,0,1.45,29574,3,8,0,0,0.27,0,0,1,0,,0,2000,450,-2450,1000,1280
0062x00000Bq6u2AAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528373,101.37,0,88.37,2102,5471.8148,2,10/08/2022,0,0,10/08/2022,3,24/08/2022,2,,1,0,0,14949.9595,0,1,37,0,71.08,0,925.9613,3981.6666,3529,6,5.73,30696,1,6,0,0,20.03,1,2,0,0,,0,1500,150,-1650,1000,1280
0062x00000Bq7FQAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528753,5023.48,5.9,98.39,2922,3106.6998,4,16/08/2022,0,0,16/08/2022,2,,4,,16,0,3,63.3333,250,16,16,0,341.05,0,2777.105,63.3333,100,0,65.59,4234,0,0,200,1,5.1,0,0,1,0,,3553.33,599,1500,1454.33,1000,1280
0062x00000Bq7P0AAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528800,80.59,30.99,98.55,0,908.7992,2,25/07/2022,0,2,25/07/2022,1,08/08/2022,2,01/08/2022,3,1033.9476,0,3091.4352,1219,3,62,0,0,0,256,837.708,1026.54,5,12.61,3933,1,4,0,0,0,1,4,0,0,,2125.5,899,0,1226.5,1000,1280
0062x00000Bq7bVAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3528986,0,14.2,85.81,28,0,0,,1,0,,0,,0,,1,0,0,0,333,0,0,0,0,0,128,0,0,1,7.25,2344,0,0,0,0,0,0,1,0,0,,0,2000,600,-2600,1000,1280
0062x00000Bq3ZvAAJ,Closed Lost,MoneySpot,LARGELY COMPLIANT,,New Client-New Loan,3525101,38.7,2.66,75.68,472,1829.9631,1,17/08/2022,0,0,17/08/2022,3,24/08/2022,1,,0,0,0,6544.2088,250,0,36,0,0.46,0,391.7667,1356.0646,1543.15,13,4.18,9378,1,13,0,0,0.29,0,13,0,0,,6066.67,400,1200,4466.67,1000,1280
0062x00000Bq7KtAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528742,81.67,7.6,91.08,0,0,4,12/08/2022,0,0,12/08/2022,5,,4,,0,0,0,100.3333,117,0,0,0,486.67,0,0,22.5,20,6,0,1539,0,0,0,0,14.23,0,6,1,0,,1577.33,599,720,258.33,1000,1280
0062x00000Bq7X4AAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528926,0,1.88,48.9,0,0,4,02/08/2022,0,0,02/08/2022,2,,4,,0,0,1,3365.1299,114,0,1,0,80.95,0,0,694.2377,542.34,9,0,6040,0,0,92,1,27.91,0,9,0,0,,3250,400,400,2450,1000,1280
0062x00000BpcnvAAB,Closed Lost,QuickCash,,,New Client-New Loan,3503147,12.53,6.12,87.28,520,521.4268,1,11/08/2022,0,0,11/08/2022,4,18/08/2022,1,,8,0,0,4151.5525,333,11,19,0,0,0,521.4286,1091.9154,1082.25,3,9.6,5433,0,0,0,0,0,0,2,0,0,,0,0,0,0,1000,1280
0062x00000BpeT9AAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3504516,127.62,0,57.78,0,1866.6594,2,02/08/2022,0,0,02/08/2022,2,16/08/2022,2,,0,0,0,3719.1349,0,0,18,0,2.32,0,0,1170.21,1623.93,6,0,6415,0,0,0,0,0.92,0,6,0,0,,3151.56,899,500,1752.56,1000,1280
0062x00000Bq80GAAR,Closed Lost,QuickCash,,,New Client-New Loan,3529332,64.34,0.46,60.26,0,1868.7617,1,18/08/2022,0,4,18/08/2022,4,25/08/2022,1,16/08/2022,3,66.9666,0,4800.9143,67,3,39,0,13.55,0,0,1085.2376,1017.25,13,0,14485,1,13,0,0,4.41,0,6,0,0,,55383,2000,1000,52383,1000,1280
0062x00000Bq80fAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3529338,3.53,32.33,85.74,0,0,2,05/08/2022,0,2,05/08/2022,5,19/08/2022,2,01/08/2022,0,1458.7681,0,3692.9457,3707,0,0,0,0,0,0,715.5,693,6,0,11465,0,0,0,0,0,0,6,0,0,,4550,400,400,3750,1000,1280
0062x00000Bq8AkAAJ,Closed Lost,QuickCash,,,New Client-New Loan,3529474,0,0,71.81,0,0,1,16/08/2022,0,0,16/08/2022,2,23/08/2022,1,,0,0,0,631.9999,0,0,0,0,115.92,0,320,142.6,4,10,14.97,4142,0,0,0,0,13.3,1,10,1,0,,200,899,600,-1299,1000,1280
0062x00000Bq86xAAB,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,3529421,109.84,37.53,73.23,179,611.9666,1,18/08/2022,0,1,17/08/2022,3,24/08/2022,1,17/08/2022,0,1104.9614,0,3962.3344,3091,7,20,0,8.51,0,0,290.62,426.7,12,0,8235,1,1,0,0,1.14,0,4,0,1,,3033.33,899,478,1656.33,1000,1280
0062x00000Bq7yKAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3529306,379.54,0,67.1,0,1950.5366,4,19/08/2022,0,0,19/08/2022,5,,4,,0,0,0,568.0666,0,0,30,0,171.41,0,0,166.62,18.5,10,0,6642,0,0,0,0,14.33,0,10,1,0,,1500,2000,0,-500,1000,1280
0062x00000BptdNAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3516719,1.35,0,90.99,13,0,1,17/08/2022,0,0,17/08/2022,4,24/08/2022,1,,1,0,0,1535.19,0,1,1,0,9.59,0,300.062,225.625,280,0,12.83,4401,0,0,0,0,2.14,1,0,0,0,,1430,400,0,1030,1000,1280
0062x000009SYVLAA4,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2126620,10.85,94.67,66.65,0,0,0,,4,4,16/08/2021,1,,4,16/08/2021,7,2383.6966,0,4628.22,4017,10,15,0,0,0,0,794.5655,568.33,0,0,4243,0,0,0,0,0,0,0,0,1,,975,400,150,425,1000,1280
0062x000009SX0HAAW,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2125819,25.48,0,60.31,0,481.5599,2,11/08/2021,0,0,11/08/2021,3,25/08/2021,2,,0,0,0,5812.6968,0,0,6,0,0.12,0,512,2432.255,2910.89,6,12.84,7724,0,0,0,0,0.04,2,6,0,0,,6283.33,400,1600,4283.33,1000,1280
0062x000009SXzeAAG,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2126370,132.91,37.84,53.08,313,398.413,4,11/08/2021,0,2,11/08/2021,3,25/08/2021,2,11/08/2021,0,1070.253,0,5309.5169,1989,0,16,0,0.28,0,291.9892,492.61,498.3,20,5.56,5256,0,0,0,0,0.06,0,20,0,1,,1527.5,599,400,528.5,1000,1280
0062x000009SYdjAAG,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2126695,1.68,33.85,95.68,0,0,4,18/08/2021,0,4,18/08/2021,3,,4,04/08/2021,0,651.35,0,5876.6505,2170,0,1,0,0,0,0,106.2622,90,61,0,6410,0,0,0,0,0,0,61,0,0,,0,2000,600,-2600,1000,1280
0062x000009SDz2AAG,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2116799,73.51,9.57,85.43,0,431.6421,4,02/08/2021,0,1,02/08/2021,1,,4,12/08/2021,2,2314.9429,0,8867.8928,1090,3,51,0,0,0,0,1514.4277,1877.69,9,0,11381,0,0,0,0,0,0,2,1,0,,4331.13,899,1130,2302.13,1000,1280
0062x000009SWXAAA4,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2125455,0,14.75,87.61,0,0,1,12/08/2021,0,4,12/08/2021,4,19/08/2021,1,16/08/2021,0,1330.3333,0,7212.0035,1330,0,0,0,0,0,0,1258.4666,5033.56,6,0,9013,0,0,0,0,0,0,6,1,0,,0,2000,50,-2050,1000,1280
0062x000009SYsFAAW,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126815,6.07,50.92,90.9,147,0,4,18/08/2021,2,4,18/08/2021,3,,4,17/08/2021,2,1571.33,0,5341.2025,2981,4,8,0,0.41,0,0,95.421,100,41,0,5854,0,0,0,0,0.17,0,41,1,0,,1272.48,2000,1000,-1727.52,1000,1280
0062x000009SZCyAAO,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2126984,23.76,81.77,80.53,251,236.3,2,17/08/2021,0,4,19/08/2021,4,,4,19/08/2021,0,1054.46,0,2947.8427,3140,0,9,0,0,0,385.0229,316.338,54.27,6,10.03,3840,0,0,0,0,0,0,6,0,1,,2383.33,400,1,1982.33,1000,1280
0062x000009SXLUAA4,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2126048,34.62,36.16,47.52,463,502.8566,4,19/08/2021,0,2,19/08/2021,4,,4,13/08/2021,0,1702.1014,0,5889.1813,2309,0,0,0,10.19,0,119.2551,430.625,50,24,1.87,6384,1,2,0,0,5.5,0,24,1,0,,1971.67,400,340,1231.67,1000,1280
0062x000009SZMZAA4,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127075,4.69,82.35,98.21,83,0,4,09/08/2021,2,2,30/07/2021,5,13/08/2021,2,30/07/2021,7,1776.6709,0,3083.8875,3253,0,0,0,0,0,217.2619,817.756,829.9,3,5.5,3950,0,0,0,0,0,0,3,0,1,,3250,400,300,2550,1000,1280
0062x000009SZYVAA4,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127187,27.67,21.09,68.8,248,247.5,1,11/08/2021,0,2,12/08/2021,4,26/08/2021,2,12/08/2021,0,894.3586,0,2211.7418,1664,0,9,0,1.45,0,250.9375,411.65,397.33,11,3.18,7887,0,0,0,0,0.16,0,11,0,1,,2.17,400,288,-685.83,1000,1280
0062x000009SZXXAA4,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2127180,15.79,61.22,92.77,436,422.255,1,09/08/2021,0,4,18/08/2021,3,,4,18/08/2021,0,2760.4333,0,3477.1951,2760,0,7,0,0,0,845.2164,1035.1625,989.5,5,28.07,4508,0,0,0,0,0,0,5,0,1,,2036.67,400,0,1636.67,1000,1280
0062x000009SZgyAAG,Closed Lost,QuickCash,,,New Client-New Loan,2127264,23550.72,0.35,24.8,0,434.5233,4,16/08/2021,0,0,16/08/2021,1,,4,,0,0,0,1.84,13,0,0,0,0,0,0,1.84,0.49,3,0,3651,0,0,0,0,0,0,3,1,0,,2533.48,899,0,1634.48,1000,1280
0062x000009SZuhAAG,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127367,0,0,24.36,0,0,0,,0,0,,0,,0,,0,0,0,0,0,10,11,0,0,0,160,0,0,0,24.31,1275,0,0,0,0,0,1,0,0,0,,2600,599,620,1381,1000,1280
0062x000008dpQVAAY,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2115200,91.38,0,52.29,1738,1754.3233,1,11/08/2021,0,0,11/08/2021,3,18/08/2021,1,,0,0,6,5301.19,0,0,53,0,0,0,0,1220,1220,13,15.42,6387,0,0,200,1,0,0,13,0,0,,5373.33,400,700,4273.33,1000,1280
0062x000009SaAyAAK,Closed Lost,QuickCash,,,New Client-New Loan,2127493,96.17,0,66.83,481,724.1366,4,16/08/2021,2,0,16/08/2021,1,,4,,2,0,6,2170.6666,0,2,45,0,0,0,225.9524,158.7368,973,20,2.87,7871,0,0,200,1,0,0,20,1,0,,7.8,400,550,-942.2,1000,1280
0062x000009SaBNAA0,Closed Lost,MoneySpot,,,New Client-New Loan,2127497,0,0.14,30.66,322,601.8351,0,,0,0,,0,,0,,0,0,0,0,13,0,53,0,0,0,693,0,0,0,7.91,8763,1,13,0,0,0.14,0,0,0,0,,6705.83,400,1800,4505.83,1000,1280
0062x000009SWkAAAW,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2125630,16.76,96.25,90.91,210,294.0091,0,,1,1,17/08/2021,2,24/08/2021,1,17/08/2021,2,2713.1975,0,2835.4975,3158,4,4,0,0,0,372.9741,624.4071,848.8,0,15.94,3281,0,0,0,0,0,0,0,0,1,,2123.33,400,400,1323.33,1000,1280
0062x000009SaH1AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127538,56.64,4.48,50.71,568,2667.5774,1,11/08/2021,2,0,11/08/2021,3,18/08/2021,1,,19,0,2,9878.1744,427,20,42,0,0.48,0,95.1178,2273.3333,2695,0,1.29,9524,1,12,33,1,0.49,1,0,1,0,,8666.67,400,1856,6410.67,1000,1280
0062x000009SaGXAA0,Closed Lost,QuickCash,,,New Client-New Loan,2127534,0,38.59,58.81,0,0,0,,0,4,19/08/2021,4,,4,19/08/2021,0,1049.3333,0,1049.3333,1049,0,0,0,0,0,0,629.6,629.6,0,0,2718,0,0,0,0,0,0,0,0,1,,4333.33,400,100,3833.33,1000,1280
0062x000008di1kAAA,Closed Lost,QuickCash,,,New Client-New Loan,2110609,18.99,0,57.7,0,874.7617,2,11/08/2021,0,0,11/08/2021,3,25/08/2021,2,,0,0,0,5737.8358,0,0,0,0,5.14,0,0,2148.1328,860.27,7,0,10931,0,0,0,0,2.2,0,7,0,0,,0,0,0,0,1000,1280
0062x000009SaMBAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127576,131.86,0,48.26,0,94.4966,4,11/08/2021,0,0,11/08/2021,3,,4,,0,0,0,108.5577,0,0,0,0,0,0,640,43,15,5,44.91,2761,0,0,0,0,0,1,5,1,0,,3250,599,450,2201,1000,1280
0062x000009SaYRAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127655,14.89,23.32,71.78,182,0,1,19/08/2021,12,1,19/08/2021,4,26/08/2021,1,15/08/2021,28,3041.6666,0,6469.269,1433,0,0,0,0,0,0,901.5071,802,7,0,6143,0,0,0,0,0,0,7,0,0,,5200,400,1200,3600,1000,1280
0062x000009SbI8AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127779,18.88,5.32,55.17,7,200,1,18/08/2021,0,2,18/08/2021,3,25/08/2021,1,18/08/2021,0,354.9777,0,7264.0502,562,0,10,0,244.71,0,7.2421,520.1538,526,13,0.07,10557,0,0,0,0,52.39,0,13,0,0,,3250,899,0,2351,1000,1280
0062x000009SbUTAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127824,35.28,64.55,85.45,323,495.4783,0,,0,2,03/08/2021,2,17/08/2021,2,03/08/2021,0,1999.5582,0,2908.1514,3041,0,10,0,0,0,301.125,920.345,629.9,0,6.39,4711,0,0,0,0,0,0,0,0,1,,0,400,400,-800,1000,1280
0062x000009SbSnAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127823,4045.26,16.28,82.76,0,442.0034,3,19/07/2021,0,0,19/07/2021,1,,3,,0,0,7,155.9433,648,0,13,0,328.13,0,0,21.3333,30,3,0,3980,1,7,103,2,1.76,0,3,1,0,,3960.67,599,800,2561.67,1000,1280
0062x000009SbwIAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127932,1.07,27.05,64.64,0,0,4,18/08/2021,0,0,18/08/2021,3,,4,,0,0,0,491.6666,1180,2,2,0,0,0,0,295,5,5,0,4361,0,0,0,0,0,0,4,1,0,,0,2000,320,-2320,1000,1280
0062x000009Sby9AAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127940,51.21,0,68.71,270,1282.1408,2,19/08/2021,0,0,19/08/2021,4,02/09/2021,2,,0,0,0,4999.6061,0,0,37,0,0,0,587.1862,1785.7142,2000,7,7,6812,1,8,0,0,0,0,7,0,0,,3390.83,400,150,2840.83,1000,1280
0062x000009SbxDAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127966,3.04,0,59.1,98,48.8333,4,17/08/2021,0,0,17/08/2021,2,,4,,0,0,12,16682.3332,0,0,0,0,179.53,0,128,716.6666,150,36,0,18551,2,2,37,1,83.23,0,36,1,0,,3683.33,400,2500,783.33,1000,1280
0062x000009ScLcAAK,Closed Lost,QuickCash,,,New Client-New Loan,2128058,58.23,0,60.52,0,794.052,1,17/08/2021,0,0,17/08/2021,2,24/08/2021,1,,2,0,0,3453.0159,0,8,0,0,170.32,0,0,828.9481,937.61,11,0,7761,0,0,0,0,69.17,0,2,0,0,,0,0,400,-400,1000,1280
0062x000009ScXdAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128159,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,700,400,0,300,1000,1280
0062x000009SdZVAA0,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2128690,0,97.43,99.97,0,0,0,,0,0,,0,,0,,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,,0,899,500,-1399,1000,1280
0062x000009SdZ1AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128684,9.72,22.43,74.89,69,0,4,16/07/2021,4,2,16/07/2021,5,,4,19/08/2021,5,1332.0918,0,6621.7984,1831,5,9,0,32.62,0,61.6116,3451.5833,3521.4,2,0.75,8163,0,0,0,0,13.79,0,2,1,0,,0,899,400,-1299,1000,1280
0062x000009SdksAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128834,0,99.43,94.48,156,0,0,,3,0,,0,,0,,3,0,0,0,1585,3,6,0,0,0,140.0253,0,0,0,8.78,1594,0,0,0,0,0,0,0,0,0,,2448.33,400,100,1948.33,1000,1280
0062x000009SWqbAAG,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2125718,48.25,0,84.33,1037,2177.2816,4,18/08/2021,0,0,18/08/2021,3,,4,,1,0,0,13147.4531,0,2,71,0,0.39,0,333.0422,626.1039,350,33,13.45,15342,2,21,0,0,0.18,0,26,1,0,,5279.47,899,1000,3380.47,1000,1280
0062x000009Se3vAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2129095,5.17,45.6,91.04,76,37.79,4,18/08/2021,0,2,19/08/2021,5,02/09/2021,2,19/08/2021,0,1461.9243,0,1741.3576,1674,0,6,0,1.16,0,37.79,672.8857,571.1,31,1.03,3671,0,0,0,0,0.46,0,31,0,1,,2903.33,400,100,2403.33,1000,1280
0062x000009Sc50AAC,Closed Lost,QuickCash,,,New Client-New Loan,2127969,99.72,0,79.31,367,712.8983,1,18/08/2021,5,0,18/08/2021,3,25/08/2021,1,,7,0,0,1125.8364,0,7,30,0,0,0,197.8671,296.1109,498.16,0,10.38,1906,0,0,0,0,0,0,0,0,0,,425,2000,0,-1575,1000,1280
0062x000009SdbqAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128720,29.49,29.79,85.18,269,434.3912,1,18/08/2021,6,2,18/08/2021,3,25/08/2021,1,13/08/2021,13,1382.2245,0,3361.7198,1272,13,39,0,0,0,236.0417,455.5555,229,0,6.7,4269,0,0,0,0,0,0,0,0,0,,1300,400,300,600,1000,1280
0062x000009SdFjAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128520,0,0,64.32,1095,974.5008,0,,1,0,,0,,0,,13,0,0,0,0,4,7,0,0,0,217.2619,0,0,0,33.54,3552,0,0,0,0,1.46,0,0,0,0,,3250,400,400,2450,1000,1280
0062x000009SdG2AAK,Closed Lost,Financier-2,,,Existing Client-No Loan Granted Ever,2128513,14.65,81.99,99.98,219,0,4,17/08/2021,0,2,11/08/2021,3,25/08/2021,2,11/08/2021,0,1491.5029,0,4060.5809,3890,0,0,0,0,0,453.1392,686.5,492.2,16,9.55,4744,0,0,0,0,0,0,16,0,1,,0,2000,0,-2000,1000,1280
