id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c
0062x00000Bq05NAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3522394,50.65,0,88.92,668,2645.0205,1,15/08/2022,0,0,15/08/2022,1,22/08/2022,1,,12,0,0,5761.5564,0,15,59,0,0.71,0,160,1195.5369,1437.84,3,0,6938,0,0,0,0,0.53,0,1,0,0,,12566.67,1500,800,10266.67,2000,2560
0062x00000Bpz6LAAR,Closed Lost,QuickCash,,,New Client-New Loan,3521655,21.91,0,15.69,353,639.4434,2,10/08/2022,0,0,10/08/2022,3,24/08/2022,2,,0,0,0,3841.5732,0,0,15,0,1.93,0,151.6271,1768.1766,1334.52,6,3.12,4857,1,5,0,0,1.52,0,6,0,0,,1800,2000,150,-350,2000,2560
0062x00000Bq0L1AAJ,Closed Lost,MoneySpot,,,New Client-New Loan,3522600,2.02,25.26,80.23,23,0,4,18/08/2022,2,2,18/08/2022,4,,4,19/07/2022,5,560.427,0,1715.9003,430,9,13,0,0,0,0,495.2028,686.82,5,0,1702,0,0,0,0,0,0,2,0,0,,0,0,0,0,2000,2560
0062x00000Bq0iKAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522913,164.22,37.33,64,1994,2494.0988,2,22/07/2022,0,2,17/08/2022,3,31/08/2022,2,17/08/2022,0,2267.2055,0,6824.7154,4873,0,36,0,0,0,160,1043.5357,887.6,3,2.81,13051,0,0,0,0,0,0,3,0,1,,3364.94,899,0,2465.94,2000,2560
0062x00000Bq0tXAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523053,0,0,65.2,0,0,4,19/08/2022,0,0,19/08/2022,5,,4,,0,0,6,1942.8332,0,0,0,0,0,0,0,92.1011,24,26,0,6144,0,0,20,1,0,0,26,1,0,,0,0,1200,-1200,2000,2560
0062x00000BpzzAAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3522314,0,69.05,92.75,0,0,0,,0,0,,0,,0,,0,0,0,0,1854,0,0,0,0,0,0,0,0,0,0,2685,0,0,0,0,1.04,0,0,0,0,,0,2000,0,-2000,2000,2560
0062x00000Bpsu8AAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3516169,0,11.29,68.26,0,0,4,15/08/2022,0,0,15/08/2022,1,,4,,0,0,6,2391.6666,1024,0,0,0,9.43,0,0,1018,70,5,0,9069,0,0,200,2,1.76,0,5,1,0,,2.17,400,1000,-1397.83,2000,2560
0062x00000Bq1boAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3523617,59.22,27.1,40.33,258,446.2099,2,12/08/2022,0,4,03/08/2022,3,,4,03/08/2022,7,860.8233,0,1293.0332,1322,0,0,0,0,0,276.8275,368.9242,336.19,7,5.68,4878,0,0,0,0,0,0,7,0,1,,1298.52,899,0,399.52,2000,2560
0062x00000Bq1tTAAR,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,3523820,94.21,25.57,57.51,690,782.8069,4,02/08/2022,0,4,02/08/2022,2,,4,03/08/2022,0,1497.5966,6,5185.2818,3524,1,32,0,42.93,0,776.0595,1294.6775,165,4,5.63,13777,1,1,44,2,5.38,0,1,1,0,,0,899,438,-1337,2000,2560
0062x00000Bq1vjAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3523849,5.73,0.43,39.68,53,425.3101,1,12/08/2022,0,0,12/08/2022,5,19/08/2022,1,,0,0,0,1939.4944,13,0,7,0,0,0,172.0714,446.35,423,4,5.78,2976,1,4,0,0,0,0,4,0,0,,0,599,180,-779,2000,2560
0062x00000Bq2JCAAZ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3524115,43.08,80.54,28.85,0,1323.8974,1,13/08/2022,0,4,16/08/2022,2,,4,16/08/2022,0,2368.5,1,4887.3469,4202,0,0,0,0,0,0,888.1875,891.4,8,0,5217,0,0,8,1,0,0,8,0,1,,1000,899,2080,-1979,2000,2560
0062x00000Bq2IdAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524107,0,18.91,78.54,281,277.1466,0,,2,0,,0,,0,,12,0,0,0,500,12,17,0,0,0,351.2449,0,0,0,13.28,2644,0,0,0,0,14.3,0,0,0,0,,0,2000,600,-2600,2000,2560
0062x00000Bq36YAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524773,10.94,34.48,99,54,0,4,17/08/2022,0,4,11/08/2022,4,,4,11/08/2022,0,1352.3066,0,2599.9565,1471,0,0,0,0,0,0,507.115,731.11,7,0,4266,0,0,0,0,0,0,7,0,1,,0,2000,800,-2800,2000,2560
0062x00000Bq3qHAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3525259,4.54,19.97,90.15,0,0,4,19/08/2022,0,2,19/08/2022,5,,4,05/08/2022,0,1447.7055,0,5312.0388,1333,0,0,0,5.92,0,0,120.975,100,80,0,6674,0,0,0,0,2.86,0,80,1,0,,2004.17,400,200,1404.17,2000,2560
0062x00000Bq58bAAB,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3526611,0,0,92.7,0,0,1,19/08/2022,0,0,19/08/2022,5,26/08/2022,1,,0,0,0,796.7727,0,0,0,0,12.92,0,0,97.1027,3.62,11,0,2542,0,0,0,0,1.81,0,11,1,0,,4290,899,0,3391,2000,2560
0062x00000Bq2qVAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3524539,5.49,0,52.11,0,635.8433,1,16/08/2022,0,0,16/08/2022,2,23/08/2022,1,,4,0,17,13488.2992,0,11,24,0,0.18,0,0,3104.1566,1773.8,3,0,12277,0,0,633,1,0.2,0,0,0,0,,5200,599,1320,3281,2000,2560
0062x00000Bq7ORAAZ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3528793,27.2,19.58,66.26,60,325.8911,4,16/08/2022,1,0,16/08/2022,2,,4,,3,0,0,1250,745,3,13,0,0,0,65.1786,468.75,2300,1,1.71,3803,0,0,0,0,0,0,1,1,0,,1382.33,400,2000,-1017.67,2000,2560
0062x00000Bq7PuAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,3528844,0,0,64.25,0,0,4,19/08/2022,0,0,19/08/2022,5,,4,,0,0,0,1237.2615,0,1,6,0,960,0,0,285,325,5,0,11058,0,0,0,0,41.24,0,5,1,0,,3279,599,440,2240,2000,2560
0062x00000Bq7wAAAR,Closed Lost,QuickCash,,,New Client-New Loan,3529294,8.22,9.82,46.4,0,646.0066,1,20/08/2022,0,4,20/08/2022,6,27/08/2022,1,18/08/2022,0,1000,0,8901.091,1000,0,0,0,8.44,0,0,1818.3333,1400,6,0,10178,0,0,0,0,6.55,0,6,1,0,,6500,400,1500,4600,2000,2560
0062x00000Bq8AQAAZ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,3529470,0,60.91,77.62,0,0,2,11/08/2022,0,4,16/08/2022,2,,4,16/08/2022,0,1537.6166,0,2684.7856,1538,0,0,0,0,0,0,576.6062,613.5,4,0,2525,0,0,0,0,0,0,4,0,1,,1018.33,400,1,617.33,2000,2560
0062x000009SY9yAAG,Closed Lost,MoneySpot,,,New Client-New Loan,2126438,0,0,42.25,0,0,4,19/07/2021,0,0,19/07/2021,1,,4,,0,0,0,15,0,0,0,0,0,0,0,15,10,3,0,4963,0,0,0,0,0,0,3,1,0,,1625,899,400,326,2000,2560
0062x000009SXmuAAG,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126287,26.18,0,43.16,546,1711.2036,1,13/08/2021,10,0,13/08/2021,5,20/08/2021,1,,10,0,0,9750.6284,0,0,10,0,7.84,0,316.8,1816.5714,1487,7,3.08,10288,0,0,0,0,6.02,0,7,1,0,,2994.13,1499,890,605.13,2000,2560
0062x000009SYdyAAG,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2126698,6.56,0.32,89.09,0,192.6632,1,18/08/2021,0,0,18/08/2021,3,25/08/2021,1,,0,0,0,2934.7216,13,0,0,0,1.02,0,0,675.3884,642.45,13,0,3981,1,4,0,0,0.75,0,13,0,0,,4766.67,400,700,3666.67,2000,2560
0062x000009SYQ1AAO,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2126572,300.12,0,41.93,0,985.8031,4,13/08/2021,0,0,13/08/2021,5,,4,,0,0,1,427.9666,0,0,4,0,5.17,0,0,72.5,150,8,0,1061,0,0,107,1,0.94,0,8,1,0,,1300,400,200,700,2000,2560
0062x000009SZg6AAG,Closed Lost,MoneySpot,,,New Client-New Loan,2127262,2.35,0,75.54,0,0,2,28/07/2021,0,0,28/07/2021,3,11/08/2021,2,,0,0,0,1374.4998,0,1,15,0,29.37,0,0,420,420,5,0,1914,0,0,0,0,14,0,5,0,0,,0,0,300,-300,2000,2560
0062x000009SZaWAAW,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127206,22.85,0,85.52,40,0,1,18/08/2021,1,0,18/08/2021,3,25/08/2021,1,,1,0,0,4822.2768,0,1,9,0,4.4,0,1270.5,1034.6155,1040.8,9,15.03,8455,1,1,0,0,2.34,0,6,1,0,,0,2000,800,-2800,2000,2560
0062x000009HWELAA4,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2104112,5.85,0,28.15,160,0,1,10/08/2021,0,0,10/08/2021,2,17/08/2021,1,,0,0,0,3712.2694,0,0,0,0,17.85,0,0,673.1057,518.52,14,0,4308,1,1,0,0,14.14,0,14,0,0,,4116.67,400,1174,2542.67,2000,2560
0062x000009SbBCAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127762,0,0,16.07,0,0,2,12/08/2021,0,0,12/08/2021,4,26/08/2021,2,,0,0,0,651.7835,0,0,0,0,0,0,0,300,300,4,0,933,0,0,0,0,0,0,4,0,0,,4875,400,250,4225,2000,2560
0062x000009SbbtAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127860,150.16,0,51.41,189,0,4,09/08/2021,0,0,09/08/2021,1,,4,,0,0,2,148.6,0,0,7,0,11.9,0,0,94.5,250,4,0,9735,0,0,67,1,0.15,0,4,1,0,,0,0,150,-150,2000,2560
0062x000009SbqZAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127912,2301.76,0,82.41,0,33.3333,4,30/07/2021,7,0,30/07/2021,5,,4,,8,0,0,63.3333,0,2,2,0,0,0,0,63.3333,10,3,0,2867,0,0,0,0,0,0,0,1,0,,2600,400,100,2100,2000,2560
0062x000009Sc6XAAS,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127979,29.66,3.03,93.65,1206,736.211,1,13/08/2021,0,0,13/08/2021,5,20/08/2021,1,,0,0,6,5715.0545,200,0,50,0,2.9,0,480,1286.325,1416.45,12,14.1,6597,0,0,100,1,2.46,0,12,0,0,,7280,599,370,6311,2000,2560
0062x000009SdCKAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128496,56.64,7,55.46,259,2037.8942,4,19/08/2021,0,0,19/08/2021,4,,4,,0,0,0,10290.2998,1267,0,31,0,0,0,0,415.8527,411.28,33,5.45,18079,1,2,0,0,0,0,33,1,0,,2074.03,599,350,1125.03,2000,2560
0062x000009SceeAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128211,17.29,9.11,37.62,41,474.5334,4,18/08/2021,7,0,18/08/2021,3,,4,,7,0,0,3807.61,776,0,0,0,4.33,0,0,335.9655,750,34,0,8516,3,10,0,0,1.94,0,34,0,0,,5416.67,400,0,5016.67,2000,2560
0062x000009SdNeAAK,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2128554,2.03,0,50.69,8,0,1,12/08/2021,0,0,12/08/2021,4,19/08/2021,1,,0,0,0,524.4034,0,0,7,0,26.85,0,0,90,90,12,0,595,0,0,0,0,17.65,0,12,1,0,,1993.33,400,400,1193.33,2000,2560
0062x000009Sde6AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128749,3.47,50.61,45.27,0,0,3,03/08/2021,0,4,02/08/2021,1,,4,02/08/2021,0,566.6666,0,584.7432,1683,0,0,0,62.82,0,0,566.6666,600,3,0,3325,0,0,0,0,10.71,0,3,0,1,,1950,2000,400,-450,2000,2560
0062x000009SessAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129596,4.84,0,97.4,0,0,2,03/08/2021,0,0,03/08/2021,2,17/08/2021,2,,0,0,0,3338.0025,0,4,4,0,0,0,0,1507.0916,1646.3,6,0,4444,0,0,0,0,0,0,0,0,0,,0,2000,400,-2400,2000,2560
0062x000009SfKrAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129811,0,0,90.16,151,53.4666,0,,9,0,,0,,0,,11,0,0,0,0,0,0,0,0,0,123.8733,0,0,0,2.66,4662,1,2,0,0,0,0,0,0,0,,2600,899,1000,701,2000,2560
0062x000009SfWdAAK,Closed Lost,QuickCash,,,New Client-New Loan,2129896,7.21,39.66,61.41,0,51,1,18/08/2021,0,4,18/08/2021,3,25/08/2021,1,20/08/2021,0,621.8033,0,2197.2775,904,0,0,0,0,0,0,162.7861,240.68,13,0,2279,0,0,0,0,0,0,13,0,0,,400,2000,0,-1600,2000,2560
0062x000009SevNAAS,Closed Lost,MoneySpot,,,New Client-New Loan,2129617,72.99,0,59.69,345,438.3917,4,18/08/2021,0,0,18/08/2021,3,,4,,1,0,0,2219.3965,0,1,34,0,152.6,0,0.224,105.0992,50.46,26,0.01,8607,1,13,0,0,16.15,0,16,1,0,,0,0,0,0,2000,2560
0062x000009ScWzAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2128151,16.87,0,79.75,5,423.9896,4,16/08/2021,0,0,16/08/2021,1,,4,,0,0,1,2070.3932,0,9,22,0,4.98,0,960,940,1400,5,0,9317,1,1,42,1,0.84,0,0,1,0,,4333.33,400,300,3633.33,2000,2560
0062x000009Sa7VAAS,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2127466,73.95,0,40.51,505,433.658,2,09/08/2021,0,0,09/08/2021,1,23/08/2021,2,,0,0,0,4213.685,0,0,30,0,16.04,0,266.9932,1196.6166,1252.27,6,6.1,4375,0,0,0,0,9.53,0,6,0,0,,2491.67,899,100,1492.67,2000,2560
0062x000009SelhAAC,Closed Lost,QuickCash,,,New Client-New Loan,2129531,2.56,71.53,93.92,0,0,4,16/08/2021,0,4,17/08/2021,2,,4,17/08/2021,0,1307.1466,0,1743.4532,1307,0,0,0,0,0,0,490.18,450,3,0,1827,0,0,0,0,0,0,3,0,1,,451.58,899,0,-447.42,2000,2560
0062x000009SZX8AAO,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2127175,11.34,39.73,62.47,121,47.6333,0,,0,4,04/08/2021,3,,4,04/08/2021,1,1487.5733,0,1487.5733,2392,7,11,0,2.22,0,160,637.5314,310.4,0,0,6020,1,3,0,0,0.55,0,0,0,1,,3640,1500,500,1640,2000,2560
0062x000009SfAcAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2129734,7.61,0,97.79,252,108,2,11/08/2021,3,0,11/08/2021,3,25/08/2021,2,,4,0,0,3918.7972,0,4,7,0,0,0,234.6429,1525.1016,1561.25,1,4.27,5492,0,0,0,0,0,0,1,0,0,,2501.91,899,0,1602.91,2000,2560
0062x000009SgB7AAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130209,39.77,0.25,84.16,117,743.9798,2,17/08/2021,0,0,17/08/2021,2,31/08/2021,2,,0,0,0,3395.8687,13,0,0,0,0.63,0,101.3889,1325.2228,1487.27,7,1.95,5190,1,1,0,0,0.35,0,7,0,0,,4006.6,2000,0,2006.6,2000,2560
0062x000009SfJlAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130299,1.78,79.79,99.85,0,0,4,14/07/2021,0,1,18/08/2021,2,25/08/2021,1,18/08/2021,0,2221.4173,0,5408.5573,5161,7,7,0,3.51,0,0,511.2307,839.2,3,0,6468,1,1,0,0,1.21,0,0,0,1,,0,2000,245,-2245,2000,2560
0062x000009Sg6wAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2130313,37.22,61.11,70.2,564,117.0868,4,13/08/2021,0,4,13/08/2021,5,,4,13/08/2021,0,1952.1566,0,2123.4865,1952,0,29,0,0,0,380,836.6385,869.72,5,12.05,3194,1,6,0,0,0,0,5,0,1,,3033.33,400,0,2633.33,2000,2560
0062x00000Ecp8XAAR,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,6381447,0,0,36.98,0,0,1,30/08/2023,0,0,30/08/2023,3,06/09/2023,1,,0,0,0,1733.5832,0,0,0,0,0,0,0,989.35,709,5,0,3804,0,0,0,0,0,0,5,0,0,0,0,0,2210,-2210,2000,2560
0062x00000CyU5aAAF,Bad Debt Pending,MoneySpot,,2750,Existing Client-Granted Loan Before,4229490,204.55,0,66.17,774,329.7195,1,10/12/2022,0,0,10/12/2022,6,17/12/2022,1,,0,0,0,776.73,0,0,18,0,0.93,0,0,751.73,751.73,3,6.62,6104,1,6,0,0,0.11,0,3,0,0,,2816.67,599,400,1817.67,2000,2560
0062x00000EcqyUAAR,Closed Lost,MoneySpot,,,New Client-New Loan,6382868,0,0,68.9,0,0,4,23/08/2023,0,0,23/08/2023,3,,4,,0,0,1,4140.8333,0,0,0,0,0.17,0,0,1242.25,642.5,10,0,6849,0,0,17,1,0.1,0,10,1,0,0,0,0,1825,-1825,2000,2560
0062x00000EcrTqAAJ,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6383064,0,0,57.47,0,0,1,29/08/2023,0,0,29/08/2023,3,05/09/2023,1,,0,0,0,3764.4883,0,0,0,0,0,0,0,866.3485,767.33,7,0,2021,0,0,0,0,0,0,7,0,0,0,2600,400,0,2200,2000,2560
0062x00000Ecs1OAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,6383444,0,69.02,96.97,0,0,2,31/08/2023,0,4,25/08/2023,5,,4,25/08/2023,0,1844.8333,0,4008.1784,3968,0,0,0,16.75,0,0,691.8125,490.06,7,0,5749,0,0,0,0,5.37,0,7,0,1,1,0,400,400,-800,2000,2560
0062x00000EcrrxAAB,Closed Lost,MoneySpot,LARGELY COMPLIANT,,New Client-New Loan,6383299,30.92,0.21,53.52,340,403.5165,2,03/08/2023,0,0,03/08/2023,4,17/08/2023,2,,0,0,14,7317.3283,17,0,20,0,0.37,0,316.6158,3367.976,3130.14,5,3.95,8019,0,0,103,4,0.34,0,5,0,0,0,0,0,2000,-2000,2000,2560
0062x00000Cje1OAAR,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,4114040,4.6,0,97.47,92,0,4,22/11/2022,0,0,22/11/2022,2,,4,,0,0,0,3321.5366,0,3,3,0,0,0,79.5757,311.0538,142.99,21,1.81,4385,1,1,0,0,0,0,9,1,0,,0,899,877,-1776,2000,2560
0062x00000CjOOhAAN,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,4101805,36.72,0,67.54,409,815.7798,1,21/11/2022,2,0,21/11/2022,1,28/11/2022,1,,12,0,4,2976.05,0,18,90,0,0.66,0,0,679.25,511,5,0,4218,16,67,67,1,0.4,0,3,1,0,,3488.33,599,200,2689.33,2000,2560
0062x00000CicD7AAJ,Closed Lost,QuickCash,,,New Client-New Loan,4063566,109.25,45.74,51.87,83,352.0466,0,,0,2,25/10/2022,2,08/11/2022,2,25/10/2022,0,1332.8644,0,1332.8644,1022,0,0,0,0,0,70.409,613.484,628.27,0,3.15,2234,0,0,0,0,0,0,0,0,1,,5633.33,400,150,5083.33,2000,2560
0062x00000E5M8FAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5647434,6.26,68.95,94.75,0,217.2601,0,,0,2,05/06/2023,1,19/06/2023,2,05/06/2023,0,2981.8857,0,2981.8857,2745,0,17,0,0.44,0,0,1372.485,1105.8,0,0,3981,0,0,0,0,0.33,0,0,0,1,1,5000,400,1200,3400,2000,2560
0062x00000DID0uAAH,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,4821764,17.48,0,44.62,0,1703.6496,1,28/02/2023,1,0,28/02/2023,2,07/03/2023,1,,17,0,0,12365.6663,0,0,0,0,146.33,0,0,2240,2700,3,0,7123,1,7,0,0,100,0,3,1,0,,0,0,0,0,2000,2560
0062x00000E49owAAB,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5543897,0,0,48.67,0,275.1066,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5704,0,0,0,0,10.19,0,0,0,0,0,4766.67,400,2000,2366.67,2000,2560
0062x00000E3oRmAAJ,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,5518679,0,0,63.3,0,0,2,01/06/2023,0,0,01/06/2023,4,15/06/2023,2,,0,0,0,289.1115,0,0,0,0,23.9,0,0,109.75,250,4,0,3371,0,0,0,0,1.69,0,4,1,0,0,0,0,800,-800,2000,2560
0062x00000CkTfPAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,4155361,33.56,0,96.08,56,94.1152,4,29/11/2022,1,0,29/11/2022,2,,4,,9,0,0,496.3666,0,0,0,0,3.21,0,0,54,30,26,0,3651,1,7,0,0,0.41,0,26,1,0,,880,0,400,480,2000,2560
0062x00000E5M9JAAV,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,5647745,15.8,0,99.77,0,509.2601,1,15/06/2023,1,0,15/06/2023,4,22/06/2023,1,,10,0,0,4408.5263,0,10,14,0,0,0,0,739.9692,718.5,13,0,4795,0,0,0,0,0,0,0,0,0,0,3683.33,400,920,2363.33,2000,2560
0062x000009TnasAAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2163926,41.17,0,83.11,179,1120.9519,4,23/08/2021,2,0,23/08/2021,1,,4,,2,0,0,3170.3766,0,2,16,0,1.32,0,233.7738,1188.8912,1206.07,8,4.01,5833,0,0,0,0,0.72,0,3,0,0,,4333.33,400,800,3133.33,2000,2560
0062x000009ToeuAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164241,38.65,0,61.5,760,1397.8103,1,25/08/2021,7,0,25/08/2021,3,01/09/2021,1,,11,0,1,6450.0017,0,11,33,0,42.64,0,544.569,983.3333,1000,0,9.29,5859,0,0,78,1,31.1,0,0,1,0,,950,0,1200,-250,2000,2560
0062x000009TonsAAC,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164315,34.74,4.96,89.65,0,516.6666,2,04/08/2021,0,2,04/08/2021,3,18/08/2021,2,10/08/2021,1,268.3175,0,7107.8954,422,6,24,0,0.02,0,960,2837.35,2935.07,5,51.11,8491,1,3,0,0,0.01,3,3,0,0,,6240,1499,710,4031,2000,2560
0062x000009TmNEAA0,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2163373,26.32,0,91.92,0,0,4,30/08/2021,0,0,30/08/2021,1,,4,,0,0,0,1192.4033,0,4,4,0,6.96,0,0,105.212,402.5,34,0,3194,0,0,0,0,2.6,0,22,1,0,,5416.67,599,500,4317.67,2000,2560
0062x000009To56AAC,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2164029,10.57,96.53,84.54,132,0,0,,2,2,23/08/2021,1,06/09/2021,2,23/08/2021,2,1249.036,0,2145.476,1976,4,12,0,0,0,0,574.9,584.9,0,0,2047,0,0,0,0,0,0,0,0,1,,2.17,2000,160,-2157.83,2000,2560
0062x000009TplhAAC,Closed Lost,QuickCash,,,Existing Client-Granted Loan Before,2164706,60.07,0,55.12,1694,1180.8502,4,17/08/2021,6,0,17/08/2021,2,,4,,9,0,0,4541.2666,0,9,55,0,6.01,0,602.2695,1946.2571,2031.78,0,11.27,5345,1,5,0,0,5.11,0,0,0,0,,2686.67,400,200,2086.67,2000,2560
0062x000009TpYnAAK,Closed Lost,QuickCash,,,New Client-New Loan,2164630,0,0,26.91,0,0,1,24/08/2021,0,0,24/08/2021,2,31/08/2021,1,,0,0,0,3651.0189,0,1,0,0,0,0,0,840.235,886.36,12,0,3517,0,0,0,0,0,0,10,0,0,,3466.67,400,1200,1866.67,2000,2560
0062x000009TpuAAAS,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164751,0,72.44,43.45,0,0,4,30/08/2021,0,4,12/08/2021,4,,4,12/08/2021,0,881.1666,0,1161.1666,1033,0,1,0,6.13,0,0,440.5833,310.4,3,0,1426,0,0,0,0,3.79,0,3,0,1,,0,400,250,-650,2000,2560
0062x000009Tq5SAAS,Closed Lost,QuickCash,,,New Client-New Loan,2164817,12.05,25.84,96.65,259,545.76,1,24/08/2021,3,2,24/08/2021,2,31/08/2021,1,17/08/2021,8,1228.8333,0,9601.3018,2525,3,8,0,0,0,694.5175,846.9037,834.17,8,7.66,9769,0,0,0,0,0,0,1,0,0,,840,2000,1660,-2820,2000,2560
0062x000009TqEPAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164862,2.15,93.89,96.31,60,0,0,,3,1,31/08/2021,2,07/09/2021,1,31/08/2021,3,2786.6733,0,2786.6733,2307,3,6,0,0,0,65.1786,641.3166,744.9,0,2.65,2457,0,0,0,0,0,0,0,0,1,,2600,1500,140,960,2000,2560
0062x000009TqNyAAK,Closed Lost,QuickCash,,,Existing Client-No Loan Granted Ever,2164905,8.77,95.7,71.65,15,107.945,0,,6,4,20/08/2021,5,,4,20/08/2021,6,1849.3666,0,2964.6666,2965,6,15,0,0,0,187.2012,792.5857,829.9,0,10.88,3098,1,3,0,0,0,0,0,0,1,,0,2000,200,-2200,2000,2560
0062x000009TqNKAA0,Closed Lost,MoneySpot,,,Existing Client-No Loan Granted Ever,2164902,87.88,35.32,37.14,240,1072.6225,2,03/08/2021,2,0,03/08/2021,2,17/08/2021,2,,2,0,0,2869.6529,1600,0,41,0,0.85,0,360.5834,1305.474,201.92,5,8.09,4530,2,6,0,0,0.53,0,5,0,0,,0,0,100,-100,2000,2560
