id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c
0062x00000DAOBpAAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4627538,50.24,0.18,57.55,808,1712.3438,1,30/01/2023,0,0,30/01/2023,1,06/02/2023,1,,0,0,0,5821.3143,13,2,0,0,0,0,623.0585,1043.0533,1001.82,9,9.1,6845,0,0,0,0,0,0,0,0,0,,2930.8,400,900,1630.8,2500,3184.18
0062x00000DAOBpAAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4627538,50.24,0.18,57.55,808,1712.3438,1,30/01/2023,0,0,30/01/2023,1,06/02/2023,1,,0,0,0,5821.3143,13,2,0,0,0,0,623.0585,1043.0533,1001.82,9,9.1,6845,0,0,0,0,0,0,0,0,0,,2930.8,400,900,1630.8,2500,3184.18
0062x00000EDLZaAAP,Closed Won-Funded,QuickCash,,1079.72,Existing Client-Granted Loan Before,5939043,17.48,5.62,66.46,435,0,1,11/07/2023,0,2,11/07/2023,2,18/07/2023,1,14/07/2023,0,837.9152,0,16891.0635,900,0,10,0,0,0,0,3442.5,2400,12,0,15999,0,0,0,0,0,0,12,1,0,0,2600,599,140,1861,2500,3184.18
0062x00000DGlWsAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4740696,183.3,0,70.61,2154,8637.5593,1,16/02/2023,0,0,16/02/2023,4,23/02/2023,1,,0,0,0,5315.3747,0,0,49,0,1.34,0,984.9424,1100.525,958.01,12,7.71,12777,0,0,0,0,0.5,0,12,0,0,,4116.67,400,100,3616.67,2500,3184.19
0062x00000DGl4BAAT,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4740402,118.37,0.19,56.62,3736,5817.3144,1,15/02/2023,0,0,15/02/2023,3,22/02/2023,1,,3,0,0,6164.9871,13,3,80,0,0.55,0,1410.8131,1244.655,1866.7,7,31.83,6668,1,28,0,0,0.45,0,7,0,0,,9253.26,599,1720,6934.26,2500,3184.19
0062x00000Dt5gFAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5285651,119,0,85.97,4100,7224.1843,1,09/05/2023,0,0,09/05/2023,2,16/05/2023,1,,0,0,0,7794.3529,0,0,114,0,0,0,5117.4067,1643.77,1643.77,12,54.9,9321,1,14,0,0,0,0,12,0,0,0,6916,400,100,6416,2500,3184.19
0062x00000DGlWsAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4740696,183.3,0,70.61,2154,8637.5593,1,16/02/2023,0,0,16/02/2023,4,23/02/2023,1,,0,0,0,5315.3747,0,0,49,0,1.34,0,984.9424,1100.525,958.01,12,7.71,12777,0,0,0,0,0.5,0,12,0,0,,4116.67,400,100,3616.67,2500,3184.19
0062x00000DGl4BAAT,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4740402,118.37,0.19,56.62,3736,5817.3144,1,15/02/2023,0,0,15/02/2023,3,22/02/2023,1,,3,0,0,6164.9871,13,3,80,0,0.55,0,1410.8131,1244.655,1866.7,7,31.83,6668,1,28,0,0,0.45,0,7,0,0,,9253.26,599,1720,6934.26,2500,3184.19
0062x00000Dt5gFAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5285651,119,0,85.97,4100,7224.1843,1,09/05/2023,0,0,09/05/2023,2,16/05/2023,1,,0,0,0,7794.3529,0,0,114,0,0,0,5117.4067,1643.77,1643.77,12,54.9,9321,1,14,0,0,0,0,12,0,0,0,6916,400,100,6416,2500,3184.19
0062x00000E52ayAAB,Closed Won-Funded,QuickCash,,471.61,Existing Client-Granted Loan Before,5617808,0,0,22.38,1553,1621.1169,0,,0,0,,0,,0,,4,0,6,0,0,1,25,0,0,0,908.9438,0,0,0,12.22,13312,1,7,382,1,0.4,0,0,0,0,0,8233.33,1499,1195,5539.33,2500,3184.19
0062x00000DtSChAAN,Bad Debt Watch,MoneySpot,,1469.71,Existing Client-Granted Loan Before,5314162,55.79,18.71,87.96,1231,3414.703,1,11/05/2023,0,2,11/05/2023,4,18/05/2023,1,12/05/2023,4,1339.6621,6,7090.2979,1303,4,73,0,0,0,545.9655,1323.4341,1177.06,12,11.37,6962,1,7,100,1,0,1,0,0,0,0,3466.67,599,125,2742.67,2500,3184.19
0062x00000DZLfBAAX,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5087747,520.37,0,78.53,3549,4909.4722,4,17/04/2023,0,0,17/04/2023,1,,4,,0,0,0,3177.1664,0,0,0,0,8.82,0,2704.284,438.6111,600,9,114.47,4601,0,0,0,0,2.52,0,9,1,0,0,4766.67,1499,250,3017.67,2500,3184.2
0062x00000DAaPPAA1,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4636217,56,0,99.57,2875,3810.3849,1,31/01/2023,4,0,31/01/2023,2,07/02/2023,1,,22,0,0,7031.3934,0,33,109,0,0,0,1800.4069,1618.1841,1907.17,0,33.89,7803,6,19,0,0,0,0,0,0,0,,6495.67,599,1000,4896.67,2500,3184.2
0062x00000DZLo9AAH,Loan Paid,MoneySpot,,-0.09,Existing Client-Granted Loan Before,5087910,63.29,0,74.63,2010,2284.7374,1,18/04/2023,0,0,18/04/2023,2,25/04/2023,1,,14,0,0,4711.8336,0,14,1,0,5.45,0,1113.6303,1084.3676,1521.3,7,22.06,4807,1,16,0,0,5.35,0,7,0,0,0,1235,599,100,536,2500,3184.2
0062x00000DAUNwAAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4632262,54.23,0,72.22,2568,1176.9151,1,01/02/2023,2,0,01/02/2023,2,08/02/2023,1,,12,0,0,4736.2643,0,14,86,0,0,0,1974.4451,1089.99,1416.4,1,33.45,5902,0,0,0,0,0,0,1,0,0,,0,400,400,-800,2500,3184.2
0062x00000DZLfBAAX,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5087747,520.37,0,78.53,3549,4909.4722,4,17/04/2023,0,0,17/04/2023,1,,4,,0,0,0,3177.1664,0,0,0,0,8.82,0,2704.284,438.6111,600,9,114.47,4601,0,0,0,0,2.52,0,9,1,0,0,4766.67,1499,250,3017.67,2500,3184.2
0062x00000DAaPPAA1,Loan Paid,Financier-2,,0,Existing Client-Granted Loan Before,4636217,56,0,99.57,2875,3810.3849,1,31/01/2023,4,0,31/01/2023,2,07/02/2023,1,,22,0,0,7031.3934,0,33,109,0,0,0,1800.4069,1618.1841,1907.17,0,33.89,7803,6,19,0,0,0,0,0,0,0,,6495.67,599,1000,4896.67,2500,3184.2
0062x00000DZLo9AAH,Loan Paid,MoneySpot,,-0.09,Existing Client-Granted Loan Before,5087910,63.29,0,74.63,2010,2284.7374,1,18/04/2023,0,0,18/04/2023,2,25/04/2023,1,,14,0,0,4711.8336,0,14,1,0,5.45,0,1113.6303,1084.3676,1521.3,7,22.06,4807,1,16,0,0,5.35,0,7,0,0,0,1235,599,100,536,2500,3184.2
0062x00000DAUNwAAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4632262,54.23,0,72.22,2568,1176.9151,1,01/02/2023,2,0,01/02/2023,2,08/02/2023,1,,12,0,0,4736.2643,0,14,86,0,0,0,1974.4451,1089.99,1416.4,1,33.45,5902,0,0,0,0,0,0,1,0,0,,0,400,400,-800,2500,3184.2
0062x00000DGeZiAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4733599,52.91,0,53.49,994,1270.7303,1,15/02/2023,0,0,15/02/2023,3,22/02/2023,1,,0,0,0,5611.6005,0,0,34,0,19.98,0,590.9958,565.5141,761.98,12,8.69,6800,0,0,0,0,7.22,0,12,0,0,,4116.67,599,250,3267.67,2500,3184.22
0062x00000DGeZiAAL,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4733599,52.91,0,53.49,994,1270.7303,1,15/02/2023,0,0,15/02/2023,3,22/02/2023,1,,0,0,0,5611.6005,0,0,34,0,19.98,0,590.9958,565.5141,761.98,12,8.69,6800,0,0,0,0,7.22,0,12,0,0,,4116.67,599,250,3267.67,2500,3184.22
0062x00000DAgJhAAL,Loan Paid,MoneySpot,,-0.16,Existing Client-Granted Loan Before,4640782,19.26,6.62,64.49,284,1135.0584,1,01/02/2023,0,2,01/02/2023,3,08/02/2023,1,25/01/2023,0,506.5316,0,10393.5516,711,2,35,0,0.28,0,170.67,809.3,767,12,1.59,10725,1,14,0,0,0.09,0,8,1,0,,3656.85,1499,800,1357.85,2500,3184.23
0062x00000DAgJhAAL,Loan Paid,MoneySpot,,-0.16,Existing Client-Granted Loan Before,4640782,19.26,6.62,64.49,284,1135.0584,1,01/02/2023,0,2,01/02/2023,3,08/02/2023,1,25/01/2023,0,506.5316,0,10393.5516,711,2,35,0,0.28,0,170.67,809.3,767,12,1.59,10725,1,14,0,0,0.09,0,8,1,0,,3656.85,1499,800,1357.85,2500,3184.23
0062x00000DGXmLAAX,Loan Paid,QuickCash,,-0.15,Existing Client-Granted Loan Before,4727590,85.88,0,60.7,842,4224.6281,1,21/02/2023,0,0,21/02/2023,2,28/02/2023,1,,3,0,0,5353.5899,0,5,55,0,7.56,0,0,1147.0646,993.63,13,3.4,5713,0,0,0,0,6.6,0,1,0,0,,3505.67,899,350,2256.67,2500,3184.25
0062x00000DGXmLAAX,Loan Paid,QuickCash,,-0.15,Existing Client-Granted Loan Before,4727590,85.88,0,60.7,842,4224.6281,1,21/02/2023,0,0,21/02/2023,2,28/02/2023,1,,3,0,0,5353.5899,0,5,55,0,7.56,0,0,1147.0646,993.63,13,3.4,5713,0,0,0,0,6.6,0,1,0,0,,3505.67,899,350,2256.67,2500,3184.25
0062x00000DXVoAAAX,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4978657,91.14,2.34,4.81,2889,4620.2933,3,14/03/2023,0,4,14/03/2023,2,,3,01/04/2023,0,252.4966,0,10170.9999,252,0,46,0,0,0,1252.0657,5976.5033,5725.67,3,12.07,10763,0,0,0,0,0,0,3,0,0,0,5000,1499,2173,1328,2500,3184.26
0062x00000DXVoAAAX,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4978657,91.14,2.34,4.81,2889,4620.2933,3,14/03/2023,0,4,14/03/2023,2,,3,01/04/2023,0,252.4966,0,10170.9999,252,0,46,0,0,0,1252.0657,5976.5033,5725.67,3,12.07,10763,0,0,0,0,0,0,3,0,0,0,5000,1499,2173,1328,2500,3184.26
0062x00000DFe8aAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4679483,33.61,0,59,1133,133.5291,1,07/02/2023,0,0,07/02/2023,2,14/02/2023,1,,0,0,0,5392.2575,0,0,46,0,0.19,0,0,1240.9583,1232,12,0,5194,1,14,0,0,0.19,0,12,0,0,,3588.25,599,400,2589.25,2500,3184.35
0062x00000DFe8aAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4679483,33.61,0,59,1133,133.5291,1,07/02/2023,0,0,07/02/2023,2,14/02/2023,1,,0,0,0,5392.2575,0,0,46,0,0.19,0,0,1240.9583,1232,12,0,5194,1,14,0,0,0.19,0,12,0,0,,3588.25,599,400,2589.25,2500,3184.35
0062x00000E5XLmAAN,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5662139,27.52,0.49,30.88,4412,4233.7298,3,15/06/2023,0,4,15/06/2023,4,,3,29/05/2023,1,66.25,0,30110.2175,211,1,69,1,0.05,0,1634.7114,30043.9675,13398.27,3,3.56,42340,1,3,0,0,0.03,0,3,0,0,0,0,1500,4800,-6300,2500,3184.36
0062x00000E5XLmAAN,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5662139,27.52,0.49,30.88,4412,4233.7298,3,15/06/2023,0,4,15/06/2023,4,,3,29/05/2023,1,66.25,0,30110.2175,211,1,69,1,0.05,0,1634.7114,30043.9675,13398.27,3,3.56,42340,1,3,0,0,0.03,0,3,0,0,0,0,1500,4800,-6300,2500,3184.36
0062x00000DYESeAAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5018897,150.42,0,97.6,475,1461.4066,4,07/03/2023,0,0,07/03/2023,2,,4,,1,0,0,7980.6959,0,1,6,0,0,0,498.5641,732.75,977,2,8.2,6080,0,0,0,0,0,0,2,1,0,0,10833.33,599,490,9744.33,2500,3184.71
0062x00000DYESeAAP,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5018897,150.42,0,97.6,475,1461.4066,4,07/03/2023,0,0,07/03/2023,2,,4,,1,0,0,7980.6959,0,1,6,0,0,0,498.5641,732.75,977,2,8.2,6080,0,0,0,0,0,0,2,1,0,0,10833.33,599,490,9744.33,2500,3184.71
0062x00000BCaBNAA1,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3441685,38.96,0,70.69,512,103.9066,4,07/07/2022,0,0,07/07/2022,4,,4,,0,0,0,5456.6665,0,1,22,0,1269.18,0,0,2033.75,4000,4,0,38948,0,0,0,0,88.36,0,1,1,0,,19840.93,599,1500,17741.93,2500,3185.42
0062x00000BCaBNAA1,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3441685,38.96,0,70.69,512,103.9066,4,07/07/2022,0,0,07/07/2022,4,,4,,0,0,0,5456.6665,0,1,22,0,1269.18,0,0,2033.75,4000,4,0,38948,0,0,0,0,88.36,0,1,1,0,,19840.93,599,1500,17741.93,2500,3185.42
0062x00000EOCu1AAH,Closed Won-Funded,QuickCash,,1918.49,Existing Client-Granted Loan Before,6240414,65.48,0,84.01,1133,1890.51,3,14/08/2023,0,0,14/08/2023,1,,3,,0,0,0,4558.5932,0,0,17,0,1.57,0,768,4446.66,4456.66,3,29.48,5552,0,0,0,0,1.26,0,3,0,0,0,4563.08,899,1000,2664.08,2500,3185.54
0062x00000ELzi4AAD,Closed Won-Funded,MoneySpot,,1207.83,Existing Client-Granted Loan Before,6073615,100.1,0.21,42.95,1975,3326.4165,3,14/07/2023,1,0,14/07/2023,5,,3,,2,0,0,5943.0733,13,2,35,0,0.3,0,0,5943.0733,7407.56,1,16.07,5980,0,0,0,0,0.3,0,1,0,0,0,5200,1499,15,3686,2500,3185.83
0062x00000DFiFmAAL,Loan Paid,MoneySpot,,-0.04,Existing Client-Granted Loan Before,4682144,51.39,13.37,87.81,716,1500.2603,1,14/02/2023,0,4,14/02/2023,2,21/02/2023,1,09/02/2023,0,518.2,7,4529.8735,618,0,23,0,0,0,717.8333,739.7915,924.53,13,15.53,4621,0,0,106,1,0,0,13,0,0,,0,400,150,-550,2500,3185.98
0062x00000DFiFmAAL,Loan Paid,MoneySpot,,-0.04,Existing Client-Granted Loan Before,4682144,51.39,13.37,87.81,716,1500.2603,1,14/02/2023,0,4,14/02/2023,2,21/02/2023,1,09/02/2023,0,518.2,7,4529.8735,618,0,23,0,0,0,717.8333,739.7915,924.53,13,15.53,4621,0,0,106,1,0,0,13,0,0,,0,400,150,-550,2500,3185.98
0062x00000DV800AAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5423120,108.75,0,43.64,2277,3509.4161,2,24/05/2023,0,0,24/05/2023,3,07/06/2023,2,,0,0,0,11183.1562,0,0,12,0,0,0,1558.7351,2560.6514,2163.16,7,12.53,12439,1,1,0,0,0,0,7,1,0,0,4154.44,1499,250,2405.44,2500,3186.01
0062x00000DV800AAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5423120,108.75,0,43.64,2277,3509.4161,2,24/05/2023,0,0,24/05/2023,3,07/06/2023,2,,0,0,0,11183.1562,0,0,12,0,0,0,1558.7351,2560.6514,2163.16,7,12.53,12439,1,1,0,0,0,0,7,1,0,0,4154.44,1499,250,2405.44,2500,3186.01
0062x00000EMi87AAD,Closed Won-Funded,MoneySpot,,824.96,Existing Client-Granted Loan Before,6126998,71.56,0.83,70.12,944,3150.9309,2,03/08/2023,1,0,03/08/2023,4,17/08/2023,2,,4,0,0,4420.4693,40,29,77,0,0,0,0,2034.6271,2610.25,1,0,4804,1,6,0,0,0,0,1,0,0,0,3936.83,899,0,3037.83,2500,3186.07
0062x00000DV39AAAT,Closed Won-Funded,MoneySpot,,377.01,Existing Client-Granted Loan Before,5413179,123.13,14.15,66.12,2106,4027.9586,2,10/05/2023,4,2,10/05/2023,3,24/05/2023,2,05/05/2023,9,629.19,0,6861.1401,1021,12,42,0,0,0,1620.7389,1869.3966,1846.45,1,22.47,7213,1,17,0,0,0,0,0,0,0,0,4023.5,899,1000,2124.5,2500,3186.08
0062x00000DV39AAAT,Closed Won-Funded,MoneySpot,,377.01,Existing Client-Granted Loan Before,5413179,123.13,14.15,66.12,2106,4027.9586,2,10/05/2023,4,2,10/05/2023,3,24/05/2023,2,05/05/2023,9,629.19,0,6861.1401,1021,12,42,0,0,0,1620.7389,1869.3966,1846.45,1,22.47,7213,1,17,0,0,0,0,0,0,0,0,4023.5,899,1000,2124.5,2500,3186.08
0062x00000D9s5XAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4602495,38.98,0,27.12,1379,1276.6908,2,30/01/2023,0,0,30/01/2023,1,13/02/2023,2,,0,0,13,4215.8747,0,0,42,0,0,0,912.1758,1940.4585,1534.61,7,20.08,4543,0,0,542,1,0,0,7,0,0,,9100,599,110,8391,2500,3186.11
0062x00000D9s5XAAR,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4602495,38.98,0,27.12,1379,1276.6908,2,30/01/2023,0,0,30/01/2023,1,13/02/2023,2,,0,0,13,4215.8747,0,0,42,0,0,0,912.1758,1940.4585,1534.61,7,20.08,4543,0,0,542,1,0,0,7,0,0,,9100,599,110,8391,2500,3186.11
0062x00000DVD9oAAH,Closed Won-Funded,MoneySpot,,1523.79,Existing Client-Granted Loan Before,5429488,57.41,0,35.95,2223,1995.1832,3,25/05/2023,0,0,25/05/2023,4,,3,,1,0,0,5632.5433,0,1,26,0,0.43,0,1821.2348,5632.5433,5650.32,2,24.02,7582,0,0,0,0,0.32,0,2,0,0,0,0,599,880,-1479,2500,3186.19
0062x00000DVD9oAAH,Closed Won-Funded,MoneySpot,,1523.79,Existing Client-Granted Loan Before,5429488,57.41,0,35.95,2223,1995.1832,3,25/05/2023,0,0,25/05/2023,4,,3,,1,0,0,5632.5433,0,1,26,0,0.43,0,1821.2348,5632.5433,5650.32,2,24.02,7582,0,0,0,0,0.32,0,2,0,0,0,0,599,880,-1479,2500,3186.19
0062x00000DA4fBAAT,Loan Paid,QuickCash,,0.33,Existing Client-Granted Loan Before,4611317,95.07,0.17,70.51,1943,3958.763,2,31/01/2023,1,0,31/01/2023,2,14/02/2023,2,,7,0,6,4677.1404,13,0,34,0,0.3,0,1102.5172,2152.7671,2180.86,7,14.76,7468,1,8,85,1,0.19,0,7,0,0,,4947.29,599,1000,3348.29,2500,3186.2
0062x00000DWhsqAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4931676,85.1,0.13,67.55,2325,4327.9252,2,22/03/2023,0,0,22/03/2023,3,05/04/2023,2,,4,0,0,8906.8222,13,5,0,0,0.14,0,2790.2853,2708.7414,2846.35,2,25.32,9755,0,0,0,0,0.08,0,2,0,0,0,4136.17,599,856,2681.17,2500,3186.2
0062x00000DA4fBAAT,Loan Paid,QuickCash,,0.33,Existing Client-Granted Loan Before,4611317,95.07,0.17,70.51,1943,3958.763,2,31/01/2023,1,0,31/01/2023,2,14/02/2023,2,,7,0,6,4677.1404,13,0,34,0,0.3,0,1102.5172,2152.7671,2180.86,7,14.76,7468,1,8,85,1,0.19,0,7,0,0,,4947.29,599,1000,3348.29,2500,3186.2
0062x00000DWhsqAAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4931676,85.1,0.13,67.55,2325,4327.9252,2,22/03/2023,0,0,22/03/2023,3,05/04/2023,2,,4,0,0,8906.8222,13,5,0,0,0.14,0,2790.2853,2708.7414,2846.35,2,25.32,9755,0,0,0,0,0.08,0,2,0,0,0,4136.17,599,856,2681.17,2500,3186.2
0062x00000DYKcBAAX,Loan Paid,MoneySpot,,-0.12,Existing Client-Granted Loan Before,5027615,64.64,0,39.01,971,2756.6221,2,06/04/2023,0,0,06/04/2023,4,20/04/2023,2,,5,0,7,4426.4492,0,10,33,0,214.17,0,718.2057,2037.38,1982.29,7,10.14,7085,0,0,200,1,100,0,2,0,0,0,4851.5,899,0,3952.5,2500,3186.26
0062x00000DYKcBAAX,Loan Paid,MoneySpot,,-0.12,Existing Client-Granted Loan Before,5027615,64.64,0,39.01,971,2756.6221,2,06/04/2023,0,0,06/04/2023,4,20/04/2023,2,,5,0,7,4426.4492,0,10,33,0,214.17,0,718.2057,2037.38,1982.29,7,10.14,7085,0,0,200,1,100,0,2,0,0,0,4851.5,899,0,3952.5,2500,3186.26
0062x00000EDo0YAAT,Closed Won-Funded,MoneySpot,,1975.47,Existing Client-Granted Loan Before,5966277,33.13,1.26,70.65,798,797.56,2,18/07/2023,0,4,18/07/2023,2,01/08/2023,2,19/07/2023,2,90.1,0,5074.4883,90,2,0,0,0,0,0,1154.4042,1140.51,7,10.02,7121,0,0,0,0,0,0,7,1,0,0,0,400,800,-1200,2500,3186.26
0062x00000DIbCPAA1,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4842977,45.88,15.4,86.88,2473,3686.6302,2,01/03/2023,0,2,01/03/2023,3,15/03/2023,2,27/02/2023,0,2616.2165,0,16409.0493,2682,0,44,0,0,0,2339.5633,3230.565,3250.94,6,13.32,17408,1,8,0,0,0,1,6,1,0,,11230.18,1499,1240,8491.18,2500,3186.28
0062x00000DIbCPAA1,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,4842977,45.88,15.4,86.88,2473,3686.6302,2,01/03/2023,0,2,01/03/2023,3,15/03/2023,2,27/02/2023,0,2616.2165,0,16409.0493,2682,0,44,0,0,0,2339.5633,3230.565,3250.94,6,13.32,17408,1,8,0,0,0,1,6,1,0,,11230.18,1499,1240,8491.18,2500,3186.28
0062x00000DG8kEAAT,Loan Paid,MoneySpot,,-0.41,Existing Client-Granted Loan Before,4704495,37.96,0,48.12,2240,2323.1406,2,14/02/2023,0,0,14/02/2023,2,28/02/2023,2,,1,0,0,5899.8447,0,1,34,0,0.46,0,2032.1658,2715.5457,2266.38,4,32.41,7492,0,0,0,0,0.36,0,4,1,0,,866.67,400,100,366.67,2500,3186.45
0062x00000DG8kEAAT,Loan Paid,MoneySpot,,-0.41,Existing Client-Granted Loan Before,4704495,37.96,0,48.12,2240,2323.1406,2,14/02/2023,0,0,14/02/2023,2,28/02/2023,2,,1,0,0,5899.8447,0,1,34,0,0.46,0,2032.1658,2715.5457,2266.38,4,32.41,7492,0,0,0,0,0.36,0,4,1,0,,866.67,400,100,366.67,2500,3186.45
0062x00000B21tpAAB,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3010406,90.1,0,74.9,2169,3517.9435,3,12/05/2022,0,0,12/05/2022,4,,3,,0,0,0,15539.6765,0,0,86,0,0,0,0,10379.3333,10296,3,0,15908,0,0,0,0,0,0,3,0,0,,10598.78,1499,2260,6839.78,2500,3186.46
0062x00000B21tpAAB,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3010406,90.1,0,74.9,2169,3517.9435,3,12/05/2022,0,0,12/05/2022,4,,3,,0,0,0,15539.6765,0,0,86,0,0,0,0,10379.3333,10296,3,0,15908,0,0,0,0,0,0,3,0,0,,10598.78,1499,2260,6839.78,2500,3186.46
0062x00000CRhb8AAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3856353,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7366.67,899,1200,5267.67,2500,3186.47
0062x00000DtH8tAAF,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5300018,105.74,0,39.56,921,6394.2598,3,12/05/2023,0,0,12/05/2023,5,,3,,0,0,1,6306.4033,0,0,28,1,0.9,0,1050.6905,6306.4033,6188.18,3,16.45,6388,1,4,195,1,0.89,0,3,0,0,0,6002,1500,618,3884,2500,3186.47
0062x00000CRhb8AAD,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3856353,0,0,0,0,0,0,,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7366.67,899,1200,5267.67,2500,3186.47
0062x00000DtH8tAAF,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,5300018,105.74,0,39.56,921,6394.2598,3,12/05/2023,0,0,12/05/2023,5,,3,,0,0,1,6306.4033,0,0,28,1,0.9,0,1050.6905,6306.4033,6188.18,3,16.45,6388,1,4,195,1,0.89,0,3,0,0,0,6002,1500,618,3884,2500,3186.47
0062x00000C7ZMSAA3,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3693553,100.84,0,47.19,943,1775.1166,3,19/09/2022,0,0,19/09/2022,1,,3,,0,0,0,4068.01,0,0,0,0,4.28,0,618.1452,4068.01,4068.01,3,36.93,5465,1,2,0,0,3.18,0,3,0,0,,4202.44,599,100,3503.44,2500,3187.48
0062x00000C7ZMSAA3,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,3693553,100.84,0,47.19,943,1775.1166,3,19/09/2022,0,0,19/09/2022,1,,3,,0,0,0,4068.01,0,0,0,0,4.28,0,618.1452,4068.01,4068.01,3,36.93,5465,1,2,0,0,3.18,0,3,0,0,,4202.44,599,100,3503.44,2500,3187.48
0062x00000EDM9YAAX,Closed Won-Funded,MoneySpot,,1562.86,Existing Client-Granted Loan Before,5939465,27.64,0.22,21.72,1205,1107.04,4,14/07/2023,0,0,14/07/2023,5,,4,,0,0,0,5222,13,0,11,0,0.98,0,302.9785,3684,4472.08,4,21.33,5731,1,2,0,0,0.84,0,4,0,0,0,4100,599,600,2901,2500,3187.49
