id,StageName,Opportunity_Origin__c,DNB_Scoring_Rate__c,Current_Balance__c,Applicant_Type__c,Opp_number__C,Multiple_Lenders_Hardship__c,income_as_a_of_DP200_income__c,Deposit_spent_on_DOD__c,DP_Monthly_avg_of_SACC_repayments__c,Monthly_ongoing_financial_commitments__c,DP_Primary_income_frequency__c,DP_Primary_income_last_pay_date__c,DP_enders_with_uncleared_dishonours_233__c,Primary_regular_benefit_frequency__c,Last_pay_date_for_largest_inc_src_302__c,Largest_income_source_day_of_week__c,Next_pay_date_for_largest_income_source__c,Frequency_for_largest_income_source__c,Primary_regular_benefit_last_pay_date__c,loan_dishonours__c,Primary_regular_benefit_monthly_amount__c,Courts_and_Fines_transactions__c,Total_monthly_income_ongoin_Reg_231__c,DP_Total_Monthly_Benefit_Income__c,DP_Dishonours_Across_Primary_Acct_244__c,DP_No_Direct_Debits_On_Primary_Acct_355__c,DP_Budget_Management_Services__c,Hardship_Indicator_Gambling__c,DP_Monthly_rent_amount_236__c,Amount_of_SACC_commitments_due__c,Largest_income_Src_Avg_freq__c,Largest_income_Src_last_payment_amt__c,Deposits_since_last_SACC_dishonour__c,SACC_commitments_due_next_month__c,Total_monthly_credits__c,agency_collection_providers__c,Collection_agency_transactions__c,Average_monthly_amount_of_Courts_and_Fin__c,Courts_and_Fines_providers__c,income_DP200_spend_on_high_risk_merch__c,most_recent_loan_has_no_repayments__c,Deposits_since_last_dishonour__c,Income_source_is_other_income_549__c,Bank_Report_Gov_Benefit__c,Income_source_is_a_government_benefit__c,Summary_Income__c,Summary_Expenses__c,Rent_Mortgage__c,Summary_Total__c,Loan_Amount__c,Total_Repayment_Amount__c
0062x00000EcmNaAAJ,Closed Won-Funded,MoneySpot,,3144.31,Existing Client-Granted Loan Before,6378561,47.21,0.48,47.55,1171,2610.3799,4,30/08/2023,0,0,30/08/2023,3,,4,,0,0,11,11093.8078,57,0,29,0,0.05,0,1984,2454.1725,2712.69,8,26.65,11775,0,0,133,2,0.03,0,8,0,0,0,5633.33,1499,1540,2594.33,3000,3843.84
0062x00000Ecu7OAAR,Closed Won-Funded,MoneySpot,,2709.61,Existing Client-Granted Loan Before,6384527,50.86,0,82.58,3004,3482.4398,2,31/08/2023,0,0,31/08/2023,4,14/09/2023,2,,3,0,0,8553.2291,0,14,53,0,0,0,1644.0129,3386.8357,3320.26,7,20.72,9453,1,7,0,0,0,0,1,0,0,0,7800,599,0,7201,3000,3848.79
0062x00000Ecd9vAAB,Closed Won-Funded,MoneySpot,,2558.8,Existing Client-Granted Loan Before,6369451,42.43,0,44.61,1102,2699.035,2,08/08/2023,0,0,08/08/2023,2,22/08/2023,2,,0,0,0,7096.92,0,1,33,0,3.3,0,0,3266.528,5242.84,5,0,8841,0,0,0,0,2.65,0,0,0,0,0,6426.51,899,680,4847.51,3000,3875.91
0062x00000EcyLaAAJ,Closed Won-Funded,Financier-2,,2933.41,Existing Client-Granted Loan Before,6390724,840.3,0,96.78,1065,586.8561,1,23/08/2023,1,0,23/08/2023,3,30/08/2023,1,,1,0,0,584.4332,0,1,39,0,0,0,260.7143,92.53,150,10,23.13,4368,0,0,0,0,0,0,9,1,0,0,4160,400,200,3560,3000,3888.18
0062x00000EctByAAJ,Closed Won-Funded,MoneySpot,,2668.85,Existing Client-Granted Loan Before,6383983,0,0,43.47,751,495.5643,0,,0,0,,0,,0,,0,0,0,703.3366,0,0,26,0,0,0,106.9893,0,0,0,32.46,5570,0,0,0,0,0,0,0,0,0,0,3816.64,899,1560,1357.64,3000,3888.25
0062x000006DXcHAAW,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1184739,19.17,25.27,47.4,672,247.6129,2,30/09/2020,0,2,30/09/2020,3,14/10/2020,2,30/09/2020,0,868.4888,0,4792.5554,1602,0,39,0,0,0,251.3564,1613.0571,1557.44,7,3.97,6338,0,0,0,0,0,0,7,0,0,,2816.67,2000,750,66.67,3000,3891.01
0062x000006DXcHAAW,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1184739,19.17,25.27,47.4,672,247.6129,2,30/09/2020,0,2,30/09/2020,3,14/10/2020,2,30/09/2020,0,868.4888,0,4792.5554,1602,0,39,0,0,0,251.3564,1613.0571,1557.44,7,3.97,6338,0,0,0,0,0,0,7,0,0,,2816.67,2000,750,66.67,3000,3891.01
0062x00000EcsKpAAJ,Closed Won-Funded,MoneySpot,LARGELY COMPLIANT,3317.62,Existing Client-Granted Loan Before,6383596,37.93,0,25.99,1893,1405.1872,1,30/08/2023,1,0,30/08/2023,3,06/09/2023,1,,36,0,0,7124.1456,0,37,22,0,0,0,157.44,1333.7714,1709.66,1,12.53,6881,1,3,0,0,0,0,1,1,0,0,5200,899,1600,2701,3000,3893.25
0062x0000074EojAAE,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1476386,13.59,0,38.3,512,405.9677,2,05/01/2021,0,0,05/01/2021,2,19/01/2021,2,,0,0,0,4678.6346,0,0,38,0,1.32,0,350.5072,1854.5071,1689.37,7,7.04,4977,0,0,0,0,1.06,0,7,0,0,,4333.33,400,450,3483.33,3000,3896.39
0062x0000074EojAAE,Loan Paid,MoneySpot,,0,Existing Client-Granted Loan Before,1476386,13.59,0,38.3,512,405.9677,2,05/01/2021,0,0,05/01/2021,2,19/01/2021,2,,0,0,0,4678.6346,0,0,38,0,1.32,0,350.5072,1854.5071,1689.37,7,7.04,4977,0,0,0,0,1.06,0,7,0,0,,4333.33,400,450,3483.33,3000,3896.39
0062x00000EcTfZAAV,Closed Won-Funded,MoneySpot,,3214.36,Existing Client-Granted Loan Before,6359734,45.59,0.53,42.48,1845,267.9708,1,23/08/2023,0,0,23/08/2023,3,30/08/2023,1,,1,0,8,7393.0794,53,1,31,0,0,0,0,1066.0972,1122.5,11,0,9948,1,13,53,1,0,0,11,1,0,0,4766.67,599,200,3967.67,3000,3903.47
0062x00000EDMwfAAH,Debt Management,MoneySpot,,3243.57,Existing Client-Granted Loan Before,5940070,44.86,0.27,38.95,817,2309.2091,2,17/07/2023,0,0,17/07/2023,1,31/07/2023,2,,0,0,7,6630.4394,27,1,20,0,0,0,0,2624.9914,2243.39,7,0,9736,0,0,117,2,0,0,6,0,0,0,0,1499,910,-2409,3000,3911.53
0062x00000EDMwfAAH,Debt Management,MoneySpot,,3243.57,Existing Client-Granted Loan Before,5940070,44.86,0.27,38.95,817,2309.2091,2,17/07/2023,0,0,17/07/2023,1,31/07/2023,2,,0,0,7,6630.4394,27,1,20,0,0,0,0,2624.9914,2243.39,7,0,9736,0,0,117,2,0,0,6,0,0,0,0,1499,910,-2409,3000,3911.53
0062x00000EcoolAAB,Closed Won-Funded,MoneySpot,,2813.93,Existing Client-Granted Loan Before,6381119,42.18,0,64.49,946,1836.952,2,31/08/2023,0,0,31/08/2023,4,14/09/2023,2,,0,0,0,7613.7943,0,0,12,0,1.09,0,307.078,2150.46,2150.46,7,9.85,10439,0,0,0,0,0.49,0,7,0,0,0,4659.33,400,100,4159.33,3000,3915.96
0062x00000EcqesAAB,Closed Won-Funded,MoneySpot,,2817.59,Existing Client-Granted Loan Before,6382522,82.59,0,47.76,1938,3978.9775,2,17/08/2023,0,0,17/08/2023,4,31/08/2023,2,,0,0,4,12369.3792,0,0,70,0,0,0,2178.3075,3671.35,3256,6,20.91,12774,1,13,67,1,0,1,6,1,0,0,3683.33,899,1500,1284.33,3000,3933.6
0062x00000Ed2cAAAR,Closed Won-Funded,MoneySpot,,3075.13,Existing Client-Granted Loan Before,6393143,39.8,0,71.88,903,2661.0428,4,28/08/2023,0,0,28/08/2023,1,,4,,0,0,0,7317.68,0,1,29,0,0,0,120.3414,2594.13,349.75,8,10.6,9059,0,0,0,0,0,0,8,0,0,0,6500,899,680,4921,3000,3937.86
0062x00000DUcViAAL,Closed Won-Funded,MoneySpot,,1144,Existing Client-Granted Loan Before,5376667,49.17,0,85.77,1780,2179.0996,2,23/05/2023,1,0,23/05/2023,2,06/06/2023,2,,4,0,0,5873.2454,0,9,44,0,0,0,1307.3057,2703.3028,3016.69,1,19.58,6677,0,0,0,0,0,0,1,0,0,0,6218.33,1499,930,3789.33,3000,3952.4
0062x00000Ecya5AAB,Closed Won-Funded,MoneySpot,,2918.3,Existing Client-Granted Loan Before,6390510,121.72,1.94,98.57,1890,6637.0811,2,23/08/2023,0,0,23/08/2023,3,06/09/2023,2,,10,0,0,5178.8055,225,12,115,0,0.5,0,0,2383.67,2390.67,6,0,11564,1,6,0,0,0.22,0,1,0,0,0,0,1499,0,-1499,3000,3971.6
0062x00000EcnOcAAJ,Closed Won-Funded,QuickCash,,2709.54,Existing Client-Granted Loan Before,6379875,66.26,63.72,99.9,1134,1548.6401,2,22/08/2023,0,1,29/08/2023,2,05/09/2023,1,29/08/2023,2,2816.8935,0,8338.801,6483,2,45,0,1.14,0,0,648.2714,867.7,6,5.94,10174,1,3,0,0,0.31,0,4,0,1,1,3900,400,400,3100,3000,3971.68
0062x00000Ed2D5AAJ,Closed Won-Funded,MoneySpot,,2815.76,Existing Client-Granted Loan Before,6392913,13.92,0,92.53,586,434.8062,1,29/08/2023,0,0,29/08/2023,2,05/09/2023,1,,0,0,1,5371.695,0,0,16,0,0,0,0,968.5,969,8,3.55,12255,0,0,40,1,0,0,8,1,0,0,4181.67,599,266,3316.67,3000,3984.4
0062x00000EctRrAAJ,Closed Won-Funded,MoneySpot,,2253.59,Existing Client-Granted Loan Before,6384127,52.42,0,78.5,2067,6881.9713,4,31/08/2023,0,0,31/08/2023,4,,4,,3,0,0,21981.5,0,3,15,0,0.94,0,0,4225,5372,10,0,32016,1,13,0,0,0.41,0,4,1,0,0,0,599,600,-1199,3000,3984.45
0062x00000Ecrw0AAB,Closed Won-Funded,MoneySpot,,2815.82,Existing Client-Granted Loan Before,6383510,31.43,0.17,60.65,1397,1447.1762,1,29/08/2023,0,0,29/08/2023,2,05/09/2023,1,,0,0,0,4696.604,14,2,45,0,4.02,0,676.8577,1080.8623,1034.69,13,20.14,8035,0,0,0,0,2.35,0,10,0,0,0,4511,599,400,3512,3000,3989.55
0062x00000EchC0AAJ,Closed Won-Funded,MoneySpot,,2823.01,Existing Client-Granted Loan Before,6372675,221.09,17.91,75.03,1643,6030.9783,4,28/08/2023,0,4,28/08/2023,1,,4,09/08/2023,0,339.8833,0,7464.3434,1881,0,41,0,30.36,0,470.4589,378.9652,500,23,4.48,10500,1,14,0,0,8.4,0,23,1,0,0,3963.86,1499,0,2464.86,3000,3989.65
0062x00000EMA2nAAH,Closed Lost,MoneySpot,,,Existing Client-Granted Loan Before,6084414,2.48,0,60.31,0,100.2337,4,01/08/2023,0,0,01/08/2023,2,,4,,0,0,2,5944,0,0,17,0,0.99,0,0,891.6,1300,20,0,6200,2,18,53,1,0.95,0,20,1,0,0,0,1499,1500,-2999,3000,3994.64
0062x00000EcycpAAB,Closed Won-Funded,MoneySpot,,2891.41,Existing Client-Granted Loan Before,6390549,147.74,0,76.34,1338,4290.6911,1,31/08/2023,0,0,31/08/2023,4,07/09/2023,1,,3,0,0,5561.0546,0,2,55,0,0,0,246.2533,888.0069,711.74,13,20.42,5550,1,14,0,0,0,0,2,1,0,0,2803.67,400,250,2153.67,3000,3994.66
0062x00000EcU2TAAV,Closed Won-Funded,MoneySpot,,2929.62,Existing Client-Granted Loan Before,6360072,52.38,0,76.6,577,2410.2879,1,23/08/2023,0,0,23/08/2023,3,30/08/2023,1,,0,0,0,9329.9638,0,0,46,0,3.6,0,235.2512,1240.9775,1557.48,12,1.48,15868,0,0,0,0,1.07,0,12,1,0,0,0,1499,415,-1914,3000,4005.21
0062x00000EcnhPAAR,Closed Won-Funded,MoneySpot,,3428.01,Existing Client-Granted Loan Before,6380187,42.55,0,89.38,1413,1857.5099,2,29/08/2023,1,0,29/08/2023,2,12/09/2023,2,,6,0,0,10127.5764,0,12,13,0,157.17,0,595.1087,2052.3283,2254.61,1,4.41,13506,0,0,0,0,51.89,0,1,0,0,0,4116.67,400,150,3566.67,3000,4007.67
0062x00000EcyQQAAZ,Closed Won-Funded,MoneySpot,,2919.04,Existing Client-Granted Loan Before,6390569,111.92,0,93.54,2275,4406.2425,2,17/08/2023,0,0,17/08/2023,4,31/08/2023,2,,0,0,0,5912.0875,0,19,71,0,0.28,0,1116.3351,2262.3966,2189.8,6,31.44,6737,0,0,0,0,0.21,0,0,0,0,0,5113.59,1500,2600,1013.59,3000,4012.8
0062x00000Ed2ZGAAZ,Closed Won-Funded,MoneySpot,,2930.53,Existing Client-Granted Loan Before,6393114,0,0,92.51,3191,6572.7513,0,,0,0,,0,,0,,0,0,0,0,0,0,75,0,0,0,2244.5356,0,0,0,32.06,6562,2,14,0,0,1.71,1,0,0,0,0,8856.33,899,1800,6157.33,3000,4015.35
0062x00000EctdiAAB,Closed Won-Funded,MoneySpot,,3042.44,Existing Client-Granted Loan Before,6384215,88.41,0,69.41,1077,1650.0579,1,30/08/2023,0,0,30/08/2023,3,06/09/2023,1,,5,0,1,5236.6768,0,0,28,0,0,0,927.5563,1109,1109,13,14.83,6253,3,25,20,1,0,0,13,0,0,0,0,400,0,-400,3000,4030.93
